,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
68,300817,双飞股份,1.07,-1.83,7.02,16.16,1.08,6729.72,-2.29,,06-05
69,600968,海油发展,0.13,-9.45,1.63,8.03,0.19,106590.35,-9.43,,06-05
70,300783,三只松鼠,0.84,0.62,3.09,31.66,1.77,30385.98,0.61,,06-03
71,002956,西麦食品,2.28,34.12,8.71,30.13,2.17,13685.14,35.17,,06-03
72,688118,普元信息,0.72,13.41,4.16,18.31,0.3,4803.14,13.41,,06-03
73,300594,朗进科技,1.14,20.0,5.36,23.9,1.01,7628.84,22.83,,06-03
74,688026,洁特生物,0.75,-21.88,6.2,24.77,0.99,5283.49,30.03,,06-03
75,002976,瑞玛工业,1.13,54.79,,29.29,1.47,8499.6,65.25,,05-28
76,300782,卓胜微,2.16,-4.45,6.34,41.32,1.79,16233.29,-4.45,,05-27
77,603915,国茂股份,0.58,65.71,3.08,20.63,0.72,21805.15,63.12,,05-27
78,688138,清溢光电,0.31,63.16,2.65,12.55,0.5,6265.48,62.07,,05-24
79,300827,上能电气,1.28,7.56,,23.01,3.02,7054.92,18.28,,05-24
80,603195,公牛集团,3.11,30.67,,69.6,3.54,167686.22,30.45,,05-23
81,603893,瑞芯微,0.52,57.58,4.08,13.48,1.02,19215.62,81.11,,05-23
82,603109,神驰机电,1.27,60.38,5.52,24.97,1.31,13933.42,60.28,,05-22
83,002978,安宁股份,1.36,-11.11,,29.11,1.82,49021.33,-11.14,,05-22
84,300781,因赛集团,1.04,40.54,4.85,23.92,0.58,6567.0,39.83,,05-20
85,002979,雷赛智能,0.61,-8.96,3.01,21.25,0.31,9215.64,-1.43,,05-17
86,603863,松炀资源,0.61,32.61,3.71,18.08,0.91,9490.81,37.9,,05-13
87,300780,德恩精工,0.71,54.35,4.81,15.9,0.98,7834.53,57.94,,05-13
88,603217,元利科技,3.54,52.98,12.99,31.51,2.33,24152.7,30.54,,05-13
89,300808,久量股份,0.74,39.62,4.82,16.68,0.75,8903.78,39.58,,05-10
90,688051,佳华科技,1.28,77.78,,47.18,1.32,6401.89,79.0,,05-09
91,688298,东方生物,0.73,97.3,2.31,39.18,0.49,6536.96,95.97,,05-09
92,600145,*ST新亿,0.01,-4.35,,1.56,,985.63,-3.7,,05-09
93,688111,金山办公,0.86,43.33,3.3,26.84,1.16,31066.66,44.94,,05-08
94,688159,有方科技,0.71,-25.05,6.39,13.79,-1.16,4324.31,-18.48,,05-07
95,688128,中国电研,0.58,48.72,2.88,18.98,0.49,20691.01,84.91,,05-06
96,603986,兆易创新,1.44,-27.64,,22.25,,40500.64,1.91,10派2.85,04-30
97,600668,尖峰集团,1.71,68.87,,20.34,,58850.21,68.87,10派3,04-30
98,002701,奥瑞金,0.1,-66.67,,4.11,,22538.41,-67.98,,04-30
99,002072,*ST凯瑞,-1.42,614.42,,,,-25022.45,612.7,,04-30
100,000692,惠天热电,0.01,-108.96,,0.45,,597.81,-108.98,,04-30
101,688126,沪硅产业,,,1.69,,0.16,1120.57,-94.99,,04-30
102,002185,华天科技,0.18,-21.3,,7.07,,38982.61,-21.27,10派0.2,04-30
103,600827,百联股份,0.49,4.26,,5.28,,87209.91,2.96,10派1.8,04-30
104,002540,亚太科技,0.3,3.24,,7.83,,37508.0,23.53,10派3.20297,04-30
105,000158,常山北明,0.11,-47.62,,3.07,,18597.26,-47.63,,04-30
106,000413,东旭光电,0.38,15.15,,6.83,,216360.75,24.08,10派0.7,04-30
107,002266,浙富控股,0.06,50.0,,3.48,,10984.56,26.94,10派0.1,04-30
108,002604,*ST龙力,-4.68,-19.45,,,,-280548.78,-19.46,,04-30
109,000972,ST中基,-0.55,-1200.0,,-64.39,,-42385.44,-1255.24,,04-30
110,600613,神奇制药,0.2,-16.67,,4.22,,10609.14,-18.14,,04-30
111,600255,梦舟股份,-0.71,-888.89,,-44.64,,-126307.14,-939.64,,04-30
112,601166,兴业银行,2.85,4.01,21.18,14.27,-17.14,6062000.0,5.98,10派6.9,04-30
113,000679,大连友谊,-1.16,-3269.4,,-36.28,,-41492.7,-3278.01,,04-30
114,600335,国机汽车,0.58,-11.29,,7.72,,59481.75,-11.28,10派1.5,04-30
115,300116,坚瑞沃能,-1.61,6.62,,-178.86,,-392489.52,6.54,,04-30
116,688358,祥生医疗,1.58,47.66,,44.87,1.19,9506.31,48.44,,04-30
117,002174,游族网络,1.15,51.32,,23.62,,100911.69,53.85,,04-30
118,600418,江淮汽车,-0.42,-282.61,,-5.91,,-78614.38,-282.02,,04-30
119,600060,海信视像,0.3,-58.33,,2.8,,39240.36,-58.34,10派0.9,04-30
120,600594,益佰制药,-0.92,-287.32,,-18.71,,-72549.54,-287.21,,04-30
121,600629,华建集团,0.61,-1.57,,10.18,,26354.07,2.78,10派1.8转2,04-30
122,300028,金亚科技,-0.07,-87.58,,-14.33,,-2320.68,-87.59,,04-30
123,603306,华懋科技,0.9,-29.13,,12.48,,27643.77,-0.58,,04-30
124,002699,美盛文化,-0.25,-219.05,,-6.76,,-22951.61,-220.3,,04-30
125,002086,ST东海洋,-1.08,-700.33,,-27.1,,-78815.1,-735.33,,04-30
126,300093,金刚玻璃,0.07,-12.5,,1.67,,1496.49,-16.44,,04-30
127,002102,ST冠福,-1.03,-1053.61,,-68.62,,-271249.59,-1059.99,,04-30
128,002445,ST中南,-1.5,-516.67,,-64.05,,-210093.62,-817.39,,04-30
129,002809,红墙股份,0.57,-14.93,,6.88,,6831.14,-15.29,,04-30
130,000835,长城动漫,-1.37,-451.28,,-173.76,,-44866.75,-451.35,,04-30
131,002527,新时达,-0.42,-289.19,,-9.27,,-26068.79,-289.36,,04-30
132,000892,欢瑞世纪,0.33,-23.26,,9.89,,32461.66,-23.09,,04-30
133,000504,*ST生物,-0.11,-8.33,,,,-3518.83,-5.2,,04-30
134,002333,*ST罗普,-0.31,293.55,,-10.98,,-15311.57,293.04,,04-30
135,000587,金洲慈航,-1.45,-402.08,,-35.6,,-284705.61,-378.7,,04-30
136,000607,华媒控股,0.1,-28.57,,5.71,,10518.03,-28.36,10派0.11,04-30
137,600653,申华控股,0.18,-159.73,,17.24,,34107.36,-159.75,,04-30
138,300082,奥克股份,0.48,54.84,,10.96,,32569.05,55.49,10派3.35,04-30
139,603363,傲农生物,0.07,-75.86,,4.97,,3012.57,-72.14,,04-30
140,300426,唐德影视,-2.32,-583.33,,-126.66,,-92744.43,-581.55,,04-30
141,002450,*ST康得,0.08,-88.57,,1.56,,28069.73,-88.66,,04-30
142,000752,*ST西发,-1.56,-4426.59,,-70.69,,-41196.91,-4425.71,,04-30
143,300135,宝利国际,0.05,9.76,,3.41,,4147.76,10.55,,04-30
144,000820,*ST节能,-1.1,-300.0,,-129.45,,-70056.43,-301.26,,04-30
145,000058,深赛格,0.02,-87.34,,1.47,,2785.27,-87.31,10派0.35,04-30
146,603690,至纯科技,0.16,-34.87,,7.71,,3243.91,-34.19,,04-30
147,600856,ST中天,-1.36,-416.28,,-17.7,,-80121.59,-252.37,,04-30
148,002290,*ST中科,0.26,2500.0,,5.14,,6283.59,2549.92,,04-30
149,000982,*ST中绒,-1.65,-6312.78,,,,-298303.91,-6319.56,,04-30
150,600189,吉林森工,0.06,100.0,,1.46,,4197.83,250.33,,04-30
151,603908,牧高笛,0.62,-22.5,,9.23,,4119.19,-17.69,,04-30
152,000593,大通燃气,-0.52,-873.13,,-18.32,,-18563.31,-870.02,,04-30
153,002354,天神娱乐,-7.67,-753.3,,-127.49,,-715058.59,-801.26,,04-30
154,600265,ST景谷,0.05,-119.46,,19.1,,605.81,-119.57,,04-30
155,002711,*ST欧浦,-3.96,-2080.0,,,,-417940.45,-2089.45,,04-30
156,000663,永安林业,-3.9,-2050.0,,-90.07,,-132950.88,-2033.74,,04-30
157,600383,金地集团,1.79,17.76,,18.66,,809842.21,18.35,10派6,04-30
158,300156,神雾环保,-1.48,-511.11,,-73.48,,-149382.1,-513.75,,04-30
159,600789,鲁抗医药,0.25,25.0,,6.04,,16138.67,41.27,10派0.4转3,04-30
160,000038,深大通,-4.49,-770.24,,-57.38,,-234966.23,-770.22,,04-30
161,600824,益民集团,0.1,-21.8,,5.04,,10950.42,-21.84,10派0.32,04-30
162,603076,乐惠国际,0.52,-54.39,,5.01,,3897.68,-41.99,,04-30
163,002279,久其软件,-1.18,-372.08,,-49.49,,-84146.43,-374.14,,04-30
164,600177,雅戈尔,1.03,1187.5,,13.99,,367692.92,1139.14,10派5转4,04-30
165,002617,露笑科技,-0.88,-309.52,,-47.14,,-97321.96,-415.58,,04-30
166,000989,九芝堂,0.38,-54.22,,7.33,,32731.42,-54.63,10派4,04-30
167,600195,中牧股份,0.69,-25.76,,10.85,,41562.89,3.94,10派2.42转4,04-30
168,002343,慈文传媒,-2.3,-278.29,,-53.21,,-109430.21,-367.93,,04-30
169,600250,南纺股份,0.72,100.0,,33.87,,18544.59,97.89,,04-30
170,002359,*ST北讯,-1.02,-574.86,,-20.01,,-110727.1,-608.78,,04-30
171,002375,亚厦股份,0.28,3.7,,4.81,,36884.01,3.12,,04-30
172,000638,万方发展,-0.48,-1019.54,,-77.72,,-14747.38,-1012.37,,04-30
173,002716,ST金贵,0.12,-74.47,,3.21,,11843.5,-53.27,,04-30
174,601258,ST庞大,-0.93,-3200.0,,-63.16,,-615541.02,-3003.23,,04-30
175,002423,中粮资本,-0.22,-56.3,,-7.44,,-11270.48,-56.3,,04-30
176,002122,*ST天马,-0.53,-581.82,,-17.96,,-63497.55,-596.95,,04-30
177,000812,陕西金叶,0.03,-51.5,,1.64,,2234.35,-17.77,,04-30
178,002509,天广中茂,-0.18,-175.0,,-9.42,,-45154.46,-174.28,,04-30
179,002842,翔鹭钨业,0.63,-10.0,,13.03,,10651.31,54.63,,04-30
180,002899,英派斯,0.52,-38.82,,6.41,,6268.66,-24.63,,04-30
181,300247,融捷健康,-0.99,-1337.5,,-40.1,,-78217.01,-1250.33,,04-30
182,603818,曲美家居,-0.12,-123.53,,-3.87,,-5906.42,-124.04,,04-30
183,600967,内蒙一机,0.32,3.23,,6.63,,53379.35,1.67,10派0.32,04-30
184,000981,ST银亿,-0.14,-135.0,,-3.52,,-57341.93,-135.81,,04-30
185,600586,金晶科技,0.06,-45.77,,1.85,,7839.42,-45.74,10派0.6,04-30
186,000592,平潭发展,0.01,338.71,,0.83,,2634.85,341.27,,04-30
187,000611,*ST天首,-0.43,544.99,,-31.12,,-13945.5,547.79,,04-30
188,002692,ST远程,-0.51,-589.36,,-27.96,,-36652.49,-589.53,,04-30
189,000662,天夏智慧,0.14,-79.79,,2.67,,15086.75,-73.72,,04-30
190,600319,ST亚星,0.01,-87.5,,9.09,,310.75,-88.32,,04-30
191,603399,吉翔股份,0.35,-16.67,,8.45,,19066.53,-13.2,,04-30
192,600119,*ST长投,-2.19,630.0,,-156.01,,-67425.05,619.56,,04-30
193,600518,ST康美,0.18,-76.53,,3.44,,113518.85,-72.32,10派0.24,04-30
194,000408,藏格控股,0.65,6.82,,18.12,,129916.18,6.98,,04-30
195,000923,河钢资源,0.21,-61.39,,2.08,,13414.78,-51.18,10派0.1,04-30
196,000517,荣安地产,0.19,12.28,,13.56,,60848.31,12.32,,04-30
197,000536,华映科技,-1.8,-2523.08,,-49.47,,-496637.6,-2522.8,,04-30
198,002632,道明光学,0.33,57.14,,10.74,,20542.42,66.0,,04-30
199,601009,南京银行,1.26,15.6,8.01,16.96,4.91,1107291.1,14.53,10派3.92,04-30
200,600645,中源协和,0.15,-400.0,,2.18,,5925.29,-420.99,,04-30
201,603980,吉华集团,1.41,59.23,,16.95,,70287.15,76.86,,04-30
202,002715,登云股份,0.11,11.6,,2.13,,1026.62,14.62,,04-30
203,600701,*ST工新,-4.2,-2527.01,,,,-434209.26,-2527.69,,04-30
204,600734,实达集团,-0.43,-242.79,,-9.74,,-26715.57,-243.09,,04-30
205,300123,亚光科技,0.28,7.69,,3.42,,15944.06,65.13,,04-30
206,600004,白云机场,0.55,-32.93,,7.36,,112917.1,-29.24,10派1.7,04-30
207,002470,金正大,0.13,-43.48,,4.44,,42143.82,-41.1,,04-30
208,600769,祥龙电业,0.01,0.0,,10.18,,509.25,-0.48,,04-30
209,600811,东方集团,0.18,-14.73,,3.25,,65568.84,-14.74,,04-30
210,600487,亨通光电,1.33,-18.6,,22.09,,253158.71,20.05,10派1.5,04-30
211,600108,亚盛集团,0.04,-13.52,,1.78,,8473.21,-13.44,10派0.045,04-30
212,002589,瑞康医药,0.52,-22.84,,9.53,,77865.75,-22.77,,04-30
213,600898,国美通讯,-1.51,-3167.75,,-144.32,,-38192.46,-3168.48,,04-30
214,000955,欣龙控股,-0.2,-339.34,,-16.24,,-10873.24,-339.29,,04-30
215,002605,姚记科技,0.33,68.87,,7.89,,12971.11,68.83,,04-30
216,000523,广州浪奇,0.05,-37.5,,1.78,,3329.22,-16.71,10派0.2,04-30
217,600960,渤海汽车,0.15,-41.52,,3.07,,13930.74,-41.55,10派0.15,04-30
218,000996,中国中期,0.04,-49.89,,2.83,,1518.47,-49.87,,04-30
219,600199,金种子酒,0.18,1700.0,,4.43,,10188.88,1144.09,10派0.15,04-30
220,002637,赞宇科技,0.43,13.16,,8.08,,17807.54,11.7,,04-30
221,603198,迎驾贡酒,0.97,16.87,,18.42,,77869.27,16.81,,04-30
222,000605,渤海股份,0.17,-63.04,,2.9,,5988.04,-47.07,10派0.2,04-30
223,601212,白银有色,0.0,-88.57,,0.26,,2590.07,-89.18,,04-30
224,002089,*ST新海,-0.33,292.86,,-29.92,,-45223.81,292.19,,04-30
225,002755,奥赛康,0.89,709.09,,42.58,,67007.36,6009.95,,04-30
226,600793,宜宾纸业,1.66,88.68,,74.9,,17446.25,88.68,,04-30
227,000030,富奥股份,0.49,-23.44,,14.53,,88163.77,6.02,10派1.5,04-30
228,603111,康尼机电,-3.22,-945.96,,-100.96,,-315069.79,-1221.66,,04-30
229,600568,中珠医疗,-0.95,-1218.47,,-37.58,,-189461.48,-1218.8,,04-30
230,000980,众泰汽车,0.39,-45.39,,4.63,,79988.68,-29.6,,04-30
231,002304,洋河股份,5.39,22.39,,25.95,,811518.98,22.45,,04-30
232,601028,玉龙股份,0.03,-72.59,,1.07,,2188.02,-72.54,,04-30
233,002432,九安医疗,0.03,-107.89,,0.82,,1268.68,-107.65,,04-30
234,600358,国旅联合,-0.17,-358.59,,-15.59,,-8359.06,-358.74,,04-30
235,002464,众应互联,0.31,-62.65,,7.06,,10042.73,-47.76,,04-30
236,600393,粤泰股份,0.11,-76.09,,4.9,,28996.79,-75.17,,04-30
237,000009,中国宝安,0.1,66.67,,4.18,,21378.06,60.49,10派0.2转2,04-30
238,000036,华联控股,0.85,-27.87,,19.8,,96864.41,-27.88,10派6送3,04-30
239,600083,博信股份,-0.23,-722.95,,-137.9,,-5244.7,-722.97,,04-30
240,000564,供销大集,0.13,-46.09,,2.48,,76244.61,-46.1,,04-30
241,600221,海航控股,-0.23,-226.37,,-7.67,,-359142.9,-208.08,,04-30
242,600642,申能股份,0.4,4.97,,7.08,,182593.42,5.08,10派2,04-30
243,300362,天翔环境,-4.18,-2793.55,,-185.25,,-174423.29,-2770.05,,04-30
244,603996,ST中新,-0.26,-153.06,,-5.41,,-7846.71,-153.73,,04-30
245,002403,爱仕达,0.42,-14.29,,6.73,,14869.7,-13.92,10派1.5,04-30
246,300411,金盾股份,-3.7,-1025.0,,-69.85,,-175752.7,-2570.15,,04-30
247,300776,帝尔激光,3.39,149.26,6.45,71.22,1.86,16790.69,150.13,,04-30
248,603555,贵人鸟,-1.09,-535.65,,-34.6,,-68587.92,-536.01,,04-30
249,600783,鲁信创投,0.25,316.67,,5.25,,18692.17,333.18,10派1,04-30
250,601890,亚星锚链,-0.02,-142.86,,-0.5,,-1468.32,-144.25,,04-30
251,000850,华茂股份,0.13,18.18,,2.73,,11867.12,14.07,10派0.5,04-30
252,002210,*ST飞马,-1.34,-805.26,,-72.56,,-220805.67,-821.64,,04-30
253,600515,海航基础,0.48,-5.41,,5.95,,188545.41,-5.41,,04-30
254,002259,*ST升达,-0.24,-1416.67,,-11.26,,-17812.58,-1398.62,,04-30
255,000425,徐工机械,0.26,86.43,,8.28,,204573.37,100.44,10派0.6,04-30
256,000595,宝塔实业,-0.13,-750.0,,-15.0,,-9819.44,-623.91,,04-30
257,300028,金亚科技,-0.07,-87.58,,-14.33,,-2320.68,-87.59,,04-30
258,603306,华懋科技,0.9,-29.13,,12.48,,27643.77,-0.58,,04-30
259,002699,美盛文化,-0.25,-219.05,,-6.76,,-22951.61,-220.3,,04-30
260,002086,ST东海洋,-1.08,-700.33,,-27.1,,-78815.1,-735.33,,04-30
261,300093,金刚玻璃,0.07,-12.5,,1.67,,1496.49,-16.44,,04-30
262,002102,ST冠福,-1.03,-1053.61,,-68.62,,-271249.59,-1059.99,,04-30
263,002118,紫鑫药业,0.14,-51.72,,4.13,,17407.21,-53.15,,04-30
264,000020,深华发A,0.01,241.18,,1.02,,329.5,238.16,,04-30
265,600086,东方金钰,-1.27,-843.52,,-73.18,,-171845.01,-843.32,,04-30
266,600105,永鼎股份,0.16,-48.39,,7.07,,19351.97,-33.62,10派1.5,04-30
267,002231,奥维通信,-0.37,-1489.55,,-21.45,,-13286.13,-1490.31,,04-30
268,000156,华数传媒,0.45,0.0,,6.12,,64418.82,0.45,10派2.2,04-30
269,002247,聚力文化,-3.41,-624.62,,-82.5,,-289702.46,-627.57,,04-30
270,600139,西部资源,0.0,-100.49,0.65,0.7,,291.81,-100.49,,04-30
271,002586,ST围海,0.23,4.55,,5.19,,25290.83,18.56,,04-30
272,600594,益佰制药,-0.92,-287.32,,-18.71,,-72549.54,-287.21,,04-30
273,600629,华建集团,0.61,-1.57,,10.18,,26354.07,2.78,10派1.8转2,04-30
274,000607,华媒控股,0.1,-28.57,,5.71,,10518.03,-28.36,10派0.11,04-30
275,600653,申华控股,0.18,-159.73,,17.24,,34107.36,-159.75,,04-30
276,300082,奥克股份,0.48,54.84,,10.96,,32569.05,55.49,10派3.35,04-30
277,603363,傲农生物,0.07,-75.86,,4.97,,3012.57,-72.14,,04-30
278,002445,ST中南,-1.5,-516.67,,-64.05,,-210093.62,-817.39,,04-30
279,002809,红墙股份,0.57,-14.93,,6.88,,6831.14,-15.29,,04-30
280,000835,长城动漫,-1.37,-451.28,,-173.76,,-44866.75,-451.35,,04-30
281,002527,新时达,-0.42,-289.19,,-9.27,,-26068.79,-289.36,,04-30
282,000892,欢瑞世纪,0.33,-23.26,,9.89,,32461.66,-23.09,,04-30
283,000504,*ST生物,-0.11,-8.33,,,,-3518.83,-5.2,,04-30
284,002333,*ST罗普,-0.31,293.55,,-10.98,,-15311.57,293.04,,04-30
285,000587,金洲慈航,-1.45,-402.08,,-35.6,,-284705.61,-378.7,,04-30
286,002354,天神娱乐,-7.67,-753.3,,-127.49,,-715058.59,-801.26,,04-30
287,600265,ST景谷,0.05,-119.46,,19.1,,605.81,-119.57,,04-30
288,002711,*ST欧浦,-3.96,-2080.0,,,,-417940.45,-2089.45,,04-30
289,000663,永安林业,-3.9,-2050.0,,-90.07,,-132950.88,-2033.74,,04-30
290,300426,唐德影视,-2.32,-583.33,,-126.66,,-92744.43,-581.55,,04-30
291,002450,*ST康得,0.08,-88.57,,1.56,,28069.73,-88.66,,04-30
292,000752,*ST西发,-1.56,-4426.59,,-70.69,,-41196.91,-4425.71,,04-30
293,300135,宝利国际,0.05,9.76,,3.41,,4147.76,10.55,,04-30
294,000820,*ST节能,-1.1,-300.0,,-129.45,,-70056.43,-301.26,,04-30
295,000058,深赛格,0.02,-87.34,,1.47,,2785.27,-87.31,10派0.35,04-30
296,603690,至纯科技,0.16,-34.87,,7.71,,3243.91,-34.19,,04-30
297,600856,ST中天,-1.36,-416.28,,-17.7,,-80121.59,-252.37,,04-30
298,002290,*ST中科,0.26,2500.0,,5.14,,6283.59,2549.92,,04-30
299,000982,*ST中绒,-1.65,-6312.78,,,,-298303.91,-6319.56,,04-30
300,600568,中珠医疗,-0.95,-1218.47,,-37.58,,-189461.48,-1218.8,,04-30
301,000980,众泰汽车,0.39,-45.39,,4.63,,79988.68,-29.6,,04-30
302,002304,洋河股份,5.39,22.39,,25.95,,811518.98,22.45,10派32,04-30
303,601028,玉龙股份,0.03,-72.59,,1.07,,2188.02,-72.54,,04-30
304,002432,九安医疗,0.03,-107.89,,0.82,,1268.68,-107.65,,04-30
305,600358,国旅联合,-0.17,-358.59,,-15.59,,-8359.06,-358.74,,04-30
306,002464,众应互联,0.31,-62.65,,7.06,,10042.73,-47.76,,04-30
307,600393,粤泰股份,0.11,-76.09,,4.9,,28996.79,-75.17,,04-30
308,000009,中国宝安,0.1,66.67,,4.18,,21378.06,60.49,10派0.2转2,04-30
309,000030,富奥股份,0.49,-23.44,,14.53,,88163.77,6.02,10派1.5,04-30
310,002212,南洋股份,0.42,10.53,,5.91,,48525.8,14.16,,04-30
311,002535,林州重机,-0.18,-550.0,,-5.12,,-14571.11,-515.51,,04-30
312,600157,永泰能源,0.01,-89.07,,0.27,,6591.85,-89.06,,04-30
313,600929,湖南盐业,0.16,-22.15,,6.34,,14237.63,-10.72,,04-30
314,603188,ST亚邦,0.28,-67.64,,5.18,,16155.92,-67.73,,04-30
315,002696,百洋股份,0.14,-76.39,,2.61,,5714.06,-49.52,,04-30
316,300090,盛运环保,-2.36,136.11,,-183.2,,-311284.98,136.11,,04-30
317,300413,芒果超媒,0.92,411.11,,17.43,,86556.85,1093.27,,04-30
318,002421,达实智能,0.11,-30.46,,6.74,,21676.98,-30.48,,04-30
