,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,300724,捷佳伟创,0.29,,,,,6899.36,,,07-23
1,601869,长飞光纤,0.32,,,5.17,-0.32,22119.12,,,07-19
2,603657,春光科技,0.15,,,4.11,,1070.67,,,07-10
3,002932,明德生物,,,,,,,,,06-27
4,603713,密尔克卫,0.13,,,,,1436.38,,,06-25
5,603105,芯能科技,-0.03,,,,,-1381.07,,,06-19
6,601066,中信建投,0.14,,,,,100539.07,,,06-19
7,603693,江苏新能,0.2,,,,,10021.02,,,06-12
8,601330,绿色动力,0.06,,,2.73,-0.09,5783.2,,,06-08
9,601138,工业富联,,,,,,253818.8,,,06-07
10,603587,地素时尚,0.42,,,,,14434.36,,,06-04
11,603666,亿嘉和,-0.19,,,,,-1016.09,,,05-29
12,300750,宁德时代,-0.02,,,-0.07,,-1168.79,,,05-22
13,603045,福达合金,0.06,,,1.01,-1.87,466.72,,,05-16
14,603013,亚普股份,0.09,,,2.03,0.18,3926.12,,,05-08
15,300746,汉嘉设计,0.05,,,1.36,,735.03,,,05-08
16,300742,越博动力,-0.14,,,-1.31,-1.35,-798.53,,,05-07
17,603876,鼎胜新材,0.09,,,1.83,,4543.55,,,04-28
18,603776,永安行,0.37,,,4.85,,2683.93,,,04-28
19,603848,好太太,0.09,125.0,,4.95,,3099.63,105.33,,04-28
20,601019,山东出版,0.11,,,3.85,,19998.63,,,04-28
21,603378,亚士创能,0.04,,,0.86,,514.93,,,04-28
22,603301,振德医疗,0.29,,,4.91,,2202.76,,,04-28
23,603607,京华激光,0.35,,,7.92,,2415.74,,,04-28
24,603683,晶华新材,0.09,,,1.87,,895.43,,,04-28
25,603922,金鸿顺,0.31,,,5.79,,3020.61,,,04-28
26,600933,爱柯迪,0.15,0.0,,5.55,,10564.1,1.99,,04-28
27,603809,豪能股份,0.45,,,4.46,,3567.11,,,04-28
28,603912,佳力图,0.2,66.67,,7.61,,2184.39,87.16,,04-28
29,603711,香飘飘,0.06,,,1.69,,2095.76,,,04-28
30,603076,乐惠国际,0.22,,,3.25,,1237.71,,,04-28
31,603214,爱婴室,0.14,,,3.33,,1020.06,,,04-28
32,601086,国芳集团,0.09,,,3.72,,4473.96,,,04-28
33,603363,傲农生物,0.07,,,4.86,,2354.39,,,04-28
34,002884,凌霄泵业,0.65,,,6.57,,3785.85,,,04-28
35,002901,大博医疗,0.16,,,9.38,,5646.52,,,04-28
36,601619,嘉泽新能,0.02,,,1.39,,2889.83,,,04-28
37,603661,恒林股份,0.72,,,7.98,,5383.82,,,04-28
38,603477,振静股份,0.06,,,2.53,,1110.31,,,04-28
39,603890,春秋电子,0.3,,,6.91,,3069.41,,,04-28
40,603655,朗博科技,0.09,,,2.6,,750.72,,,04-28
41,603080,新疆火炬,0.22,,,5.06,,2304.74,,,04-28
42,603181,皇马科技,0.21,,,4.62,,3118.27,,,04-28
43,603348,文灿股份,0.21,,,3.32,,3386.95,,,04-28
44,603383,顶点软件,0.02,,,0.28,,132.2,,,04-28
45,603043,广州酒家,0.08,,,2.8,,2685.28,,,04-28
46,603106,恒银金融,0.13,,,3.75,,2802.73,,,04-28
47,600901,江苏租赁,0.13,,,5.38,,29770.26,,,04-28
48,601108,财通证券,0.11,,,2.47,,38491.68,,,04-28
49,002928,华夏航空,0.22,,,9.3,,7742.16,,,04-28
50,603602,纵横通信,0.01,,,0.27,,86.27,,,04-28
51,603127,昭衍新药,-0.11,,,-2.7,,-691.73,,,04-28
52,603917,合力科技,0.11,,,2.19,,890.54,,,04-28
53,603685,晨丰科技,0.33,,,7.08,,2501.6,,,04-27
54,603136,天目湖,0.23,,,4.31,,1372.59,,,04-27
55,603970,中农立华,0.17,,,4.93,,1743.27,,,04-27
56,002886,沃特股份,0.15,,,2.45,,884.29,,,04-27
57,603507,振江股份,0.28,,,4.99,,2678.02,,,04-27
58,603722,阿科力,0.13,,,3.21,,839.75,,,04-27
59,300737,科顺股份,0.04,,,1.53,,1936.13,,,04-27
60,603970,中农立华,0.17,,,4.93,,1743.27,,,04-27
61,603722,阿科力,0.13,,,3.21,,839.75,,,04-27
62,603506,南都物业,0.28,,,6.87,,1683.09,,,04-27
63,300634,彩讯股份,0.03,,,1.69,,1211.75,,,04-27
64,300737,科顺股份,0.04,,,1.53,,1936.13,,,04-27
65,603871,嘉友国际,0.87,,,13.25,,5213.11,,,04-27
66,603721,中广天择,0.18,,,4.07,,1383.65,,,04-27
67,603157,拉夏贝尔,0.26,,,3.86,,13025.6,,,04-27
68,002896,中大力德,0.17,,,3.73,,1037.33,,,04-27
69,603488,展鹏科技,0.07,,,2.56,,1048.95,,,04-27
70,002931,锋龙股份,0.16,,,5.95,,1066.5,,,04-27
71,601949,中国出版,-0.07,,,-1.72,,-9781.15,,,04-27
72,300730,科创信息,-0.11,,,-4.24,,-735.53,,,04-27
73,603396,金辰股份,0.29,,,4.55,,1637.62,,,04-27
74,002872,*ST天圣,0.35,,,3.04,,5580.4,,,04-27
75,603619,中曼石油,0.3,,,8.0,,10656.04,,,04-27
76,603110,东方材料,0.1,,,2.53,,798.98,,,04-27
77,002878,元隆雅图,0.19,,,4.68,,1049.65,,,04-27
78,603527,众源新材,0.17,,,4.14,,1596.05,,,04-27
79,603161,科华控股,0.29,,,5.01,,2909.51,,,04-27
80,300699,光威复材,0.23,,,4.49,,6483.06,,,04-27
81,603709,中源家居,0.17,,,7.54,,1009.83,,,04-27
82,603825,华扬联众,0.03,,,0.51,,327.5,,,04-27
83,603059,倍加洁,0.3,,,6.29,,1784.03,,,04-27
84,600903,贵州燃气,0.04,,,1.08,,2446.16,,,04-27
85,300664,鹏鹞环保,0.12,,,2.4,,4857.66,,,04-27
86,603648,畅联股份,0.2,,,6.16,,5512.64,,,04-27
87,300698,万马科技,0.04,,,2.42,,449.83,,,04-27
88,603733,仙鹤股份,0.14,,,3.89,,7876.65,,,04-27
89,603963,大理药业,0.24,,,8.29,,1834.19,,,04-27
90,603367,辰欣药业,0.14,,,2.21,,5123.68,,,04-27
91,300721,怡达股份,0.16,,,1.92,,947.35,,,04-27
92,603976,正川股份,0.26,,,3.74,,2071.29,,,04-27
93,002876,三利谱,0.34,,,4.46,,2050.6,,,04-27
94,603380,易德龙,0.12,,,6.21,,1428.06,,,04-27
95,002903,宇环数控,0.15,,,3.78,,1116.9,,,04-26
96,002921,联诚精密,0.23,,,3.34,,1404.14,,,04-26
97,300702,天宇股份,0.35,-30.0,,5.05,,3114.81,-30.46,,04-26
98,603042,华脉科技,0.27,,,5.73,,2710.42,,,04-26
99,603897,长城科技,0.24,,,4.97,,3154.89,,,04-26
100,002891,中宠股份,0.29,,,6.6,,2212.45,,,04-26
101,002909,集泰股份,0.02,,,0.87,,216.76,,,04-26
102,300725,药石科技,0.23,,,5.01,,1260.45,,,04-26
103,300743,天地数码,0.2,,,7.38,0.11,997.9,,,04-26
104,603056,德邦股份,-0.14,,,-4.76,,-11744.59,,,04-26
105,603937,丽岛新材,0.13,,,2.83,,2009.54,,,04-26
106,002897,意华股份,0.28,,,4.14,,2259.94,,,04-26
107,300679,电连技术,1.08,,,9.18,,9682.66,,,04-26
108,603365,水星家纺,0.29,,,6.33,,5820.42,,,04-26
109,601838,成都银行,0.26,,,3.84,-3.97,85648.3,,,04-26
110,300684,中石科技,-0.09,,,-2.31,,-755.87,,,04-26
111,300701,森霸传感,0.18,,,6.03,,1063.49,,,04-26
112,603712,七一二,-0.01,,,-0.4,,-579.26,,,04-26
113,300719,安达维尔,-0.04,19.32,,-1.12,,-443.15,25.26,,04-26
114,603880,南卫股份,0.15,,,4.48,,1157.98,,,04-26
115,603356,华菱精工,0.08,,,2.38,,794.48,,,04-26
116,603386,广东骏亚,0.07,,,4.0,,1079.28,,,04-26
117,300644,南京聚隆,0.16,,,1.92,,772.15,,,04-26
118,300661,圣邦股份,0.32,,,5.33,,1437.9,,,04-26
119,603063,禾望电气,0.2,,,4.99,,7132.51,,,04-26
120,300710,万隆光电,0.11,,,1.86,,553.44,,,04-26
121,300727,润禾材料,0.05,,,1.85,,331.77,,,04-26
122,603305,旭升股份,0.15,,,9.77,,5314.69,,,04-26
123,603329,上海雅仕,0.16,,,4.32,,1621.72,,,04-26
124,002917,金奥博,0.12,,,4.08,,1042.66,,,04-26
125,300733,西菱动力,0.19,,,4.29,,2264.22,,,04-26
126,603596,伯特利,0.17,,,7.45,0.13,6313.76,,,04-26
127,300739,明阳电路,0.26,,,5.38,,2446.68,,,04-26
128,603813,原尚股份,0.17,,,3.4,,1115.55,,,04-26
129,603882,金域医学,0.02,,,0.64,,707.19,,,04-26
130,002892,科力尔,0.19,,,5.11,,1279.41,,,04-26
131,603458,勘设股份,0.54,,,6.02,,5026.18,,,04-26
132,603042,华脉科技,0.27,,,5.73,,2710.42,,,04-26
133,603897,长城科技,0.24,,,4.97,,3154.89,,,04-26
134,002903,宇环数控,0.15,,,3.78,,1116.9,,,04-26
135,002921,联诚精密,0.23,,,3.34,,1404.14,,,04-26
136,300702,天宇股份,0.35,-30.0,,5.05,,3114.81,-30.46,,04-26
137,603056,德邦股份,-0.14,,,-4.76,,-11744.59,,,04-26
138,603937,丽岛新材,0.13,,,2.83,,2009.54,,,04-26
139,002891,中宠股份,0.29,,,6.6,,2212.45,,,04-26
140,002909,集泰股份,0.02,,,0.87,,216.76,,,04-26
141,300725,药石科技,0.23,,,5.01,,1260.45,,,04-26
142,300743,天地数码,0.2,,,7.38,0.11,997.9,,,04-26
143,002897,意华股份,0.28,,,4.14,,2259.94,,,04-26
144,300679,电连技术,1.08,,,9.18,,9682.66,,,04-26
145,002920,德赛西威,0.48,,,15.5,,21528.7,,,04-25
146,300689,澄天伟业,0.21,,,3.96,,1082.47,,,04-25
147,603895,天永智能,0.42,5.6,,10.11,,2445.74,4.4,,04-25
148,603612,索通发展,0.61,,,7.48,,10984.32,,,04-25
149,603283,赛腾股份,-0.13,,,-5.0,,-1539.02,,,04-25
150,002889,东方嘉盛,0.52,,,6.72,,5351.25,,,04-25
151,002907,华森制药,0.06,-2.44,,4.58,,2163.94,-2.43,,04-25
152,300741,华宝股份,0.41,,,4.91,,22479.81,,,04-25
153,002912,中新赛克,-0.15,,,-1.33,,-770.47,,,04-25
154,002883,中设股份,0.23,,,5.78,,917.45,,,04-25
155,002918,蒙娜丽莎,0.35,,,5.1,,4144.15,,,04-25
156,300705,九典制药,0.12,50.0,,3.09,,1014.6,51.09,,04-25
157,300722,新余国科,0.07,,,2.07,,449.17,,,04-25
158,300740,御家汇,0.2,,,6.39,,2448.76,,,04-25
159,603196,日播时尚,0.07,,,2.61,,1279.9,,,04-25
160,300716,国立科技,0.18,,,3.23,,1476.36,,,04-25
161,300703,创源文化,0.29,,,10.41,,1740.2,,,04-25
162,300732,设研院,0.63,,,5.21,,3401.89,,,04-25
163,603557,起步股份,0.07,,,2.95,,2892.42,,,04-25
164,002875,安奈儿,0.45,,,8.9,,3395.35,,,04-25
165,603676,卫信康,0.06,,,4.28,,2009.62,,,04-25
166,002902,铭普光磁,0.14,,,2.68,,1468.04,,,04-24
167,603055,台华新材,0.15,,,5.18,,7430.81,,,04-24
168,002926,华西证券,0.17,,,2.67,,34921.87,,,04-24
169,600929,湖南盐业,0.06,,,2.67,,4669.4,,,04-24
170,002919,名臣健康,0.17,,,3.49,,1020.89,,,04-24
171,300700,岱勒新材,0.17,,,4.45,,1070.33,,,04-24
172,300706,阿石创,0.18,,,5.04,,1048.5,,,04-24
173,300723,一品红,0.25,,,8.52,,2964.9,,,04-24
174,603536,惠发食品,0.08,,,1.76,,724.25,,,04-24
175,603079,圣达生物,0.22,,,2.93,,1308.76,,,04-24
176,603289,泰瑞机器,0.11,,,3.59,,1686.53,,,04-24
177,300709,精研科技,0.74,,,11.43,,4855.49,,,04-24
178,603725,天安新材,0.06,,,1.7,,705.44,,,04-24
179,603829,洛凯股份,0.06,,,2.13,,677.76,,,04-24
180,300709,精研科技,0.74,,,11.43,,4855.49,,,04-24
181,603829,洛凯股份,0.06,,,2.13,,677.76,,,04-24
182,300685,艾德生物,0.27,,,5.21,,1648.58,,,04-24
183,300720,海川智能,0.09,,,2.11,,467.95,,,04-24
184,603083,剑桥科技,-0.17,,,-1.86,,-1245.28,,,04-23
185,002913,奥士康,0.44,7.32,,3.48,,4740.31,7.26,,04-23
186,300712,永福股份,0.16,,,3.99,,1709.28,,,04-23
187,300718,长盛轴承,0.32,,,4.73,,2414.94,,,04-23
188,300655,晶瑞股份,0.1,,,2.21,,648.34,,,04-23
189,002923,润都股份,0.25,,,4.52,,1842.32,,,04-23
190,002898,赛隆药业,0.01,,,0.64,,133.85,,,04-23
191,300715,凯伦股份,0.15,,,5.29,,815.9,,,04-23
192,002880,卫光生物,0.43,,,6.62,,3468.2,,,04-21
193,002890,弘宇股份,0.28,,,4.72,,1410.02,,,04-21
194,002900,哈三联,0.16,,,3.0,,2464.75,,,04-21
195,300654,世纪天鸿,0.02,,,0.67,,166.27,,,04-21
196,002877,智能自控,0.06,,,3.28,,983.84,,,04-21
197,002929,润建股份,0.19,,,3.31,,3178.86,,,04-21
198,002916,深南电路,0.48,,,6.24,,10167.81,,,04-21
199,002915,中欣氟材,0.04,-38.83,,1.12,,308.55,-33.26,,04-20
200,002908,德生科技,0.06,,,1.58,,560.95,,,04-20
201,002925,盈趣科技,0.41,127.78,,20.01,,18690.51,331.48,,04-20
202,603466,风语筑,0.25,,,4.68,,2750.31,,,04-20
203,002911,佛燃能源,0.11,,,3.3,,5612.95,,,04-20
204,603500,祥和实业,0.12,,,3.01,,1104.76,,,04-20
205,002905,金逸影视,0.18,,,2.54,,2221.32,,,04-20
206,002922,伊戈尔,0.18,28.57,,4.01,,1757.11,41.95,,04-20
207,300726,宏达电子,0.1,-38.13,,4.32,,3562.77,-35.78,,04-20
208,002910,庄园牧场,0.11,,,2.0,,1798.94,,,04-20
209,002927,泰永长征,0.1,,,2.02,,707.56,,,04-20
210,300708,聚灿光电,0.12,,,4.72,,2250.48,,,04-20
211,603605,珀莱雅,0.36,,,9.18,,5395.79,,,04-18
212,603499,翔港科技,0.16,,,4.5,,1187.87,,,04-18
213,300738,奥飞数据,0.31,,,7.0,,1506.91,,,04-18
214,300624,万兴科技,0.38,,,8.97,,2257.21,,,04-18
215,300690,双一科技,0.45,,,5.82,,2343.6,,,04-18
216,603103,横店影视,0.29,,,11.42,,11521.17,,,04-17
217,603278,大业股份,0.21,,,5.36,,3219.51,,,04-17
218,603707,健友股份,0.12,,,4.18,,5609.38,,,04-17
219,603773,沃格光电,0.69,,,8.88,0.63,4888.92,,,04-16
220,603156,养元饮品,1.04,,,8.28,,51595.95,,,04-14
221,300731,科创新源,0.24,,,7.78,,1559.23,,,04-13
222,603916,苏博特,0.15,,5.02,3.04,0.08,3431.9,,,10-23
223,603659,璞泰来,0.22,,2.92,7.68,0.06,7970.74,,,10-16
224,300762,上海瀚讯,-0.42,,4.12,-9.71,-0.56,-4209.57,,,10-13
225,688368,晶丰明源,0.26,,2.98,11.31,-0.55,1190.24,,,10-13
226,603068,博通集成,0.08,,2.22,3.67,-0.33,833.44,,,10-13
227,300780,德恩精工,0.08,,3.82,2.35,0.01,767.76,,,09-29
