,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,688051,佳华科技,,,,,,494.66,,,10-22
1,688037,芯源微,,,,,,,,,10-11
2,688128,中国电研,,,,,,9115.4,,,10-08
3,688159,有方科技,,,,,,1038.67,-28.88,,10-06
4,688100,威胜信息,,,,,,8269.52,,,09-29
5,688111,金山办公,,,,,,18230.77,,,09-18
6,688196,卓越新能,,,,,,4044.67,,,09-17
7,002960,青鸟消防,0.72,,,10.78,,13028.73,,,08-31
8,300767,震安科技,0.92,56.0,,11.61,,5494.25,55.99,,08-30
9,300785,值得买,1.02,,,14.83,,4067.26,,,08-30
10,688363,华熙生物,,,,,,18902.76,,,08-30
11,300772,运达股份,0.04,-55.56,,1.11,,936.09,-50.79,,08-30
12,300783,三只松鼠,0.58,-13.41,,22.83,,20826.2,-13.41,,08-30
13,300782,卓胜微,0.93,,,20.14,,6961.81,,,08-30
14,300781,因赛集团,0.53,89.29,,12.95,,3345.47,85.94,,08-30
15,300762,上海瀚讯,-0.37,,,-7.27,,-3658.31,,,08-30
16,300780,德恩精工,0.33,,,7.65,,3630.93,,,08-30
17,688008,澜起科技,0.4,,,20.15,,31662.85,,,08-30
18,300760,迈瑞医疗,1.71,,,25.8,,187169.03,,,08-29
19,601236,红塔证券,0.03,,,0.76,,8299.99,,,08-29
20,300770,新媒股份,1.09,109.62,,17.22,,10487.24,110.6,,08-29
21,002950,奥美医疗,0.23,-34.0,,7.64,,8643.61,-33.74,,08-29
22,603983,丸美股份,0.54,,,18.43,,19484.32,,,08-29
23,603236,移远通信,0.94,28.77,,12.61,,6291.67,48.39,,08-29
24,688088,虹软科技,,,,,,5548.63,,,08-28
25,300766,每日互动,0.35,288.89,,13.24,,12492.23,279.17,,08-28
26,300763,锦浪科技,0.71,20.34,,16.89,,4275.86,21.15,,08-28
27,300768,迪普科技,0.21,,,8.83,,7691.61,,,08-28
28,603068,博通集成,0.51,,,15.68,,5278.55,,,08-28
29,603915,国茂股份,0.25,,,9.66,,9625.73,,,08-27
30,603267,鸿远电子,1.03,39.19,,13.62,,12726.19,39.23,,08-27
31,601698,中国卫通,0.05,31.64,,1.79,,16763.51,31.63,,08-27
32,688009,中国通号,0.23,,,7.99,,198402.85,,,08-27
33,600968,海油发展,0.07,2.32,,4.5,,58680.03,2.37,,08-27
34,300777,中简科技,0.12,9.09,,8.3,,4436.55,11.3,,08-26
35,688015,交控科技,0.15,,,5.22,,1836.03,,,08-26
36,603967,中创物流,0.48,,,12.33,,9539.79,,,08-23
37,688012,中微公司,,,,-2.34,,-1325.16,,,08-22
38,300769,德方纳米,0.99,,,7.68,,3187.22,,,08-22
39,002942,新农股份,0.73,55.32,,25.83,,8743.84,107.42,,08-22
40,002953,日丰股份,0.38,80.95,,13.15,,5153.18,91.06,,08-22
41,300778,新城市,0.77,10.03,,18.26,,4594.33,9.41,,08-21
42,002956,西麦食品,1.13,82.26,,16.19,,6794.46,84.77,,08-21
43,603982,泉峰汽车,0.26,-6.22,,4.58,,3913.15,2.4,,08-20
44,300771,智莱科技,1.23,101.64,,19.81,,9211.07,101.07,,08-20
45,688005,容百科技,0.32,,,6.35,,11156.26,,,08-16
46,688166,博瑞医药,,,,,,3143.49,,,08-16
47,603697,有友食品,0.45,-4.26,,13.56,,10212.81,-2.94,,08-16
48,300773,拉卡拉,0.81,,,11.88,,29228.14,,,08-16
49,002938,鹏鼎控股,0.21,40.0,,3.52,,43031.49,52.73,,08-14
50,688139,海尔生物,,,,,,2575.38,,,08-13
51,688321,微芯生物,0.05,,,3.9,-0.02,1792.79,,,08-09
52,688099,晶晨股份,0.34,,,14.42,0.28,12746.16,,,08-07
53,688188,柏楚电子,1.02,,,34.22,0.72,7652.9,,,08-07
54,300779,惠城环保,0.38,-7.32,,9.77,,2827.81,-7.23,,07-26
55,002957,科瑞技术,0.18,200.0,,4.75,0.39,6603.04,186.16,,07-25
56,688022,瀚川智能,0.04,,,3.12,-0.15,361.37,,,07-20
57,688020,方邦股份,0.93,43.08,,15.28,0.78,5605.73,44.6,,07-20
58,688033,天宜上佳,0.37,,,14.08,0.13,14809.44,,,07-20
59,688066,航天宏图,-0.42,,,-13.27,-0.82,-5191.24,,,07-20
60,688028,沃尔德,0.5,,,9.6,0.48,3029.88,,,07-20
61,688007,光峰科技,0.46,,,26.49,-0.07,4749.49,,,07-19
62,688011,新光光电,0.41,,,7.08,0.43,3039.48,,,07-19
63,688019,安集科技,0.4,,,5.1,0.44,1576.09,,,07-19
64,688333,铂力特,-0.01,,,-0.11,-1.31,-37.99,,,07-19
65,688030,山石网科,,,,,,-1753.35,,,07-19
66,688010,福光股份,0.35,,,5.8,0.05,4064.46,,,07-19
67,688018,乐鑫科技,0.75,,,19.28,-0.75,4475.28,,,07-19
68,688029,南微医学,1.15,73.35,,23.31,0.81,11498.76,73.32,,07-19
69,688016,心脉医疗,,,,27.71,1.14,6049.12,,,07-19
70,688001,华兴源创,0.29,,,14.69,0.04,10576.8,,,07-16
71,688003,天准科技,0.04,177.78,,1.92,-0.2,558.44,181.39,,07-16
72,688002,睿创微纳,0.11,,,7.3,0.04,3190.32,,,07-16
73,002963,豪尔赛,0.76,,4.78,17.33,-0.01,8592.43,,,01-30
74,002949,华阳国际,0.25,19.05,3.38,7.23,,3662.22,33.21,,01-29
75,603610,麒盛科技,1.1,,6.67,18.06,-0.05,12383.85,,,01-28
76,603956,威派格,0.08,36.52,1.97,4.01,-0.11,2965.63,28.96,,01-28
77,300819,聚杰微纤,0.44,,4.95,9.12,0.29,3310.49,,,01-25
78,300761,立华股份,1.48,,9.34,17.26,2.07,53807.0,,,01-22
79,601865,福莱特,0.12,,1.92,6.0,0.09,21288.51,,,01-21
80,002947,恒铭达,0.48,,5.12,9.75,1.19,4334.78,,,01-14
81,603351,威尔药业,1.22,0.83,,10.95,0.82,6115.34,1.09,,01-14
82,603053,成都燃气,0.39,,2.45,16.21,0.47,30878.94,,,01-11
83,603719,良品铺子,0.31,,,12.54,0.07,11207.73,,,01-11
84,300758,七彩化学,0.66,15.79,5.78,12.06,0.09,5256.38,14.68,,01-09
85,002946,新乳业,0.13,0.0,1.72,8.0,0.27,10205.27,3.0,,01-08
86,300759,康龙化成,0.21,,3.58,5.94,0.22,12215.96,,,01-07
87,002973,侨银环保,0.13,,1.88,7.27,0.13,4779.9,,,01-04
88,603700,宁水集团,0.51,13.33,3.69,13.91,-0.45,6029.7,14.08,,01-02
89,300823,建科机械,0.53,23.26,,9.65,0.04,3751.87,32.09,,12-28
90,603489,八方股份,1.24,,4.0,34.3,0.69,11135.84,,,12-28
91,002976,瑞玛工业,0.57,,3.87,15.86,0.66,4264.28,,,12-28
92,603332,苏州龙杰,0.85,,7.95,11.29,0.34,7583.28,,,12-24
93,603739,蔚蓝生物,0.3,,4.49,6.59,-0.11,3488.13,,,12-24
94,300757,罗博特科,0.69,,4.35,17.08,-0.08,4111.18,,,12-24
95,300827,上能电气,0.47,-9.62,,9.08,0.47,2598.33,-0.34,,12-21
96,603221,爱丽家居,0.44,,2.62,18.35,0.65,7931.33,,,12-21
97,300817,双飞股份,0.45,,6.41,7.09,-0.18,2872.57,,,12-21
98,603995,甬金股份,0.8,,,11.41,1.76,13847.21,,,12-20
99,300800,力合科技,0.87,,7.29,12.47,-2.05,5195.58,,,12-20
100,300790,宇瞳光学,0.43,,6.45,6.88,0.03,3679.35,,,12-18
101,300802,矩子科技,0.77,,4.75,16.7,0.96,5773.35,,,12-18
102,300755,华致酒行,0.8,0.0,7.27,11.57,-0.45,13816.56,-1.07,,12-17
103,300756,中山金马,2.05,,16.25,13.5,1.73,6157.15,,,12-17
104,002975,博杰股份,0.9,,6.21,16.17,-0.08,4540.05,,,12-14
105,300797,钢研纳克,0.09,,1.9,4.86,-0.09,1701.47,,,12-12
106,603185,上机数控,1.28,,5.92,22.31,0.22,12046.4,,,12-10
107,603217,元利科技,1.84,,,17.76,1.52,12586.26,,,12-07
108,300806,斯迪克,-0.05,,6.87,-0.76,-0.56,-461.56,,,12-05
109,603551,奥普家居,0.49,,2.56,21.34,0.64,17685.32,,,12-05
110,002962,五方光电,0.42,,5.12,8.45,0.54,6275.65,,,12-05
111,300793,佳禾智能,0.2,,3.85,5.22,-0.49,2442.63,,,12-05
112,002955,鸿合科技,1.03,,6.32,13.84,2.48,10567.1,,,12-05
113,603629,利通电子,0.63,,6.44,10.33,-0.67,4743.38,,,12-03
114,603121,华培动力,0.29,,3.89,7.78,0.1,3927.66,,,11-27
115,300753,爱朋医疗,0.55,,5.04,11.54,0.57,3328.73,,,11-26
116,603256,宏和科技,0.1,,,8.12,0.05,8022.36,,,11-26
117,603815,交建股份,0.09,,1.62,5.48,-0.73,3818.99,,,11-26
118,300752,隆利科技,1.48,108.45,6.74,24.61,1.25,8047.53,108.73,,11-19
119,002979,雷赛智能,0.4,,3.06,13.99,-0.08,5848.58,,,11-16
120,300821,东岳硅材,0.5,,1.78,34.19,0.53,44834.68,,,11-16
121,300812,易天股份,0.47,,3.66,13.78,-0.08,2730.92,,,11-16
122,300820,英杰电气,1.47,,7.95,20.44,0.93,7000.58,,,11-16
123,603893,瑞芯微,0.14,,3.7,3.72,0.62,5071.55,,,11-16
124,603187,海容冷链,1.63,10.14,11.09,15.89,0.17,9788.97,10.55,,11-15
