,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
127,300762,上海瀚讯,0.67,81.08,5.11,14.13,-0.47,6743.08,82.29,,02-25
128,002950,奥美医疗,0.62,-3.13,,20.79,0.53,23373.34,-5.8,,02-19
129,300822,贝仕达克,0.6,,2.76,27.76,0.57,4335.68,-27.04,,02-15
130,603681,永冠新材,0.65,-26.14,6.13,11.25,1.07,8154.2,-14.9,,02-12
131,002949,华阳国际,0.72,1.41,,23.89,0.92,10114.37,9.17,,01-29
132,603956,威派格,0.28,-9.68,1.89,16.2,0.1,10891.32,2.41,,01-28
133,300761,立华股份,2.18,51.38,7.86,32.11,2.63,79053.7,51.38,,01-22
134,601865,福莱特,0.24,-29.41,1.81,14.0,0.17,42652.68,-29.3,,01-21
135,002947,恒铭达,1.12,34.92,4.64,29.85,1.01,9893.32,48.95,,01-14
136,603351,威尔药业,2.15,46.26,10.66,22.21,1.43,10743.22,45.82,,01-14
137,300758,七彩化学,1.29,35.79,5.12,26.39,0.9,10338.45,36.63,,01-09
138,002946,新乳业,0.29,61.11,1.6,20.0,0.6,22224.19,47.95,,01-08
139,300759,康龙化成,0.39,11.43,3.38,12.28,0.93,23085.71,30.49,,01-07
140,603700,宁水集团,1.04,-7.14,3.57,31.87,1.14,12135.82,-7.18,10派4,01-02
141,002976,瑞玛工业,0.73,,,23.33,1.08,5143.45,-29.05,,12-28
142,002981,朝阳科技,1.12,119.61,4.39,29.0,0.56,8054.26,120.28,,12-28
143,300823,建科机械,0.9,45.16,,19.2,0.99,6189.65,50.62,,12-28
144,603332,苏州龙杰,1.51,109.72,7.1,23.19,1.73,13493.3,110.91,,12-24
145,603739,蔚蓝生物,0.74,4.23,,16.41,1.05,8562.52,3.72,,12-24
146,300757,罗博特科,1.45,83.54,3.67,49.21,0.66,8692.06,82.99,,12-24
147,300827,上能电气,1.19,63.01,,35.87,0.86,5964.48,64.34,,12-21
148,603221,爱丽家居,0.67,,2.18,22.1,0.88,11464.6,-47.64,,12-21
149,300817,双飞股份,1.09,45.33,6.19,19.27,0.76,6887.23,45.51,,12-21
150,300756,中山金马,3.41,15.99,14.18,27.45,2.38,10231.72,16.0,,12-17
151,300755,华致酒行,1.17,72.06,6.48,19.83,2.1,20270.1,79.38,,12-17
152,002975,博杰股份,0.83,-46.79,4.95,16.99,1.48,4154.06,-46.81,,12-14
153,603185,上机数控,2.0,269.74,5.08,46.67,1.02,18937.14,270.1,,12-10
154,002961,瑞达期货,,,,,,15830.24,-27.96,,12-04
155,603629,利通电子,1.17,1.74,5.81,22.48,2.27,8802.36,5.12,,12-03
156,603121,华培动力,0.73,19.67,3.59,22.73,0.49,9901.4,40.51,,11-27
157,603256,宏和科技,0.21,23.53,,17.87,0.15,16463.98,34.63,,11-26
158,300753,爱朋医疗,0.96,21.52,4.49,23.61,1.11,5792.15,21.42,,11-26
159,300752,隆利科技,1.82,55.56,5.26,41.76,1.06,9902.36,69.24,,11-19
160,300821,东岳硅材,0.34,385.71,0.82,42.59,0.45,31006.25,412.39,,11-16
161,300820,英杰电气,1.52,108.22,6.47,24.45,0.72,7216.39,109.4,,11-16
162,300812,易天股份,0.86,75.51,3.16,33.02,0.59,4865.76,119.94,,11-16
163,002979,雷赛智能,0.67,15.52,5.14,22.89,0.92,9349.66,15.94,,11-16
164,603893,瑞芯微,0.33,-59.76,3.62,13.1,0.41,10609.92,19.08,,11-16
165,603187,海容冷链,1.98,-5.71,9.45,23.08,3.78,11893.75,-5.58,,11-15
166,603687,大胜达,0.48,166.67,2.47,21.48,0.34,16418.12,236.17,,11-14
167,603530,神马电力,0.35,6.06,,22.08,0.21,12433.64,3.82,,11-14
168,002943,宇晶股份,1.04,136.36,3.71,31.34,1.41,7816.16,136.04,,11-12
169,300826,测绘股份,1.1,-9.09,6.83,16.8,1.45,6433.31,-1.14,,11-09
170,002980,华盛昌,0.53,-44.21,2.71,21.25,0.52,5322.89,-43.89,,11-02
171,002978,安宁股份,1.53,24.39,,40.06,3.83,55165.2,345.06,,11-02
172,603220,中贝通信,0.46,12.02,2.99,16.87,-0.07,11776.16,12.79,,10-29
173,300751,迈为股份,3.36,20.43,7.95,52.08,0.71,13089.53,22.3,,10-29
174,002942,新农股份,0.84,95.35,3.31,27.47,1.06,7601.7,95.57,10派6.7,10-23
175,603948,建业股份,1.52,230.43,4.59,40.09,0.71,18283.58,230.35,,10-19
176,300810,中科海讯,1.36,806.67,6.53,23.18,0.97,8001.98,867.52,,10-19
177,002941,新疆交建,0.42,68.0,,17.63,-2.2,24578.25,66.25,,10-17
178,300674,宇信科技,0.52,6.12,3.28,17.27,0.14,18778.31,6.03,,10-16
179,002977,天箭科技,1.11,,,34.9,0.87,5549.8,-0.86,,10-12
180,300816,艾可蓝,0.74,164.29,2.38,36.67,0.02,4431.87,159.55,,10-12
181,603290,斯达半导,0.44,158.82,2.86,16.71,0.2,5258.31,151.0,,10-12
182,603662,柯力传感,1.21,46.98,10.17,12.47,1.46,10859.94,46.97,,10-12
183,603195,公牛集团,2.38,,,59.75,2.16,128542.85,-8.67,,09-28
184,603949,雪龙集团,0.93,57.63,2.41,48.1,0.88,10506.6,57.16,,09-28
185,300815,玉禾田,1.49,37.96,4.82,36.51,1.52,15432.39,42.84,,09-28
186,002940,昂利康,1.5,22.95,,29.98,2.87,10108.54,22.99,,09-26
187,002971,和远气体,0.37,0.0,3.78,10.12,0.37,4496.31,9.68,,09-21
188,002970,锐明技术,1.9,65.22,,43.64,1.34,11626.4,68.29,,09-21
189,300694,蠡湖股份,0.61,10.91,3.74,17.68,0.89,9799.87,9.44,,09-17
190,300809,华辰装备,0.5,,3.52,12.16,0.52,5481.55,27.89,,09-14
191,300760,迈瑞医疗,2.37,47.2,6.05,47.0,3.02,258915.48,61.78,,09-14
192,300801,泰和科技,1.1,47.54,6.05,19.91,2.08,9865.76,47.54,,09-07
193,603810,丰山集团,1.78,48.33,9.1,21.64,3.31,10700.62,48.77,,09-04
194,300749,顶固集创,0.87,81.25,4.08,23.27,1.29,7431.12,83.86,,09-04
195,002937,兴瑞科技,0.61,24.49,2.7,24.32,0.56,8378.37,23.96,,09-03
196,000048,京基智农,0.71,4529.41,,31.81,,27676.23,4543.03,,08-31
197,600610,*ST毅达,-1.05,-24043.18,,-188.3,,-112855.8,-24172.15,,08-30
198,603115,海星股份,0.58,16.0,4.46,13.46,0.88,9010.22,15.97,,08-29
199,300748,金力永磁,0.37,85.0,2.2,18.4,0.27,13936.33,102.69,,08-29
200,002938,鹏鼎控股,0.93,57.63,5.9,17.11,0.85,182732.13,82.01,,08-28
201,688006,杭可科技,0.5,-71.8,,31.5,0.77,18058.71,101.31,,08-24
202,603790,雅运股份,1.03,19.77,,20.66,0.72,11384.82,20.49,,08-22
203,603297,永新光学,1.69,35.2,6.99,27.27,1.57,10670.24,35.12,,08-21
204,002965,祥鑫科技,1.23,19.23,5.65,24.08,1.02,13906.83,19.28,,08-17
205,002935,天奥电子,1.16,10.41,7.59,16.32,1.24,9251.6,10.41,,08-14
206,603583,捷昌驱动,1.74,21.68,,34.74,1.87,15781.58,22.28,,08-13
207,002933,新兴装备,1.32,4.76,8.69,16.32,1.11,11655.79,5.12,,08-07
208,603590,康辰药业,3.99,149.38,11.29,42.97,2.25,47881.71,149.84,,08-06
209,601698,中国卫通,0.11,-10.23,,4.19,0.53,38849.76,-10.19,,07-31
210,002957,科瑞技术,0.64,-63.64,3.82,16.83,0.32,23753.07,11.69,,07-26
211,300724,捷佳伟创,1.06,116.33,3.89,30.76,0.49,25403.93,115.82,10派2.5,07-23
212,603192,汇得科技,1.38,13.11,6.63,22.84,1.46,11020.32,12.51,,07-18
213,601606,长城军工,0.2,150.0,2.88,7.31,0.12,11536.28,163.14,,07-17
214,603236,移远通信,1.38,176.0,6.96,24.33,0.25,8637.65,245.45,,07-13
215,603657,春光科技,1.22,27.08,4.78,29.25,0.87,8762.4,52.72,,07-10
216,603610,麒盛科技,1.17,-33.9,5.55,35.52,1.47,11251.03,-2.88,,07-06
217,601869,长飞光纤,1.86,77.14,7.68,26.99,2.55,126835.32,76.87,,07-02
218,603489,八方股份,1.64,-44.97,2.99,60.05,1.37,10273.97,15.0,,06-29
219,300802,矩子科技,0.9,52.54,4.32,23.19,0.41,6738.03,51.54,,06-29
220,300808,久量股份,0.53,-23.19,4.08,13.95,1.27,6378.83,-22.71,,06-29
221,603719,良品铺子,0.33,,,26.06,1.51,11346.17,14.66,,06-29
222,300819,聚杰微纤,0.97,-11.01,4.71,24.5,1.13,7011.21,-8.18,,06-29
223,002968,新大正,1.35,-4.26,4.1,43.73,1.54,7065.69,0.56,,06-29
224,000939,*ST凯迪,-0.61,-377.27,,-22.3,,-238051.26,-813.74,,06-29
225,300800,力合科技,1.29,44.94,6.59,21.35,1.65,7761.07,45.76,,06-29
226,002932,明德生物,1.31,9.17,4.82,31.51,0.93,6549.26,9.72,,06-27
227,600399,ST抚钢,-1.03,-1303.27,,,,-133758.53,-1302.46,,06-26
228,603713,密尔克卫,0.73,45.13,6.32,12.47,1.25,8369.16,49.37,,06-25
229,300805,电声股份,0.42,35.48,2.19,20.97,0.03,15953.24,41.11,,06-22
230,000409,ST地矿,-0.44,7.47,,-27.29,,-22484.18,16.16,,06-22
231,603053,成都燃气,0.59,7.27,2.19,21.78,1.1,46954.11,7.08,,06-22
232,300797,钢研纳克,0.23,,1.83,11.86,0.19,4245.1,-4.38,,06-22
233,002963,豪尔赛,0.78,290.0,4.02,25.91,0.14,8222.56,413.77,,06-22
234,002973,侨银环保,0.25,-19.35,1.72,15.75,-0.22,9074.54,-9.04,,06-22
235,300793,佳禾智能,0.5,108.33,3.64,14.13,1.28,6196.59,106.71,,06-22
236,603706,东方环宇,0.8,-32.77,4.45,18.83,1.4,9657.33,-32.45,,06-19
237,603105,芯能科技,0.28,40.0,2.47,12.12,0.45,11638.35,49.76,,06-19
238,603995,甬金股份,1.25,-12.59,,20.84,2.68,21586.21,-12.63,,06-15
239,603693,江苏新能,0.62,6.9,6.56,9.85,1.47,31177.07,6.68,,06-12
240,300216,千山药机,-0.9,-257.89,,-38.52,,-32408.91,-257.48,,06-09
241,300806,斯迪克,0.72,12.5,6.93,10.96,2.24,6315.26,13.13,,06-08
242,603815,交建股份,0.24,-7.69,1.58,16.89,0.26,10884.94,-7.11,,06-08
243,603551,奥普家居,0.75,,2.26,39.15,0.67,27045.06,0.8,,06-08
244,603650,彤程新材,0.6,15.38,2.22,27.99,,31487.09,19.84,,06-06
245,300747,锐科激光,2.89,210.75,5.36,70.45,2.12,27717.56,211.31,,06-05
246,603587,地素时尚,1.41,-8.44,3.92,43.98,1.65,48006.37,-8.09,,06-04
247,603666,亿嘉和,2.64,147.04,5.89,51.41,0.45,13899.32,153.37,,05-29
248,688009,中国通号,,,2.73,14.09,-0.1,322248.36,5.83,,05-25
249,002959,小熊电器,2.3,-77.99,3.05,75.77,2.56,14656.29,38.91,,05-25
250,300790,宇瞳光学,0.89,-1.11,6.02,19.37,1.41,6909.69,10.65,,05-25
251,300750,宁德时代,2.01,7.19,12.63,18.99,1.2,387795.49,35.98,,05-22
252,601330,绿色动力,0.2,-9.09,2.14,9.55,-0.21,20647.74,-10.61,,05-21
253,603045,福达合金,0.74,18.36,,11.41,0.73,5475.8,18.35,,05-16
254,601138,工业富联,0.95,,1.59,18.87,0.48,1586760.7,10.45,,05-14
255,300746,汉嘉设计,0.38,26.67,3.79,10.64,0.37,6048.53,26.85,,05-08
256,603486,科沃斯,1.04,395.24,3.49,35.2,1.35,37566.29,636.48,,05-08
257,300792,壹网壹创,2.3,49.35,4.81,60.88,1.31,13782.08,140.66,,05-04
258,002962,五方光电,1.27,,4.71,44.69,0.97,16783.16,21.27,,05-04
259,300745,欣锐科技,1.07,-30.97,8.15,13.98,1.65,9149.68,-27.56,,05-03
260,600175,美都能源,0.02,-67.27,,0.54,,5788.91,-61.18,,05-03
261,688368,晶丰明源,1.66,84.44,4.51,48.1,-0.14,7611.59,154.44,,05-02
262,601615,明阳智能,0.32,28.0,3.65,9.34,1.17,35603.97,12.87,,04-29
263,601598,中国外运,0.38,,,,,230419.1,41.41,,04-28
264,601666,平煤股份,0.58,82.82,,11.65,,137699.49,82.81,,04-28
265,603519,立霸股份,0.52,15.23,,11.9,,8348.43,15.08,,04-28
266,600755,厦门国贸,0.91,46.77,,15.23,,190729.93,82.83,10派2,04-28
267,600791,京能置业,0.11,10.0,,3.16,,4957.4,7.46,10派0.15,04-28
268,603616,韩建河山,-0.2,-552.13,,-7.28,,-5930.16,-552.11,,04-28
269,002506,协鑫集成,0.01,-150.0,,0.57,,2385.31,-188.63,,04-28
270,600088,中视传媒,0.25,-165.96,,7.8,,8222.02,-165.89,10派0.75转2,04-28
271,600485,*ST信威,-0.6,-215.38,,-16.31,,-176884.35,-215.84,,04-28
272,000066,中国长城,0.2,716.0,,9.12,,58104.33,1652.89,10派0.6,04-28
273,600896,览海医疗,-0.8,40.35,,-34.24,,-69300.0,50.86,,04-28
274,000539,粤电力A,0.14,-22.22,,3.16,,74318.04,-20.65,10派0.8,04-28
275,000558,莱茵体育,0.02,-26.33,,2.18,,2850.21,13.14,,04-28
276,600612,老凤祥,2.17,7.44,,21.13,,113619.6,7.44,10派10.5,04-28
277,603958,哈森股份,0.08,-80.24,,1.58,,1817.14,-77.42,,04-28
278,600291,西水股份,2.19,6344.71,,22.01,,239508.76,6553.82,10派0.3,04-28
279,002124,天邦股份,0.34,-42.37,,10.15,,26214.1,-29.7,10派1转5,04-28
280,002446,盛路通信,0.13,-63.89,,4.06,,10077.74,-37.55,10派0.15,04-28
281,603603,博天环境,0.51,27.5,,17.09,,20208.41,40.59,,04-28
282,000893,东凌国际,-3.15,-10610.67,,-76.86,,-238666.1,-12326.18,,04-28
283,600509,天富能源,0.19,-45.71,,3.61,,17877.8,-42.81,10派0.47,04-28
284,600149,ST坊展,0.05,-182.21,,10.51,,2039.47,-182.26,,04-28
285,002640,跨境通,0.52,79.31,,16.62,,75099.37,90.72,,04-28
286,000564,供销大集,0.24,103.81,,4.62,,141452.09,252.4,10派0.1,04-28
287,603203,快克股份,1.1,-24.66,,19.62,,13164.82,27.57,10派3.3,04-28
288,600617,国新能源,0.02,-95.53,,0.45,,1658.73,-95.54,,04-28
289,000589,贵州轮胎,-0.29,-1579.59,,-6.38,,-22169.15,-1555.89,,04-28
290,002366,台海核电,1.17,30.0,,44.64,,101397.97,158.45,10派1.17,04-28
291,600654,*ST中安,-0.57,-371.43,,-28.94,,-73503.08,-368.16,,04-28
292,600339,中油工程,0.12,-56.39,,3.0,,67000.59,-47.96,10派0.37,04-28
293,601700,风范股份,0.12,-33.33,,4.59,,13765.59,-33.87,10派1,04-28
294,603555,贵人鸟,0.25,-47.5,,6.27,,15730.77,-46.25,,04-28
295,600783,鲁信创投,0.06,-88.0,,1.19,,4315.07,-88.41,10派0.5,04-28
296,000100,TCL科技,0.22,66.01,2.2,10.86,0.68,266439.5,66.3,10派1,04-28
297,600515,海航基础,0.51,-16.38,,5.87,,199325.57,107.68,,04-28
298,002581,未名医药,0.59,-7.01,,14.27,,38841.16,-7.01,,04-28
299,000425,徐工机械,0.14,366.67,,4.7,,102061.77,389.31,10派0.4,04-28
300,600559,老白干酒,0.37,48.0,,9.84,,16352.33,47.53,10派2转4,04-28
301,002618,丹邦科技,0.05,-28.57,,1.51,,2537.36,3.19,,04-28
302,600594,益佰制药,0.49,0.62,,9.48,,38752.98,0.69,,04-28
303,002004,华邦健康,0.25,-10.71,,5.35,,50790.56,-10.4,,04-28
304,002650,加加食品,0.14,7.69,,7.96,,15928.36,6.12,,04-28
305,600629,华建集团,0.62,-7.85,,12.48,,25641.12,6.22,10派1.5,04-28
306,600666,*ST瑞德,0.04,-93.44,,2.1,,5505.49,-88.17,,04-28
307,002699,美盛文化,0.21,-48.78,,5.51,,19078.53,0.44,,04-28
308,000639,西王食品,0.76,153.33,,15.44,,34327.37,154.63,10派1.08转4,04-28
309,002069,獐子岛,-1.02,-1011.53,,-101.6,,-72285.75,-1008.19,,04-28
310,600759,洲际油气,-0.1,-626.84,,-4.22,,-22647.63,-625.38,,04-28
311,002156,通富微电,0.13,-31.58,,3.07,,12212.94,-32.46,,04-28
312,600390,五矿资本,0.71,-79.42,,8.54,,247664.5,59.06,,04-28
313,000793,华闻集团,0.14,-67.9,,2.88,,27723.81,-68.24,10派0.15,04-28
314,000835,长城动漫,0.39,-256.0,,30.5,,12769.81,-258.37,,04-28
315,000078,海王生物,0.24,28.82,,11.55,,63637.58,52.1,,04-28
316,600850,华东电脑,0.69,4.3,,14.6,,28861.01,4.93,10派2.2,04-28
