,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,
2,货币资金,74974608.26,76691077.09,38925892.31,51801789.80,50839196.31,56018777.77,68687320.19,41662117.54,33113809.22,57440781.48,46733958.87,36715864.85,30113533.28,25145149.37,38656589.92,48900376.50,55564066.48,80173300.00,39714100.00,0.0
3,交易性金融资产,0,0,9865.00,47210.00,0,0.00,166766.90,340560.00,0,0,0,0,0,0,0,0,753950.00,66900.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,301563900.38,309936817.32,269118263.66,320585825.85,277235880.73,207534683.36,190842584.94,211388340.25,0,152712569.83,0,167935131.03,0,168681722.31,0,0,0,0,0,0.0
6,应收票据,42266669.73,39514019.80,41224881.13,33163931.78,26406209.38,5302884.15,37742073.84,38720913.15,17879073.02,10574171.75,28424368.24,7514089.11,3683258.35,910000.00,440000.00,3301640.16,2884353.36,3661600.00,0,0.0
7,应收账款,259297230.65,270422797.52,227893382.53,287421894.07,250829671.35,202231799.21,153100511.10,172667427.10,171039827.63,142138398.08,136001722.15,160421041.92,145940285.52,167771722.31,114539689.61,100850783.63,91327071.32,82390900.00,75263600.00,0.0
8,应收款项融资,26290803.61,10329422.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,14226173.48,13762556.31,8205922.56,6675262.41,5162659.87,2587547.94,3746355.88,1796555.69,3109569.59,2381415.33,3261043.23,1038765.97,5353155.29,908117.07,1320609.45,872653.98,848562.01,5211600.00,1676400.00,0.0
10,其他应收款(合计),6964423.91,6363555.11,5166330.04,5277005.60,7390814.83,5360846.77,3205999.75,4287112.49,0,3143396.33,0,1146333.41,0,1185201.11,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,1887945.20,818561.64,1973949.32,965438.36,1231890.40,530200.00,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
