,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,89026541.97,102168104.20,142543129.79,164106641.49,88202516.00,127245210.46,101158002.40,106386791.60,188583937.37,136646376.85,96021581.02,94044941.88,107500430.08,88059782.97,102881808.23,149335918.42,171882953.04,180408788.82,152001912.25,249075842.36,312282197.20,40168070.91,20343290.21,39917465.97,30469338.00,0.0
3,交易性金融资产,0,14600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,686093392.68,691322335.81,750896585.38,690337320.68,686561007.16,624511488.46,615709731.04,624556497.03,0,530669213.15,0,539194976.96,0,529168497.34,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,160311910.08,168195153.11,162061121.17,147147145.88,122002850.51,110881553.94,118092548.98,126746651.81,49926753.39,51366717.80,52840492.09,30469308.13,33709024.33,66126155.44,54664376.08,66473519.91,61333127.11,68537868.92,122699681.16,147038667.91,91197283.16,110905822.56,81744497.94,82786046.86,92839983.42,0.0
7,应收账款,525781482.60,523127182.70,588835464.21,543190174.80,564558156.65,513629934.52,497617182.06,497809845.22,468904810.82,479302495.35,432250562.28,508725668.83,501379099.49,463042341.90,431956289.61,461350184.43,453076213.26,392966306.56,323303621.43,333225977.76,397896422.25,342985018.82,373686670.63,343290674.90,264173602.56,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,23230624.67,28586127.08,38890947.08,27137775.29,36242207.09,41258209.81,57351720.34,28762741.30,21876105.05,15840599.64,19070234.93,11250924.98,18892671.66,14758340.44,7791001.53,5681032.74,17358146.75,12695919.85,12645458.22,5453626.67,7773685.86,7585866.79,3954845.27,3619552.79,18874985.62,0.0
10,其他应收款(合计),32306459.45,35422482.88,56293902.91,31842357.50,7029532.56,23771881.78,18752623.59,27121311.71,0,21521986.90,0,24429212.97,0,18277282.66,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.0
