,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3240154997.34,3346624484.49,4625820419.29,4543504961.75,3730222576.44,3756074874.93,2757330963.39,3162465694.16,2956260914.79,2723695214.41,2277260583.17,2923792126.34,2816075869.47,2344651698.57,2502285585.95,2477589089.25,4344820799.36,5576636785.75,7712630232.33,11724218247.02,11375047768.13,10759477481.44,8077841286.96,10707888923.48,14060903289.11,14004936974.04,10658326879.33,9435316440.99,11942851945.94,10024591408.37,13925689019.11,10581130119.11,8617778792.92,6227369369.80,5535301956.98,4671009877.27,3123257769.18,3104536826.16,3073007210.73,2583000617.22,2779856636.55,3216779102.55,3155698477.13,2721669025.58,1059340285.62,1609014250.20,1381561794.35,1156080834.80,999879459.10,869194956.76,613760595.03,652248325.49,217689003.33,235064100.05,1053027435.50,947464142.23,1565953126.93,1462740883.73,1364616335.63,1218407581.53,624775697.97,834511798.50,833502905.99,536938847.44,461556128.83,490162652.55,164021640.16,237555506.05,399856327.76,238440481.23,286065648.03,445277466.33,251889228.75,1217706383.28,283612316.54,82540948.50,157816306.52,100361798.03,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1168643940.60,1271932645.08,772995454.78,839022003.41,1016579644.80,1354219468.12,751324119.59,554499702.09,0,1365465083.23,1024671244.71,1621464485.84,0,2677894901.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,934874032.06,937137729.07,424094587.75,641011094.56,706566592.82,1111561269.44,484171967.12,355729564.61,507264841.27,1065100680.18,778492141.04,1278805968.25,2345616774.94,2194290009.16,2163179511.24,1934551034.81,2466953048.97,2522117261.79,1846492745.78,823207124.04,1910006687.40,3120957886.68,3651290764.33,3735931678.91,2546318964.05,3057469795.42,2072056690.20,3138950170.34,3372556440.29,4673733671.39,4268068649.18,2680749377.96,3469557610.44,3053960412.22,568259008.61,450383735.86,508711701.15,138193793.53,591524355.12,326835864.07,1142759964.09,1028937419.89,451251544.60,667140224.77,423685729.24,328807828.03,354545926.34,391695991.16,204221307.15,590712226.46,173875141.33,135291420.84,51350942.10,41493941.82,664219946.84,689212120.83,693224283.82,699802086.78,577587894.00,706850516.97,390431240.33,648354579.07,820371488.02,586869631.30,651225761.58,396923265.26,650006015.32,464351835.63,346079968.32,174900145.13,347494148.75,125929529.05,525789775.26,146671660.15,197026093.06,155999581.77,134027000.00,247586605.06,0.0
7,应收账款,233769908.54,334794916.01,348900867.03,198010908.85,310013051.98,242658198.68,267152152.47,198770137.48,259313041.44,300364403.05,246179103.67,342658517.59,246994317.65,483604892.10,827285526.54,965578274.89,352131206.01,389298150.31,513624791.43,478705825.08,386268770.43,278082279.98,297559235.68,226990639.18,161081549.77,213955935.29,360315380.37,287954048.42,261028188.07,280994405.52,262296101.90,102852808.27,226520577.32,336213586.20,348335910.48,400504966.19,575546328.19,619591290.96,586300788.94,541345483.50,664265505.14,320151027.61,301775550.98,396704365.49,743310123.30,684021754.96,657881416.62,691599510.79,538912384.11,481154025.90,1073289513.64,874387663.86,531743373.81,348199344.98,109512057.13,297145565.81,300646666.79,240142554.55,126394888.89,241152376.30,122717815.87,105340138.89,0,54863765.91,529672.45,12773961.03,51303047.00,35830894.79,54264610.79,77088204.63,69451513.97,59423047.40,119105959.59,111709160.17,132802125.30,108413043.84,102978589.00,79889725.37,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,398832433.75,586176927.82,849843767.70,389826792.79,156348177.53,180343167.08,270694849.34,231390893.98,449093710.55,270814916.25,318245385.49,279511642.57,404818833.65,362310217.96,322014733.47,315834539.52,352727261.44,397500551.12,432444497.97,373021404.30,427420262.29,409715050.39,396322096.07,939691770.91,1063222534.84,900164753.32,1338646781.51,1433965805.85,782588510.52,1569959633.22,1719593236.46,1314076657.73,1967961601.77,1947232452.80,2344561484.59,1149707708.55,1595172897.68,1410257624.14,785347066.34,550707400.84,1243063286.53,198619751.59,103220768.60,28692548.14,236315716.72,199988718.63,277513403.34,275053468.33,770725383.45,187798154.31,230592262.75,249275352.44,201961319.98,256198961.28,281863498.63,204337457.36,188882585.41,170978745.92,416237919.90,136854437.00,154951614.44,88961546.19,14027442.74,27584170.20,29383344.11,7567762.92,58706350.23,2007033.00,91158898.76,42802339.29,72931801.82,60953887.23,47753275.02,169267086.11,172786375.88,40000000.00,0,0,0.0
10,其他应收款(合计),215997269.13,73608177.81,84124617.84,82680492.55,74898428.18,81440525.92,67633700.77,81285376.69,0,64071177.61,81147924.49,96041262.02,0,68463971.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
