,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,81292802.72,88986415.10,87384659.19,80707781.81,54114643.16,50038249.48,48972704.09,97138817.35,34121429.39,72460926.81,11693640.19,7986951.21,12996209.13,14709563.31,75988240.70,78925828.40,76271937.15,163373324.54,438093171.69,28775175.89,20125090.38,46730161.18,40130394.93,81350866.31,47560575.87,128598926.10,5650936.37,10792528.27,10612376.42,2573825.44,6862626.67,1071583.56,2389103.46,2609860.17,9568882.67,4343590.18,6160952.52,34752187.63,37106401.39,64715205.19,22276706.36,56404272.25,31378705.90,25307403.26,29822013.38,41346922.72,9275424.54,10519422.07,2866378.48,6299606.96,7149672.12,4274818.22,448826.18,3065597.56,1545551.71,12014955.11,11680466.50,16697175.13,17803057.11,35016907.22,34626072.34,17945480.33,9014729.81,7420039.77,7880560.21,8230143.58,3139473.41,3651352.43,6030250.12,3757295.22,2602452.34,2809631.41,8191071.30,9228983.38,11747065.62,23358199.94,16596284.22,3947351.72,5870892.94,7529682.88,0,5517490.38,0,18600003.90,0,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,401136438.84,399631364.98,412858642.20,415474508.40,489954061.98,471555160.68,626746535.79,505500852.15,0,333925081.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,12703306.81,17918645.30,14632199.38,6016898.04,13192364.76,12583582.85,15207358.00,10598403.00,10615238.64,10248154.48,3205307.20,2742720.00,3586436.74,8766204.64,2907906.82,4195498.62,5660000.00,2942790.00,1973053.50,4920000.00,6976642.76,15774758.50,9927446.30,16164341.60,25783643.12,13685299.63,7236065.27,15306319.00,6262063.05,19327180.80,5352698.40,33871825.99,14889182.00,14912274.00,5275936.00,14998284.00,21679668.29,21868498.66,33017786.35,29560450.79,31241350.28,24309016.21,47656621.77,43409036.64,31648556.07,8219429.37,23569400.00,48354945.00,19990889.00,3099500.08,350000.00,5160680.00,3003169.91,649000.00,1883054.48,3474184.58,3516525.72,1059525.00,1248000.00,4357722.56,4564201.58,38000.00,0,1895450.00,1501055.00,1786211.50,315286.50,880000.00,290000.00,3100000.00,150000.00,2384825.89,100000.00,950000.00,270000.00,440000.00,690000.00,1564833.00,600000.00,451356.62,0,2260000.00,0,0,0,0,0,0.0
7,应收账款,388433132.03,381712719.68,398226442.82,409457610.36,476761697.22,458971577.83,611539177.79,494902449.15,400489301.70,323676926.56,309867702.59,298626875.13,309628394.22,313562947.87,312955674.85,281718357.62,345989723.82,342183046.33,329301943.21,360915487.17,353222060.44,344236988.84,346319071.55,314420065.42,340951023.74,341560833.96,336606728.65,308895926.91,330779860.68,328803127.28,338194324.76,303284309.81,331142848.37,289274823.38,268262470.94,246904797.51,283699126.58,277218873.07,266551282.90,248662859.55,269254993.10,280893121.76,288666494.46,311201735.01,365827648.44,386950357.33,406475057.33,373967898.12,505916841.16,494101107.78,489066247.98,462503945.54,448250189.85,435071273.35,451623966.62,416409266.07,425565318.49,413046454.19,411237546.60,376658185.18,395692708.41,407179695.70,425075094.11,411629958.35,430297912.42,435629728.43,437649018.61,472335989.89,464313659.81,494765326.63,533803148.98,538616754.29,586975424.38,599693720.37,648396417.77,588035038.40,585571446.99,475872344.48,446855574.09,405030431.87,0,178764882.60,0,58225804.47,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,39778105.23,41395105.23,44885661.85,37883849.28,77281833.23,77805508.81,85644136.77,71638963.19,44381123.22,41267171.85,58677432.23,35124913.23,81882071.10,100330666.61,99307496.90,63459432.05,145911712.50,135513522.19,70588069.76,33530766.76,41460841.87,39049833.43,36836710.11,29729243.62,118896441.28,24773505.74,22794191.05,20175306.17,20774435.08,21043835.49,33660359.00,34764262.16,122867987.45,48721009.46,40226515.02,34580085.23,26987016.42,38585444.86,33731759.42,35527087.11,30066437.86,30833096.17,27897652.75,24385081.49,46693866.53,46788712.71,42380169.78,36778205.09,40771399.62,41508063.96,47088729.71,35413231.07,42471848.77,53438519.54,35582935.70,35702786.26,35150568.36,47623345.09,42348237.07,35193647.09,43380515.29,31358892.23,31779664.71,25312923.01,28670602.07,30935541.77,27999260.74,31926659.54,25232931.65,37815835.57,44227622.11,55200747.87,26406489.36,8529803.21,12701795.50,7764926.57,9013385.26,10818199.13,5399239.52,15048245.72,0,20234902.51,0,0,0,0,0,0.0
