,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,856459304.80,1812061801.94,3253549911.88,2041314294.64,2238219294.60,1778958963.94,1726215421.43,1676032506.64,1867498840.99,1332008714.57,439282937.27,811311169.37,1672664892.48,1840426970.06,1707353901.77,2899292170.24,1501140164.87,3103985302.41,9374925037.08,11139414093.75,10560126409.05,107914388.60,80190316.81,69646611.31,63198475.28,107527966.87,99361654.96,126565058.38,155279623.61,128242217.71,72345348.14,94264363.44,93602182.25,94584831.51,115221747.11,89029407.66,70318942.88,77632766.72,155618647.63,144680879.24,166139441.50,163105701.31,197241540.82,138372849.88,116687620.71,67184484.02,60140009.43,57706966.99,103785324.26,143305974.33,132095125.13,80239069.76,95245223.92,73754071.57,68303837.06,67783441.38,100639797.96,145289597.73,126477837.14,116764015.85,110570507.07,152197269.61,175726441.78,163288701.47,138123832.17,182514885.97,222294009.60,198021503.98,168012546.34,96666018.73,129279046.78,182094385.23,225995635.65,140206232.41,303680649.08,258883834.55,230665153.95,101650182.83,90127638.71,76151051.87,58942056.21,0,16958661.09,10823449.52,21572818.28,0.0
3,交易性金融资产,0,22215705.00,4449185.00,4491781.48,6699242.49,18616200.00,10703610.00,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49768538.40,49768538.40,59768538.40,49768538.40,49768538.40,49768538.40,89905460.90,49768538.40,48934002.00,84352989.24,79115400.00,76497200.00,58726805.23,59999266.04,0,10557966.80,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,735919166.34,922648144.01,623382314.27,854576838.77,932415189.19,799797385.90,552938690.73,612286785.97,856246741.86,0,1077314924.14,0,500292026.31,0,319604070.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,14947083.41,22421170.86,17917785.50,30334414.55,107814832.41,17561261.85,20312101.48,23429346.88,58270387.60,393701605.04,431728764.17,58309468.19,85762043.11,46941058.37,108263133.96,20779464.17,101012374.74,17734543.47,15769395.24,13774915.68,35659476.12,10652646.89,10857301.47,9959060.17,9913675.65,12169386.78,10680978.02,7934356.24,6930992.87,4910849.48,7426204.25,6282605.47,9236952.10,11462853.15,4921189.90,15036083.68,7664993.25,8655555.83,7932262.72,7564489.69,3902703.07,9158280.99,11658743.56,7715210.04,11398533.80,7722112.91,5361809.35,11360067.30,12087761.14,2712000.00,6187567.51,9294316.77,5771164.80,8722104.62,12342199.25,9525075.74,7397767.82,747984.00,2849536.27,6408135.76,7393445.88,37522049.61,30482658.84,38744527.53,35942306.38,6660298.46,7368119.30,10845809.52,8056704.80,8933639.88,10319572.05,11268904.13,11500238.74,22747788.01,21040749.45,10702545.88,14322025.50,5250156.75,8361584.80,2269864.80,5225200.00,0,1529858.94,407200.00,0,0.0
7,应收账款,720972082.93,900226973.15,605464528.77,824242424.22,824600356.78,782236124.05,532626589.25,588857439.09,797976354.26,854286119.90,645586159.97,556671176.85,414529983.20,226300334.03,211340936.26,328813254.96,487370878.58,250343642.91,185635415.66,196332761.93,242594027.61,229296758.65,219237051.05,192968585.40,201835001.05,197084903.58,180352378.94,167968088.74,154539618.68,174464303.58,188647872.97,162750542.22,175944088.56,183773491.45,177257726.79,148193632.02,149128800.12,270079008.20,205487637.56,169032460.66,165478473.70,191738412.59,190964961.57,174162764.47,176818848.98,193533586.78,192775984.23,169486063.06,166971425.62,171077663.18,169057514.32,161547470.45,162717151.48,157185772.86,157200751.52,153502885.64,141834325.92,147161010.56,140061357.11,134882957.72,130676954.39,137457548.85,141285176.29,129134876.29,114663445.74,92865281.64,90726691.89,89175033.86,90124224.26,84503409.17,78899056.57,84113937.37,68639933.98,69458110.02,61921405.01,73249920.39,76129203.01,91092533.65,83845822.14,73799202.11,65937609.53,0,58876609.47,41865799.96,27784139.06,0.0
8,应收款项融资,15085329.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,19592002.34,32536529.46,21486213.71,17551888.73,9991463.83,33968245.67,16491844.90,15328782.26,7169840.68,18957022.42,8170845.43,18673401.48,19840498.63,16588733.53,4656150.17,208768860.47,4250645.98,2182939367.42,3333659315.61,4685451327.93,5349978.22,4730008.29,5866784.02,5343220.91,2346817.64,6918253.04,5542785.53,5500385.77,7081725.13,10836474.82,18637587.62,7564441.19,4713240.10,9730769.62,9123825.69,10565365.12,2662953.57,13956234.91,13145617.70,35010017.34,10161422.09,14317933.48,3133401.81,5423744.13,6259963.44,11239083.14,3717553.23,3720745.01,4896439.31,7414117.18,7267495.29,6065071.52,5494117.91,5666096.46,5361813.25,15746366.37,16254741.65,15150316.83,14069935.15,10947324.11,11107336.32,14792653.43,15957329.85,18084426.89,13184783.90,9092855.48,1320869.63,17016997.67,14056857.57,16320870.96,13733410.44,10564049.74,7470309.40,5944964.65,5303468.04,2525684.83,1301396.45,965884.00,788510.11,7321301.86,1691394.39,0,118376.69,1132911.32,933369.08,0.0
10,其他应收款(合计),13080748.09,20904460.41,16392594.64,23413849.68,713593606.48,23952618.38,22274982.29,36428381.36,361727137.07,0,223438735.70,0,198973143.32,0,246753157.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
