,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,59497297.74,60474014.82,46058733.85,58738470.80,98231184.52,85650646.56,132155403.92,73168672.28,106717608.78,95763969.07,53154141.93,44844784.51,162348000.56,138448283.70,94457939.03,112509471.47,121878881.43,104661158.92,161906119.99,139129172.90,258713070.84,118240995.77,236598597.15,182368746.67,210832988.77,151408696.34,170295297.76,157894183.07,239682578.13,178861387.04,193561042.67,195728932.15,228262478.90,194548417.99,176077905.24,154458850.23,155895252.12,159965126.90,127158304.80,105385077.90,126678313.02,125396796.17,103923298.40,149170306.07,144152540.64,154838481.40,195488370.19,239450758.75,258057409.02,219438268.42,218222071.99,161764834.99,195619537.84,133723628.34,89770660.62,109847768.02,141291730.01,124776162.11,112130303.99,121718479.19,129636358.49,80436790.87,66840359.52,109768201.84,120041866.54,71420068.14,57588462.36,56977082.03,102696573.03,70812317.36,61253253.48,69396175.94,62401232.36,32418075.51,42182110.71,61032183.46,43661316.12,36007943.86,33233048.40,15815522.48,25782246.04,0,74265702.75,0,103683803.85,0,61410140.00,0,12903637.91,0.0
3,交易性金融资产,20048102.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30983850.00,0,3822000.00,0,5735259.00,0,0,0,0,0,0,0,0,0,0,0,29000.00,0,76335.00,76335.00,76335.00,76335.00,4679670.00,8115390.00,2179280.00,0,25500.00,61975.00,3706583.40,3520634.40,2995845.00,2731384.20,2272710.00,2107422.00,2363618.40,2512377.60,2640475.80,2747913.00,3557824.20,3648732.60,3057828.00,3437990.40,3231380.40,3140472.00,3801624.00,5241934.00,3069655.00,0,4560000.00,12836584.00,15768763.19,0,0,5949146.41,46441105.56,51195287.58,0,26800000.00,0,25120000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1322681.44,4449239.44,6971625.56,2378474.32,2534947.08,2335944.49,3043256.20,5763025.82,2021269.23,0,4025022.92,0,926783.05,0,3917080.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281346.53,331346.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,499517.00,0,0,0,0,0,0,0,0,0,0,0,0,65561.72,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1322681.44,4449239.44,6971625.56,2378474.32,2534947.08,2335944.49,3043256.20,5763025.82,2021269.23,3904052.94,4025022.92,5209488.13,926783.05,3987097.65,3917080.84,3541290.09,1603848.63,3862996.45,3362554.92,5102134.26,1455078.73,3606361.45,4032658.69,4304458.22,3216301.83,4653466.73,3658381.77,4298409.75,2856711.38,8695397.89,4305830.48,3201344.69,1644079.35,6574878.37,5727802.54,10457396.82,5511909.95,9275857.60,5442560.89,3466686.93,5778093.04,22006023.72,30857473.27,20297497.54,32724203.26,38051096.10,34510037.90,17838172.38,12637704.54,20805066.53,40278338.02,16181810.66,20408294.35,27731416.13,28735809.60,23853675.16,21492747.87,28332226.44,28991265.46,36959256.94,30272628.19,38544750.87,35459330.08,26346242.78,33865983.42,24020104.54,19731753.24,28239058.40,20843568.21,21728935.44,23479361.79,14707822.09,10309422.97,9461445.72,3506928.93,9205031.30,10121800.46,6296202.67,4940999.09,6037128.02,5545083.76,0,8416193.33,0,8115825.74,0,0,0,14565292.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
