,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20140630,20131231,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1469330228.73,1336290662.80,1495809165.77,822586269.37,942162082.90,1463676117.80,1105411195.51,872913971.15,676364530.65,1560145403.78,2014032753.50,1789525928.01,518986197.15,429533787.82,644261467.42,479687029.25,245012605.33,371644324.98,275583517.66,454387194.78,198793714.48,172657924.58,219731045.40,242749650.36,118015300.00,167673031.55,96171996.61,59639178.59,0.0
3,交易性金融资产,763530287.30,776085149.25,1020826124.04,226080.04,0,0,17370622.10,6207300.00,849732.19,537700.00,0,0,0,0,0,27940.00,27065.00,15045425.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3638973951.35,2691403030.73,2930621436.48,4019889012.25,3042455538.25,2466748023.83,2901811340.50,3278184080.50,0,1991351768.53,0,2896597216.86,0,1597081172.09,0,0,0,0,0,821119914.17,0,0,660035236.54,0,0,0,0,0,0.0
6,应收票据,74744270.34,94630859.99,152982123.43,123335072.85,91600218.27,116580890.65,91914131.10,40698055.70,37364511.72,43191358.70,54854785.79,21802895.28,51206579.91,41950551.20,20828093.47,23557569.66,34363889.45,6995912.71,28816901.70,15084868.31,24175525.03,2992536.26,5903794.87,15218284.03,4436000.00,4947209.19,122905.00,0,0.0
7,应收账款,3564229681.01,2596772170.74,2777639313.05,3896553939.40,2950855319.98,2350167133.18,2809897209.40,3237486024.80,2418037031.13,1948160409.83,2339924365.75,2874794321.58,2042492569.95,1555130620.89,1759455917.38,1400820979.58,1028167097.29,975797267.16,693231863.91,806035045.86,761693217.10,634583415.36,654131441.67,698783715.24,626592500.00,578660017.42,403545833.20,502246944.99,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,160799294.43,155132983.65,182815351.37,182293177.23,161332340.66,145172251.74,118487783.98,116678338.42,129140601.56,61033418.46,53397585.51,57557818.74,83739537.08,43710995.22,41110834.10,41518439.68,31766436.75,27428015.83,67006635.23,31213811.81,88365690.91,69478842.10,68276936.94,36759413.18,65240600.00,46426888.65,36528024.71,29186829.90,0.0
10,其他应收款(合计),86029051.02,69929946.89,69707806.74,57205205.81,49430034.88,59008750.53,111645900.95,81280776.24,0,38282926.14,0,30767340.80,0,33076047.40,0,0,0,0,0,22217811.80,0,0,42452763.19,0,0,0,0,0,0.0
11,应收利息,1651748.94,2018493.12,428892.25,428892.25,0,1056746.88,3267119.61,3618012.94,290811.60,356111.60,0,0,0,0,1384375.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
