58,应付利息,0,0,4470309.15,983977.77,1182902.77,0,0,215002.09,428890.97,1975289.15,1381002.50,109165.25,657619.37,1333976.78,595785.79,949721.23,1116197.62,1055814.15,1182575.00,249312.51,857736.81,0,251600.49,527600.49,949135.58,3200000.00,2850000.00,584625.00,400000.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,9131284.55,6026394.07,6860584.55,10757292.05,10757292.05,0,7617484.55,11947159.55,11947159.55,48484.55,48484.55,48484.55,48484.55,48484.55,48484.55,48484.55,142004.55,142004.55,142004.55,142004.55,142004.55,142004.55,240870.00,240870.00,240870.00,0,0,144100.00,344100.00,0,93520.00,93520.00,93520.00,93520.00,93520.00,0,0,0,0,0,0,9295740.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,其他应付款,61167308.25,0,50297109.14,0,44408548.48,57977308.35,51495218.91,30809134.29,34031263.92,80653239.13,81637610.97,22278689.77,18042538.77,22495473.71,19040477.32,15387532.92,15328552.04,19126493.43,26187205.98,19071459.36,19138575.97,29079763.46,25738127.51,33382146.22,22537801.89,34799644.37,43597718.13,44597483.77,31067260.61,19763898.36,21544189.90,24817264.34,17220597.05,25669339.94,18951672.97,20640593.38,19995767.04,23395780.91,15076068.41,11906352.61,10836110.87,15571227.25,2775727.02,924453.00,2601608.02,4691381.50,7187271.39,5390677.15,7521626.40,5146640.19,2287056.05,1511379.41,6396299.36,6935275.70,7375828.93,7601000.61,8535189.79,6048865.24,8790035.72,5302189.90,5090459.40,5801170.34,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217798.80,0,432191.46,0,1715057.96,1497258.86,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,16099175.10,15993060.32,15930619.10,15868769.41,15807980.57,17338706.81,17338957.02,13338573.09,25838573.09,16150626.74,17115361.95,3053873.47,14044832.37,6598090.24,12799045.12,17000000.00,29500000.00,45000000.00,20000000.00,10000000.00,10000000.00,0,53650000.00,56150000.00,62400000.00,0,10000000.00,30000000.00,40000000.00,15000000.00,15000000.00,15000000.00,45000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,其他流动负债,0.00,0,0,0,0,0,0,0,0,0,0,0,0,9500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,1029508.98,780183.98,777325.00,0,0,0,0,0,0,0,105298.80,0,0,0,0,0,0,0,0,0,0,0.0
66,流动负债合计,1510083310.23,1314084228.27,1326623030.71,1295231179.43,1534988644.33,1481801279.56,1345370227.80,1156794841.89,1246921769.77,855088153.55,836692758.98,652958299.15,820249267.22,701463942.03,746568890.38,713408350.40,846332408.64,735037085.05,657575415.86,616979659.29,639641778.07,580438939.90,743085338.49,737881356.86,651005848.97,638867900.90,506118743.38,569492705.66,550507203.64,351056150.48,358493465.56,408936818.74,387249037.51,287456809.04,258003450.08,219772196.78,177753143.37,183015642.90,181162468.26,135300510.33,121385307.08,186916313.44,89404483.53,62284181.50,82755520.11,63949119.88,58659648.55,41783905.28,54587155.45,47165278.71,48591952.35,33577565.46,53246545.50,58338090.77,45555146.30,45869908.91,51025959.16,58558534.59,49156027.77,44747753.31,49377452.38,43097504.24,0.0
67,非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,长期借款,22500000.00,25000000.00,27500000.00,30000000.00,32500000.00,35000000.00,97500000.00,102500000.00,102500000.00,0,0,15000000.00,25000000.00,35000000.00,55000000.00,55000000.00,75000000.00,82500000.00,130000000.00,152500000.00,130000000.00,222500000.00,172500000.00,202500000.00,202500000.00,268375000.00,354625000.00,294625000.00,210975000.00,145975000.00,150975000.00,140975000.00,115000000.00,160000000.00,85000000.00,85000000.00,75000000.00,65000000.00,55000000.00,35000000.00,35000000.00,35000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,20000000.00,0.0
69,应付债券,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,3800000.00,4240000.00,4240000.00,4240000.00,4240000.00,4740000.00,4740000.00,4740000.00,4740000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),36271431.00,47209064.17,48822339.38,51190146.83,53791563.12,0,41152772.81,42602382.21,43567117.42,0,44737661.27,0,44737661.27,0,47425942.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,32728769.52,0,35540513.07,0,38282532.37,38232808.49,41152772.81,42602382.21,43567117.42,44737661.27,44737661.27,45422448.62,44737661.27,44811685.11,47425942.88,0,0,9500000.00,9500000.00,9500000.00,9500000.00,9500000.00,9500000.00,9500000.00,9500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,专项应付款,3542661.48,0,13281826.31,0,15509030.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,28897252.90,3600000.00,3600000.00,3600000.00,4160000.00,4160000.00,4160000.00,5280000.00,3600000.00,3600000.00,3600000.00,4500000.00,4610000.00,4610000.00,4610000.00,4610000.00,4310000.00,3910000.00,3910000.00,5490000.00,4815000.00,0.0
75,预计非流动负债,76946670.70,60535993.41,65462973.82,61498674.37,61498674.37,30920116.34,30920116.34,29902933.90,29902933.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,18887211.71,8693177.82,8850963.82,9008749.84,9166535.85,9306114.90,9463900.91,9784532.46,9779472.90,8459277.72,0,0,0,8699784.46,8068511.74,8477560.36,8886608.98,18010029.31,18070975.52,18131916.14,18193013.31,19053661.29,19116202.90,19178744.51,19241342.05,20526095.29,20462932.16,20343142.46,20336629.81,10067316.04,10126956.98,10186674.26,10246379.34,17292467.31,17292467.31,17486046.44,17486046.44,17873204.70,17873204.70,17873204.70,17873204.70,18959285.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,98944087.05,107553562.07,100310944.79,100237338.59,79008423.04,65710641.69,80891175.49,83176759.94,83556244.39,73233055.72,76403640.17,79373224.62,80009932.83,97326550.47,95590425.52,92498750.00,93552500.00,98803250.00,117521142.84,113349392.84,114842285.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
78,其他非流动负债,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115120285.70,97062428.56,96357428.56,97239571.42,79657571.42,84782714.28,78514857.14,86839857.14,72348000.00,78153000.00,70631142.86,70551142.86,64037129.62,78152129.62,47233272.48,47133272.48,49917558.19,38587558.19,36807558.19,31677558.19,3265000.00,3265000.00,2865000.00,2670000.00,1590000.00,990000.00,990000.00,0,1840000.00,0,900000.00,0,0,0,0,0,0,0,0,0,0,0.0
79,非流动负债合计,257349400.46,253231797.47,255187221.81,256174909.63,240205196.38,183909681.42,264667965.55,272706608.51,274045768.61,126429994.71,121141301.44,139795673.24,149747594.10,185838020.04,206084880.14,155976310.36,177439108.98,208813279.31,275092118.36,293481308.98,272535299.01,366173946.99,298178631.46,327536173.07,328480913.47,368558666.71,459870646.44,393482999.60,318151486.95,228390316.04,239254956.98,221792817.12,195797522.20,241329596.93,180444596.93,149719318.92,139619318.92,132790762.89,111460762.89,89680762.89,84550762.89,86121538.09,6865000.00,6465000.00,6270000.00,5750000.00,5150000.00,5150000.00,5280000.00,5440000.00,5920000.00,4500000.00,4500000.00,4610000.00,4610000.00,4610000.00,4610000.00,4310000.00,3910000.00,23910000.00,5490000.00,24815000.00,0.0
80,负债合计,1767432710.69,1567316025.74,1581810252.52,1551406089.06,1775193840.71,1665710960.98,1610038193.35,1429501450.40,1520967538.38,981518148.26,957834060.42,792753972.39,969996861.32,887301962.07,952653770.52,869384660.76,1023771517.62,943850364.36,932667534.22,910460968.27,912177077.08,946612886.89,1041263969.95,1065417529.93,979486762.44,1007426567.61,965989389.82,962975705.26,868658690.59,579446466.52,597748422.54,630729635.86,583046559.71,528786405.97,438448047.01,369491515.70,317372462.29,315806405.79,292623231.15,224981273.22,205936069.97,273037851.53,96269483.53,68749181.50,89025520.11,69699119.88,63809648.55,46933905.28,59867155.45,52605278.71,54511952.35,38077565.46,57746545.50,62948090.77,50165146.30,50479908.91,55635959.16,62868534.59,53066027.77,68657753.31,54867452.38,67912504.24,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),524349078.00,524349078.00,524349078.00,524349078.00,524349078.00,524349078.00,524349078.00,524349078.00,463138108.00,353609448.00,353609448.00,353609448.00,353609448.00,353609448.00,353609448.00,353609448.00,340565970.00,340565970.00,340565970.00,340565970.00,340565970.00,340565970.00,278604348.00,278604348.00,278604348.00,278604348.00,278604348.00,278604348.00,278604348.00,278604348.00,278604348.00,139302174.00,108090000.00,108090000.00,108090000.00,108090000.00,108090000.00,108090000.00,108090000.00,108090000.00,108090000.00,108090000.00,97500000.00,97500000.00,97500000.00,97500000.00,97500000.00,97500000.00,97500000.00,97500000.00,97500000.00,78000000.00,78000000.00,78000000.00,78000000.00,65000000.00,65000000.00,65000000.00,65000000.00,40000000.00,40000000.00,40000000.00,0.0
83,资本公积,1537119454.01,1538514029.86,1538514029.86,1539765727.20,1539765727.20,1499337230.72,1499337230.71,1498445721.28,1019475760.32,821039432.78,821039432.78,821039432.78,821039432.78,820639432.78,820639432.78,785139432.78,697444326.68,697444326.68,669444326.68,669444326.68,669444326.68,669444326.68,495588226.77,430588226.77,430588226.77,405588226.77,405588226.77,405588226.77,405588226.77,405588226.77,405588226.77,544890400.77,210751611.94,203757193.36,203757193.36,203757193.36,203757193.36,203757193.36,203757193.36,203757193.36,203757193.36,202087934.06,92679618.89,92679618.89,92679618.89,92679618.89,92679618.89,92679618.89,92679618.89,92679618.89,92679618.89,112179618.89,112179618.89,112179618.89,112179618.89,125179618.89,125279618.89,126279618.89,126279618.89,3439704.92,3439704.92,3439704.92,0.0
84,减：库存股,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,36192035.16,-440000.00,-440000.00,-440000.00,-47543521.19,-41314810.76,-39052367.36,-11450557.88,-5266545.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,1859397.74,3018691.58,2549877.41,2081063.24,1590410.73,3005025.16,2555772.14,2018680.26,1657266.12,1733342.90,1747516.48,1010514.62,996341.05,965644.52,934948.00,873554.95,873554.95,828163.41,788380.01,1119025.14,697793.74,648463.78,1334408.23,890350.65,445650.96,544812.57,410175.60,577008.97,140901.66,1443948.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,53813075.45,53728762.09,53758123.29,53758123.29,53758123.29,53758123.29,53758123.29,53758123.29,53758123.29,53758123.29,53758123.29,53758123.29,53758123.29,48844449.34,48844449.34,48844449.34,48844449.34,48844449.34,48844449.34,48844449.34,48844449.34,44083913.61,44083913.61,44083913.61,44083913.61,40215765.88,40215765.88,40215765.88,40215765.88,35653306.64,35653306.64,35653306.64,35653306.64,33966714.90,33966714.90,32222052.72,32222052.72,29601568.84,29601568.84,29601568.84,29601568.84,26722949.52,26499413.25,26499413.25,26499413.25,23158998.72,23158998.72,23158998.72,23158998.72,19556543.26,19556543.31,19556543.26,19355925.81,16234161.10,16234161.10,16234161.10,16234161.10,15030403.30,13663740.62,11024668.14,6790042.10,3106110.42,0.0
88,一般风险准备,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,551156688.82,570814361.25,564367541.54,567306275.13,586466528.90,605465494.52,586268103.20,576168577.75,568803362.46,120801708.73,124735547.62,121974778.78,136054054.70,82421239.12,93000679.64,110188976.39,128389624.01,274183485.31,285296562.13,298147931.96,310123821.29,308433423.89,311649127.43,301240846.49,305669780.33,300852917.31,293715249.34,286998003.99,285381279.92,268131729.17,255481636.70,254671612.85,239095553.99,216906474.58,204620589.73,202022787.93,193361312.11,181374452.22,170621307.10,166702539.09,158955277.30,159093973.57,152967482.97,140626370.89,134209220.91,129979713.97,121280045.12,120760757.71,113573277.50,110459666.88,99759962.83,96732758.56,87778308.43,84173884.92,74244536.86,74092557.74,67482426.02,62667394.85,57200744.09,46644454.16,29705949.95,14970223.25,0.0
90,归属于母公司股东权益合计,2704489729.18,2689984922.78,2683098650.10,2686820266.86,2658386346.93,2644600140.93,2627215939.98,2643289622.70,2101566074.27,1350942055.70,1354890068.17,1351392297.47,1365457399.82,1306480213.76,1317028957.76,1298655861.46,1216117924.98,1361866394.74,1344939688.16,1358121703.12,1369676361.05,1363176097.96,1131260024.04,1055407685.52,1059391919.67,1025806070.53,1018533765.59,1011983353.61,1009930522.23,989421558.97,975327518.11,974517494.26,593590472.57,562720382.84,550434497.99,546092034.01,537430558.19,522823214.42,512070069.30,508151301.29,500404039.50,495994857.15,369646515.11,357305403.03,350888253.05,343318331.58,334618662.73,334099375.32,326911895.11,320195829.03,309496125.03,306468920.71,297313853.13,290587664.91,280658316.85,280506337.73,273996206.01,268977417.04,262144103.60,101108827.22,79935696.97,61516038.59,0.0
91,少数股东权益,145530276.81,163654922.57,161120244.48,159100802.76,145602017.55,162611323.87,160060899.57,135869764.77,117930731.11,4682279.98,4664546.61,4630934.36,4796326.62,1848758.80,2083794.06,2319766.13,2804869.93,7939563.26,8080368.47,8108328.26,8350967.54,10135517.26,10422896.97,10406604.71,10437327.91,10014144.36,9868699.49,9775590.90,9852712.04,9780389.08,9570434.32,9434367.88,9395589.19,9352191.88,8892950.73,8684711.93,8850436.06,8156339.71,8185236.20,8089339.24,8267506.72,8056701.30,8168801.50,8178862.24,8252536.66,8197152.13,8197615.37,5835759.58,6017013.44,5958752.84,5971913.18,5010000.00,0,0,0,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,2850020005.99,2853639845.35,2844218894.58,2845921069.62,2803988364.48,2807211464.80,2787276839.55,2779159387.47,2219496805.38,1355624335.68,1359554614.78,1356023231.83,1370253726.44,1308328972.56,1319112751.82,1300975627.59,1218922794.91,1369805958.00,1353020056.63,1366230031.38,1378027328.59,1373311615.22,1141682921.01,1065814290.23,1069829247.58,1035820214.89,1028402465.08,1021758944.51,1019783234.27,999201948.05,984897952.43,983951862.14,602986061.76,572072574.72,559327448.72,554776745.94,546280994.25,530979554.13,520255305.50,516240640.53,508671546.22,504051558.45,377815316.61,365484265.27,359140789.71,351515483.71,342816278.10,339935134.90,332928908.55,326154581.87,315468038.21,311478920.71,297313853.13,290587664.91,280658316.85,280506337.73,273996206.01,268977417.04,262144103.60,101108827.22,79935696.97,61516038.59,0.0
93,负债和所有者权益(或股东权益)总计,4617452716.68,4420955871.09,4426029147.10,4397327158.68,4579182205.19,4472922425.78,4397315032.90,4208660837.87,3740464343.76,2337142483.94,2317388675.20,2148777204.22,2340250587.76,2195630934.63,2271766522.34,2170360288.35,2242694312.53,2313656322.36,2285687590.85,2276690999.65,2290204405.67,2319924502.11,2182946890.96,2131231820.16,2049316010.02,2043246782.50,1994391854.90,1984734649.77,1888441924.86,1578648414.57,1582646374.97,1614681498.00,1186032621.47,1100858980.69,997775495.73,924268261.64,863653456.54,846785959.92,812878536.65,741221913.75,714607616.19,777089409.98,474084800.14,434233446.77,448166309.82,421214603.59,406625926.65,386869040.18,392796064.00,378759860.58,369979990.56,349556486.17,355060398.63,353535755.68,330823463.15,330986246.64,329632165.17,331845951.63,315210131.37,169766580.53,134803149.35,129428542.83,0.0
