,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2244899562.59,2550673279.33,2723905360.85,2212016534.64,2325717657.00,2529383574.03,2016901767.27,1972105865.04,755575657.09,930817968.83,970979493.19,919787131.64,663491001.92,442256535.26,165474461.10,395552872.02,367570185.75,1084110082.93,272682900.10,324758976.99,275771716.83,434187279.70,333691033.04,357028125.95,519156440.31,884291831.05,363136217.17,328183391.44,493070503.68,313854704.06,323337455.94,373871895.71,356742398.32,340970293.66,476115782.48,432691275.04,362378251.79,363808463.80,474242343.38,379131777.99,306382610.67,218862389.20,158222189.84,130457412.69,135794478.62,194796556.36,330737160.66,272718500.45,207314854.62,207825049.23,135692434.64,182963800.21,127253540.42,167279814.24,124229505.20,184640506.84,145210570.87,131808087.48,157012958.26,231183039.51,103599511.20,131631512.20,133948279.47,65832035.20,61037780.03,84265313.76,48056834.51,40808745.24,36596309.54,42360220.95,63202228.01,68470350.42,79643517.31,74384073.46,94731111.41,94176661.69,105501177.49,92670941.15,61099787.73,113266933.14,0,86893669.42,0,73140212.45,0,45000864.94,0,46224723.00,21503732.00,0.0
3,交易性金融资产,0,33041678.60,54644400.00,36274800.00,54128400.00,61920000.00,77606400.00,87874800.00,102219600.00,91486800.00,101806800.00,113193493.26,108289990.36,93326333.86,108684479.86,0,0,0,0,0,0,0,0,0,0,0,70000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945238.10,0,0,0,0,0,0,0,320000.00,0,0,0,0,300000.00,300000.00,300000.00,300000.00,300000.00,300000.00,300000.00,300000.00,0,0,0,300000.00,0,0,0,513000.00,300000.00,613000.00,400000.00,0,0,0,0,0,0,0,0,0,7670000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1341982845.44,1361210044.38,1196316068.49,1086607146.83,1294876565.54,1359872237.93,1113727708.90,1098188655.93,0,41730713.97,0,43987919.46,0,37238092.46,0,0,0,0,0,0,40410093.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1086542.35,1937918.00,7104505.97,5403390.00,5503390.00,5879298.00,2730149.00,1830149.00,454482.00,488493.00,606990.00,2000539.00,308033.00,398927.00,1069068.00,559987.00,890599.00,329914.00,800870.00,89222.00,261900.00,239844.00,3031956.00,1559660.00,2813011.00,1854000.00,2630000.00,2948600.00,3298520.00,2850000.00,1500000.00,2670000.00,1200000.00,1530000.00,1664000.00,850000.00,100000.00,900000.00,140000.00,0,0,0,0,200000.00,250000.00,36000.00,222825.00,0,613679.00,512195.00,818452.00,60000.00,1195061.00,0,150000.00,303939.00,340161.00,1248589.00,100800.00,390600.00,461000.00,318000.00,460363.00,947298.00,200000.00,100000.00,420000.00,630000.00,480000.00,0,100000.00,100000.00,150000.00,550000.00,1583911.84,2080000.00,3539397.36,6621750.00,543769.35,5039007.50,0,1203056.44,0,527910.09,0,0,0,0,0,0.0
7,应收账款,1340896303.09,1359272126.38,1189211562.52,1081203756.83,1289373175.54,1353992939.93,1110997559.90,1096358506.93,58535963.02,41242220.97,66779577.85,41987380.46,35191173.00,36839165.46,36262221.81,36505873.01,48530913.41,52838661.72,47372686.30,32364169.26,40148193.89,49964936.94,68798177.10,33901397.58,16316094.91,13856376.38,10897585.35,10363692.15,26056293.47,22904895.76,16792518.79,11061323.01,14002454.05,18143900.36,16764246.83,17905750.73,16225886.73,14598876.41,17444290.72,31972365.22,9615675.78,10325907.07,8351479.78,3407490.49,30321911.21,29942882.34,33395023.87,8771961.05,33097962.14,25313887.20,27044467.99,50672530.47,24337502.49,23871225.18,9585869.45,17345499.83,20711912.37,30831908.20,42918939.53,45196731.06,20890202.33,19617395.86,19409956.80,20566367.57,12245365.58,14266282.52,12860934.83,14605565.54,21511175.19,16588512.35,12922717.17,12026059.63,16578491.54,16485837.15,26334824.61,35275354.93,40961299.79,50773352.57,27628282.48,30104134.68,0,40952851.02,0,14458424.87,0,7682768.44,0,21619264.00,3221230.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,669981041.53,666708680.34,521166637.46,597418362.80,420646690.76,524549596.97,602856719.56,589170114.87,19040974.61,283166772.19,16807864.11,20589368.34,13290400.53,15921455.22,14418052.68,17328817.28,24654820.72,24022710.71,25755199.08,31445152.54,50586520.62,58436297.41,73239795.98,63594964.46,47925836.36,37989451.93,45105743.87,39561113.98,42602662.00,49829564.50,44122798.52,37985040.74,14567614.75,25555844.28,21221290.77,26190348.87,13702195.81,16318202.39,58651501.39,62480668.88,29924179.65,30580650.66,44759506.39,17894541.51,77182636.54,57273801.62,45768404.55,21486224.67,112177418.98,98826389.74,81468764.50,71492578.95,48148301.61,26806299.94,25741037.26,15115201.67,7014189.16,14419973.56,16250869.88,29625997.29,7809572.42,16171501.04,16700540.80,27179963.31,16656472.72,19256758.00,11161249.85,12767562.25,14944041.10,15293708.09,15372350.31,22109716.55,21205823.80,15950118.57,25635450.93,33395120.37,28437383.47,25392861.44,33727494.39,45497829.56,0,5327718.09,0,3584997.18,0,1355287.60,0,1693598.00,2035759.00,0.0
10,其他应收款(合计),1389234712.83,1228875974.75,1018137326.89,1157981852.64,796731617.96,762592533.90,771427532.41,793151724.59,0,505561385.74,0,504649266.46,0,538907448.60,0,0,0,0,0,0,473773114.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,17560692.02,11407820.16,20528897.69,21726292.11,0,3665600.00,5201096.57,5470191.87,4911386.29,2143824.66,0,0,0,0,0,0,0,1878281.33,1127500.00,715000.00,0,0,841500.00,594000.00,341000.00,88000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,50600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4647397.79,4647397.79,1865000.00,1865000.00,1865000.00,1880000.00,8400000.00,8400000.00,0,0,0,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0.0
