,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2469804.05,2520571.73,284453214.78,304264945.77,385936580.87,550497512.10,1122176244.47,1465059388.30,239431662.94,215390722.29,207137543.33,486581394.42,518059904.68,682835535.75,105109351.95,62105478.31,52458170.13,167044309.85,223959452.50,252792121.28,269944005.97,267194514.58,236807322.39,211029107.53,141446153.64,239995702.56,187389994.78,468376492.31,329229241.12,50751669.11,40062195.34,58373805.60,64578091.79,115077863.20,109289719.19,165678235.41,146336520.64,102274575.35,101429807.22,90457528.21,137948006.82,368287354.51,377679698.03,174051310.73,181258177.32,349165971.57,374537734.76,428552810.57,341301789.76,353558127.59,475803494.42,474956312.91,101507760.14,121262988.33,85134038.57,72355799.03,134049219.16,109097274.54,67898227.00,55826608.76,44889019.10,89187989.24,93731561.37,39253589.91,53751751.72,55406314.59,78349673.93,71722970.20,66563554.18,23789813.43,65879971.02,42726637.48,0,4318063.89,41096746.63,4327527.55,5243468.79,5170689.86,5554586.06,7146272.68,11986549.77,6541602.83,0,44017167.01,7636665.01,6599244.78,5831500.33,1297313.96,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,589350.54,650556.13,556773.38,746806.85,640190.67,512843.56,485202.33,435842.99,418073.63,472862.49,473849.68,414124.88,418073.63,402772.23,414124.88,430907.06,408695.35,412150.51,438310.96,463484.22,458548.29,485202.33,497048.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,962209.56,962209.56,1024786.09,924786.09,924786.09,924786.09,1000000.00,1000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1770168444.16,1753820689.71,1699864025.34,1489104792.42,1638289890.96,1669713191.79,1508117690.49,1238990315.40,0,1125014243.61,0,846403704.96,0,599219773.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,395267.68,619057.13,0,140942.00,0,0,422961.83,3703722.67,7882123.59,5484372.02,800100.00,2945900.00,7567312.00,9132122.00,6646117.00,1992908.60,4340732.98,4953672.88,29331776.00,1500000.00,2323311.58,4900000.00,759100.00,960000.00,5879154.00,5158647.98,300000.00,200000.00,1217003.00,10220000.00,200000.00,300000.00,41591.66,1768348.23,1033805.79,1243974.00,1438824.31,1842234.00,10000.00,528993.00,800000.00,0,0,0,0,0,0,0,1060000.00,0,0,1824218.20,0,5020558.00,81410.60,0,916800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,0,0,0,0,0.0
7,应收账款,1770168444.16,1753820689.71,1699864025.34,1489104792.42,1638289890.96,1669713191.79,1508117690.49,1238990315.40,1157921398.26,1125014243.61,956675377.23,845784647.83,857532644.94,599078831.48,149406593.48,139499781.98,120955815.04,121861865.76,131903184.14,106470433.00,115928515.69,108515700.72,126750461.00,109930277.27,110027494.35,122929518.48,145105044.10,106670408.63,192523135.55,186712881.09,173330083.00,146623867.21,235384040.77,233592763.64,247612909.15,211504617.06,211239036.19,226708387.27,219773606.69,210735681.67,219701312.98,218709832.31,202674085.72,200501785.80,196579017.16,196513940.47,154748751.18,156637370.01,190284375.17,149061709.97,151815653.62,138957266.26,135293327.17,111740671.90,98156029.48,121738197.03,128110859.63,95174989.26,82193031.28,74057713.01,121751882.06,110768417.45,70446973.94,56376163.95,65594415.89,66001645.88,60615790.92,53540469.64,54229246.28,56620008.78,45905359.67,38887825.75,0,12734426.51,89965738.89,6811605.84,31497989.93,29398841.07,44853587.62,50386106.52,81779978.08,49083278.44,0,37942423.73,37851649.93,25924307.14,153887195.35,16496302.05,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
