,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,783254543.87,584351123.71,577537197.23,664248643.87,593764170.27,491507552.25,556553720.25,703157487.83,639159425.04,486549165.50,509698646.27,589980317.37,458541565.06,416773998.04,372669267.98,458763088.24,468530908.84,442158649.09,369300278.33,550327792.93,601530534.95,610682027.71,655007790.53,563256630.18,750518664.40,779685713.45,763147534.81,861274510.45,830218052.17,807785721.49,556800255.27,605843659.93,1096499043.19,956029611.42,921772076.94,1148094724.46,1034239353.29,906744945.73,833518361.86,910073723.06,872326950.11,753148327.60,552105430.58,586859064.27,586225261.75,468896535.64,438791909.37,454769660.38,457740988.93,330490955.36,238132157.29,407299222.31,408069464.22,316596252.50,262624178.79,311155379.35,271423669.51,226474777.22,191772930.08,251666025.35,216220755.27,220739050.07,147364718.56,211467908.80,209333575.77,153553417.84,144247401.39,192969905.85,131605823.38,134353563.11,146949988.62,139180252.90,143277736.33,79395147.93,81646242.84,103084757.03,135971514.28,40047435.43,35581438.12,34309762.54,73380208.71,0,10347646.30,5283362.69,4547164.92,905309.03,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669707.50,284312.80,288973.50,280536.20,277119.50,215306.00,224258.50,223972.50,227357.50,259655.00,488510.00,341263.00,1044905.00,340933.00,492340.00,102860.00,113340.00,0,0,0,0,0,0,0,0,393120.00,411180.00,0,5000000.00,0,0,0,0,0,0,0,0,0,0,0,0,40000000.00,40000000.00,0,0,7000000.00,12100000.00,35100000.00,0,0,20000000.00,20000000.00,29943040.00,30000000.00,30000000.00,18000000.00,28000000.00,0,0,0,0,0,23112.46,130112.46,133312.48,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,143982691.43,199359795.91,161525330.34,172074963.70,120765022.58,139835325.24,133804035.95,166635792.41,133438845.83,0,122320832.57,0,121336592.92,0,85422360.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,12076939.69,19520000.00,24259222.96,22296431.47,9942081.63,11090620.00,6967212.60,8973376.78,11352489.51,5756113.88,9128683.50,5589827.53,4502787.14,1720108.18,5613516.51,1952709.52,1900000.00,2291826.80,1605000.00,2123832.40,4480000.00,2660228.00,2667627.00,4150000.00,14350000.00,45920000.00,7290000.00,2940000.00,500000.00,810000.00,1450000.00,2000000.00,10300000.00,2500000.00,1750000.00,350000.00,980000.00,419000.00,680000.00,1450000.00,500000.00,900000.00,350000.00,450000.00,747032.32,1830788.16,210000.00,500000.00,3100000.00,1496300.00,1055000.00,450000.00,1350000.00,2980000.00,100000.00,170000.00,200000.00,530000.00,510000.00,1156500.00,1016500.00,-50900.00,770000.00,2680000.00,2300000.00,800000.00,0,0,400000.00,0,520000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,131905751.74,179839795.91,137266107.38,149778532.23,110822940.95,128744705.24,126836823.35,157662415.63,122086356.32,118275638.93,113192149.07,113363311.27,116833805.78,126408128.28,79808844.47,83040864.78,67548839.40,87129920.84,43228516.43,52909755.81,50366211.94,30081261.79,45308259.50,79765283.37,34155112.55,65263803.40,48564275.25,106275965.39,63114832.37,72914948.36,43496043.33,50882399.78,39409056.31,67113118.98,29785275.69,26416322.15,25961472.34,26907570.21,17990789.87,10574314.14,16281144.38,20946318.15,9233518.99,9038392.46,7725748.51,9129875.04,12086332.99,7972480.06,6554751.33,21524467.31,21035234.59,51029696.77,48458861.71,70319012.07,69703055.94,57430437.13,52318663.52,57204468.61,61875614.01,45057389.17,46485337.21,45343682.97,31912171.89,22816597.27,36293288.91,19367960.28,15700904.27,19626430.16,18266882.73,23711868.13,12916683.12,915912.33,285206.01,311836.13,140139.03,19518181.44,164077.88,2235386.93,304103.43,1092081.18,117681.18,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
