9,应收利息,0,0,0,0,35098000000.00,34453000000.00,36796000000.00,30406000000.00,30149000000.00,27381000000.00,28646000000.00,23899000000.00,22967000000.00,22565000000.00,23704000000.00,21743000000.00,23020000000.00,24491000000.00,26387000000.00,24760000000.00,25318000000.00,26657000000.00,24032000000.00,23249000000.00,20654000000.00,20374000000.00,22178000000.00,19535000000.00,16497000000.00,16167000000.00,17909000000.00,12924000000.00,9836000000.00,10788000000.00,7659271977.22,6655000000.00,5746365602.78,5796590220.45,5184648438.33,4354329756.47,5131577989.82,4390303489.59,4894487481.28,4202706289.98,3312065254.49,2857917138.58,3721192989.57,2919898911.73,3131412780.32,2667457995.06,3112676325.27,2115311516.76,2125570618.54,1964071607.47,0,741362510.88,789042044.37,483699124.02,387669587.35,0,0,0.0
10,发放贷款及垫款,3386643000000.00,3258200000000.00,3103535000000.00,2934082000000.00,2823043000000.00,2674609000000.00,2550020000000.00,2430695000000.00,2358005000000.00,2284665000000.00,2198641000000.00,2079814000000.00,1964223000000.00,1949215000000.00,1885313000000.00,1779408000000.00,1753850000000.00,1722946000000.00,1678810000000.00,1593148000000.00,1492121000000.00,1430974000000.00,1367244000000.00,1357057000000.00,1341829000000.00,1339077000000.00,1303195000000.00,1229165000000.00,1141294000000.00,1058007000000.00,1020597000000.00,983254000000.00,958349000000.00,929474000000.00,892478000000.00,854339000000.00,825568706000.00,792496785000.00,748614802000.00,701597461000.00,693864955000.00,641033249000.00,585156079000.00,499386429095.20,454652234066.92,441524114560.62,412433877531.95,400142777201.10,386785832786.75,378056476000.00,354166950041.39,324511919439.11,292257537392.85,242571507000.00,0,63051778762.10,203010818000.00,156945336000.00,27820145664.16,8479100574.10,5775660288.27,0.0
11,代理业务资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250.00,0.0
12,可供出售金融资产,0,0,0,647102000000.00,580744000000.00,557058000000.00,524671000000.00,504221000000.00,581826000000.00,678249000000.00,633830000000.00,584850000000.00,400336000000.00,397162000000.00,423010000000.00,426634000000.00,375257000000.00,409536000000.00,433165000000.00,408066000000.00,294549000000.00,300997000000.00,241217000000.00,263681000000.00,247816000000.00,221091000000.00,233162000000.00,192057000000.00,170554000000.00,133166000000.00,155869000000.00,147505000000.00,145846000000.00,140233000000.00,143556721173.62,147232000000.00,123664255990.67,98127781742.38,100336197061.45,111148150277.15,92301910910.05,84222233280.00,76404947413.11,77167986598.14,60561174835.54,48559162881.58,45655893755.83,43364874642.36,90865120650.75,117568723331.65,126424371559.90,70282205548.38,74159699097.81,119998735091.96,0,0,50366327336.93,27944776927.40,0,0,0,0.0
13,持有至到期投资,1461218000000.00,1509845000000.00,1570427000000.00,395142000000.00,386378000000.00,359625000000.00,343412000000.00,337483000000.00,296892000000.00,262385000000.00,249846000000.00,249828000000.00,246991000000.00,231207000000.00,213993000000.00,206802000000.00,203012000000.00,201093000000.00,197823000000.00,197790000000.00,185483000000.00,154852000000.00,122946000000.00,117655000000.00,104737000000.00,80706000000.00,77652000000.00,69199000000.00,53016000000.00,47814000000.00,36588000000.00,32764000000.00,25460000000.00,29625000000.00,33666463348.58,34290000000.00,31570183123.13,33037648493.51,41260648008.13,42354236841.53,48147694272.14,50751499731.51,55078347173.77,55539886904.63,56786204289.26,59036485958.48,60890635536.43,61592678620.20,61621213253.28,61271367804.25,56758802497.35,49714373675.71,43262140722.65,0,0,31991379169.09,0,0,23472389427.18,0,0,0.0
14,长期股权投资,3366000000.00,3319000000.00,3299000000.00,3224000000.00,3222000000.00,3198000000.00,3080000000.00,3008000000.00,2946000000.00,2854000000.00,2977000000.00,2418000000.00,2675000000.00,2502000000.00,2474000000.00,1918000000.00,1886000000.00,1768000000.00,1754000000.00,1704000000.00,1647000000.00,1852000000.00,1824000000.00,1682000000.00,1650000000.00,1604000000.00,1561000000.00,1494000000.00,1328000000.00,1262000000.00,1218000000.00,1159000000.00,1101000000.00,1066000000.00,1007486490.77,771000000.00,481267316.16,455267316.16,431859742.08,416205432.50,411800905.76,396888107.41,403156510.52,387697282.34,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,0,50000000.00,50000000.00,50000000.00,60000000.00,0,0,0.0
15,应收投资款项,0,0,0,1387150000000.00,1508469000000.00,1712975000000.00,1885541000000.00,1913382000000.00,1947632000000.00,2006386000000.00,2040063000000.00,2102801000000.00,1979116000000.00,2150105000000.00,1980518000000.00,1834906000000.00,1760412000000.00,1431157000000.00,872238000000.00,708446000000.00,363379000000.00,344026000000.00,375450000000.00,328628000000.00,301082000000.00,252522000000.00,174673000000.00,111360000000.00,76878000000.00,80707000000.00,76733000000.00,70205000000.00,64757000000.00,76840000000.00,71372804881.08,61321000000.00,85313495307.48,76237513687.64,43166080990.23,40786092397.64,73453540530.85,50923208407.62,27559415926.66,18622268946.18,19212994799.61,25709280855.24,26490296061.65,21125699252.00,16619969434.68,8088891696.37,10078546223.63,6057501877.81,6167251638.71,0,0,0,0,0,0,0,0,0.0
16,固定资产合计,26371000000.00,26081000000.00,25511000000.00,25530000000.00,24026000000.00,22385000000.00,22238000000.00,21998000000.00,25892000000.00,25468000000.00,23449000000.00,21971000000.00,17908000000.00,17337000000.00,17833000000.00,17829000000.00,14983000000.00,14876000000.00,14599000000.00,14169000000.00,13157000000.00,12505000000.00,12015000000.00,10757000000.00,9793000000.00,9824000000.00,9648000000.00,9387000000.00,7964000000.00,7889000000.00,7914000000.00,7904000000.00,7538000000.00,7088000000.00,6990344480.84,6927000000.00,6083077887.21,5902393804.19,5655990312.39,5548527075.84,5362240350.22,5133942747.76,5015160871.81,4917945891.03,4614346053.37,4325852159.48,4193562133.69,4117367029.38,3788426938.70,3555378835.48,3393834882.50,3621606102.06,3012872199.94,2948745257.00,0,2577594691.21,2866810681.52,2925091626.21,2302667630.16,2207371912.22,2046957367.04,0.0
17,无形资产,596000000.00,583000000.00,588000000.00,602000000.00,557000000.00,541000000.00,538000000.00,551000000.00,541000000.00,550000000.00,544000000.00,556000000.00,529000000.00,528000000.00,528000000.00,519000000.00,518000000.00,522000000.00,490000000.00,492000000.00,487000000.00,489000000.00,507000000.00,530000000.00,532000000.00,235000000.00,233000000.00,250000000.00,240000000.00,252000000.00,268000000.00,281000000.00,294000000.00,289000000.00,308228986.73,319000000.00,321463221.56,335805289.68,349305665.36,359606425.57,354281514.25,366634187.25,375472101.60,391498096.21,387959821.98,398901778.97,404805077.51,420976770.76,419638608.21,433978825.67,449901815.54,412015966.83,429879287.69,442461188.95,0,484879556.58,479500351.90,29570656.42,6022649.25,1123844.25,0,0.0
18,商誉,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,532000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,446000000.00,445922792.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,递延税款借项,38297000000.00,39717000000.00,36270000000.00,32317000000.00,29996000000.00,27783000000.00,28249000000.00,27297000000.00,24794000000.00,23115000000.00,23125000000.00,23456000000.00,18233000000.00,18915000000.00,15096000000.00,14532000000.00,12946000000.00,12191000000.00,11380000000.00,11357000000.00,9962000000.00,9331000000.00,9496000000.00,10107000000.00,7953000000.00,6321000000.00,5094000000.00,4936000000.00,4020000000.00,3251000000.00,3391000000.00,2363000000.00,2435000000.00,2227000000.00,2165079477.17,2390000000.00,1998088508.64,1660904713.78,1711199552.71,1838180395.08,1529613819.65,1493891685.60,1833767329.12,1993316310.99,1245381352.82,1134446604.23,1014402636.00,1049501385.40,866814213.87,758492690.25,994316393.15,1026452312.56,1099034511.20,854419270.62,0,808891927.35,845653397.41,702890690.45,661811391.23,0,0,0.0
20,投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,其他资产,39968000000.00,57563000000.00,38554000000.00,67804000000.00,33407000000.00,34347000000.00,44016000000.00,36858000000.00,47710000000.00,41823000000.00,38464000000.00,31568000000.00,33087000000.00,53253000000.00,50075000000.00,47351000000.00,51295000000.00,44444000000.00,31646000000.00,18648000000.00,16891000000.00,13369000000.00,13733000000.00,11042000000.00,11345000000.00,13874000000.00,15840000000.00,10326000000.00,20587000000.00,9500000000.00,11413000000.00,8400000000.00,10204000000.00,6926000000.00,6634755986.77,6372000000.00,8003151146.45,7573385156.13,5629798973.30,4667484431.53,4075445156.37,3278460027.38,2997461235.06,2211735646.70,7756130271.74,8323259521.70,2236743260.77,1939722440.82,2970221227.65,2815722715.17,2324727630.62,1129983703.99,2551766932.84,1298224350.44,0,71365257.79,1151099158.38,778669702.75,0,114039325.30,135542421.35,0.0
22,资产总计,6982100000000.00,6989594000000.00,6697707000000.00,6711657000000.00,6543229000000.00,6563221000000.00,6437006000000.00,6416842000000.00,6406993000000.00,6384658000000.00,6229171000000.00,6085895000000.00,5816904000000.00,5709692000000.00,5470783000000.00,5298880000000.00,5289398000000.00,5125903000000.00,4513036000000.00,4406399000000.00,3995577000000.00,3948200000000.00,3793145000000.00,3677435000000.00,3633650000000.00,3577278000000.00,3469611000000.00,3250975000000.00,2964686000000.00,2780451000000.00,2629398000000.00,2408798000000.00,2092109000000.00,2089906000000.00,1916990428270.50,1849673000000.00,1810267236997.91,1714803744863.68,1494069719233.09,1332161552210.50,1266311615091.44,1213634970261.97,1097236761893.28,1020898824948.60,925312626549.56,916963905675.66,866169627940.06,851335269957.02,857615104731.91,815554984709.51,711426631533.47,617704342372.57,532219545160.81,475094101157.42,400000000000.00,336493400213.05,340064707196.68,259060318255.79,189655847940.92,85590174908.81,49182906190.28,0.0
23,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,向中央银行借款,186252000000.00,219114000000.00,255209000000.00,268500000000.00,299500000000.00,253500000000.00,266000000000.00,245000000000.00,232500000000.00,231500000000.00,226500000000.00,198000000000.00,137000000000.00,144200000000.00,100900000000.00,67700000000.00,51800000000.00,40000000000.00,70000000000.00,30000000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,300000000.00,227188612.97,365000000.00,242867410.33,306694825.42,103585856.25,40400328.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000000.00,0,50000000.00,336608450.00,0.0
25,同业存入及拆入,1366752000000.00,1423660000000.00,1310642000000.00,1565714000000.00,1425842000000.00,1803735000000.00,1709039000000.00,1633988000000.00,1765597000000.00,1744587000000.00,1793926000000.00,1851012000000.00,1731549000000.00,1869591000000.00,1864338000000.00,1869385000000.00,1963327000000.00,1886729000000.00,1300688000000.00,1349228000000.00,1215196000000.00,1131420000000.00,1203412000000.00,1085816000000.00,1112519000000.00,1058148000000.00,1018653000000.00,982825000000.00,890040000000.00,860980000000.00,799899000000.00,679583000000.00,527004000000.00,512029000000.00,449363064015.53,443792000000.00,423703585230.51,371883895654.06,295368253629.75,238775646428.40,235801581719.10,192063809637.95,181974981778.05,195631900911.13,164388165232.72,183821184463.30,184333392047.27,192114174839.56,188065633489.16,222262439808.74,171521355780.00,106480296669.63,79038113548.61,65833474246.84,0,35110228789.51,31852732194.62,29530086570.93,18038971970.21,25601740281.57,11089448153.99,0.0
26,其中:同业存放款项,1156669000000.00,1243605000000.00,1151133000000.00,1344883000000.00,1227097000000.00,1554390000000.00,1514848000000.00,1446059000000.00,1558930000000.00,1550714000000.00,1616407000000.00,1721008000000.00,1600966000000.00,1748839000000.00,1751348000000.00,1765713000000.00,1867524000000.00,1786479000000.00,1224105000000.00,1268148000000.00,1123563000000.00,1047899000000.00,1125985000000.00,1007544000000.00,1039022000000.00,992945000000.00,946583000000.00,894436000000.00,820404000000.00,821225000000.00,742614000000.00,626831000000.00,469858000000.00,454183000000.00,419020002015.53,417655000000.00,397089563230.51,350853388754.06,278213138129.75,237013064828.40,220319590719.10,188474576137.95,170836401028.05,182914282351.13,156589767632.72,176801026763.30,179696528047.27,191122772439.56,178870969681.16,219809974808.74,169952820180.00,105764196669.63,79023735729.89,65429964246.84,0,34820551289.51,30949229694.62,28330086570.93,17518971970.21,25601740281.57,9089448153.99,0.0
27,拆入资金,210083000000.00,180055000000.00,159509000000.00,220831000000.00,198745000000.00,249345000000.00,194191000000.00,187929000000.00,206667000000.00,193873000000.00,177519000000.00,130004000000.00,130583000000.00,120752000000.00,112990000000.00,103672000000.00,95803000000.00,100250000000.00,76583000000.00,81080000000.00,91633000000.00,83521000000.00,77427000000.00,78272000000.00,73497000000.00,65203000000.00,72070000000.00,88389000000.00,69636000000.00,39755000000.00,57285000000.00,52752000000.00,57146000000.00,57846000000.00,30343062000.00,26137000000.00,26614022000.00,21030506900.00,17155115500.00,1762581600.00,15481991000.00,3589233500.00,11138580750.00,12717618560.00,7798397600.00,7020157700.00,4636864000.00,991402400.00,9194663808.00,2452465000.00,1568535600.00,716100000.00,14377818.72,403510000.00,0,289677500.00,903502500.00,1200000000.00,520000000.00,0,2000000000.00,0.0
28,衍生金融工具负债,47920000000.00,32150000000.00,43354000000.00,38823000000.00,39872000000.00,33787000000.00,49601000000.00,29514000000.00,25470000000.00,16240000000.00,10751000000.00,16479000000.00,8722000000.00,16974000000.00,13941000000.00,10563000000.00,10090000000.00,7840000000.00,5601000000.00,4498000000.00,5653000000.00,3370000000.00,4720000000.00,6864000000.00,3408000000.00,5156000000.00,3607000000.00,2996000000.00,2987000000.00,2547000000.00,1643000000.00,3013000000.00,2557000000.00,2261000000.00,2316672346.46,2317000000.00,2134351216.50,1697818421.25,1339972512.94,1601813569.85,1793101793.20,2215811918.63,3100789603.95,3941283340.19,1882902856.66,1465872108.22,1899252734.48,1341872213.05,419379895.39,285838912.65,79484569.66,115929537.94,861442352.12,102417745.40,0,0,0,0,0,0,0,0.0
29,交易性金融负债,10160000000.00,14337000000.00,9113000000.00,2594000000.00,3068000000.00,4454000000.00,5765000000.00,6563000000.00,43467000000.00,20795000000.00,1245000000.00,494000000.00,329000000.00,154000000.00,383000000.00,1000000.00,1000000.00,11000000.00,314000000.00,1903000000.00,0,0,948000000.00,1216000000.00,0,1022000000.00,0,0,0,0,69000000.00,10000000.00,0,399000000.00,359653270.02,0,609535997.92,0,668528610.00,0,0,262376400.00,0,644229700.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,卖出回购金融资产款,140957000000.00,212261000000.00,188950000000.00,230569000000.00,155653000000.00,166631000000.00,79445000000.00,229794000000.00,145064000000.00,143285000000.00,103472000000.00,167477000000.00,152015000000.00,101680000000.00,153970000000.00,48016000000.00,71312000000.00,119111000000.00,124532000000.00,98571000000.00,136283000000.00,162064000000.00,130007000000.00,81781000000.00,81093000000.00,104798000000.00,110033000000.00,161862000000.00,155597000000.00,170615000000.00,217102000000.00,141426000000.00,93528000000.00,148253000000.00,108739987059.56,89585000000.00,125605515174.23,159309161180.81,113841115220.61,45910484914.31,38539356416.14,61088367977.71,49564030528.10,58296296506.08,57683331780.77,81170549970.90,63631307704.27,43142187684.09,91430438590.78,50573575897.92,28670455261.96,23205322935.88,24932605316.84,19123051435.14,0,10891069908.92,5525769629.55,10213584088.72,19692378953.74,0,0,0.0
31,客户存款(吸收存款),3753099000000.00,3705643000000.00,3505788000000.00,3303512000000.00,3368170000000.00,3103429000000.00,3089589000000.00,3086893000000.00,2948556000000.00,3008219000000.00,2885353000000.00,2694751000000.00,2514084000000.00,2475287000000.00,2363274000000.00,2483923000000.00,2431748000000.00,2445022000000.00,2406187000000.00,2267780000000.00,2205228000000.00,2246522000000.00,2066284000000.00,2170345000000.00,2111248000000.00,2082246000000.00,2016426000000.00,1813266000000.00,1659024000000.00,1499742000000.00,1371938000000.00,1345279000000.00,1266830000000.00,1222979000000.00,1164931653440.21,1132767000000.00,1081870896304.06,1011256898750.60,934824316269.58,900884448036.70,846177312418.22,825956408385.92,727458818449.79,632425958755.97,564033329363.00,534144552865.15,501383415845.76,505370855588.74,465827677936.53,435827922675.43,408216162412.63,423196710938.60,385219063839.30,355218109329.96,0,236508361593.71,283186510917.89,207682793933.14,127638273070.09,47081441210.33,30471942584.25,0.0
32,应付职工薪酬,15698000000.00,14309000000.00,13026000000.00,15341000000.00,13431000000.00,11962000000.00,11336000000.00,14037000000.00,12891000000.00,10909000000.00,11202000000.00,13916000000.00,11320000000.00,10103000000.00,9298000000.00,11262000000.00,10052000000.00,9281000000.00,7691000000.00,9925000000.00,8308000000.00,8095000000.00,7930000000.00,9213000000.00,8001000000.00,7106000000.00,6624000000.00,7435000000.00,6757000000.00,6737000000.00,6230000000.00,6085000000.00,4527000000.00,4030000000.00,3580090448.09,4545000000.00,4826434641.24,4323623579.64,4073924479.72,4176753241.54,3872274666.39,3610313095.36,3315124184.20,3472114776.23,3670659674.56,3120579718.43,3742973234.32,3114188867.06,3030608517.98,2599810162.93,2059375736.69,1539581562.42,1462239939.18,1169287437.58,0,700178788.48,711717936.00,419995774.57,341876644.04,211202323.34,241785631.38,0.0
33,应交税费,11304000000.00,11284000000.00,12766000000.00,11297000000.00,8647000000.00,5129000000.00,10614000000.00,8128000000.00,7152000000.00,5146000000.00,10218000000.00,11488000000.00,13148000000.00,11506000000.00,14116000000.00,10802000000.00,11493000000.00,9330000000.00,10987000000.00,10873000000.00,9791000000.00,8110000000.00,10640000000.00,12103000000.00,10966000000.00,9176000000.00,9678000000.00,9556000000.00,7815000000.00,6581000000.00,6218000000.00,5066000000.00,4049000000.00,3607000000.00,3654324449.45,3486000000.00,3153252726.15,2533855593.04,2893034191.88,2263908901.91,1187269878.09,1320015624.56,2936862792.36,3162220582.74,2140791176.38,1685775037.28,2141400044.15,1814738749.73,546422810.54,457876455.84,1033424815.29,879312433.18,615946021.00,657788999.57,0,648110775.44,702074065.33,448418143.38,242122880.60,146958220.25,135167868.28,0.0
34,应付利息,0,0,0,0,49180000000.00,44003000000.00,46696000000.00,41293000000.00,44439000000.00,40140000000.00,39161000000.00,35900000000.00,35753000000.00,34081000000.00,35513000000.00,36443000000.00,38431000000.00,35950000000.00,36040000000.00,35710000000.00,33858000000.00,32568000000.00,30534000000.00,26317000000.00,25802000000.00,24091000000.00,22008000000.00,18895000000.00,18158000000.00,18415000000.00,17451000000.00,14803000000.00,12784000000.00,12085000000.00,9418616741.32,8591000000.00,7977116502.90,7935568438.17,6176479957.24,5732319818.39,6102777613.25,6493198277.30,6139444604.01,6303908846.71,6251835006.41,4706002879.26,3766332607.13,3355365420.03,4053794284.53,3498152475.73,2842920873.69,2063511077.07,2759653581.51,1888086741.11,0,1115671200.19,793148828.00,569088693.97,404163314.27,0,0,0.0
35,应付账款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266324784.97,186072579.78,0.0
36,代理业务负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37700.00,0.0
37,应付债券,864869000000.00,798427000000.00,831013000000.00,717854000000.00,679459000000.00,658251000000.00,690356000000.00,662958000000.00,734106000000.00,732945000000.00,719884000000.00,713966000000.00,840980000000.00,686659000000.00,556064000000.00,414834000000.00,370447000000.00,256213000000.00,244736000000.00,185787000000.00,123378000000.00,104853000000.00,82577000000.00,67901000000.00,64903000000.00,68979000000.00,68974000000.00,68969000000.00,68964000000.00,68959000000.00,68955000000.00,81013000000.00,59032000000.00,69943000000.00,64938473286.89,64935000000.00,64931081345.51,64927245608.12,64931330899.17,68927863631.54,71939615521.57,61951523786.72,62496298062.20,64941389008.10,74940315740.51,59967904807.93,59965233924.78,59962608128.10,59958123621.42,59957179514.75,59954400000.00,41000000000.00,21000000000.00,16000000000.00,0,6000000000.00,6000000000.00,3000000000.00,0,0,0,0.0
38,递延所得税负债,0,0,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453350.09,0,0,0,79246807.63,0,0,78618950.70,53286224.84,49516610.73,95616.97,11239746.59,0,19379267.31,28114713.39,31752527.75,539042.06,53977699.91,256175090.74,333516641.54,0,0,84215609.16,30702968.81,0,0,0,0.0
