,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1419907518.74,1650704551.22,1859604041.00,2531129570.68,1305329331.61,1377539237.05,1382424106.94,1749985524.31,2010577441.91,2342668331.32,2777769664.13,2977625796.66,3659317562.58,2750649665.35,2963371404.96,2717989837.24,2839543089.93,2748655712.95,2467296427.18,2465895188.36,3124551413.78,3280981664.37,3764062419.85,3844783918.46,4434398954.33,5467776601.39,4770076865.71,4248929960.84,4623688207.86,4732319744.49,3902135919.01,3693437739.33,4199790635.11,3696187519.96,3256742415.28,2555325371.14,2635452213.43,2267753253.82,1898223151.54,1855618473.33,1938952934.25,549667249.61,1016539902.67,921126526.18,1025271588.08,1288564689.31,786030867.77,520164156.00,820216951.25,1148426923.00,348526002.81,203138873.00,179919232.42,193827272.94,227751819.52,301619806.99,81538342.97,127724875.77,228868636.07,124980894.30,159471307.97,43558622.33,15073515.21,107228245.46,152350785.68,156000941.66,135588687.01,197847573.99,494364633.96,622440880.16,9499984.82,4062820.97,2901990.16,0.0
3,交易性金融资产,0,0,0,0,0,2005200.00,864180.00,5069500.00,39779842.50,5105370.00,2824077.00,335560.00,0,0,243110.00,199165.00,259375.00,2035175.00,2848280.00,947450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00,0,0,0,0,0,0,0,1000000.00,1000000.00,0,0,0,1350000.00,1350000.00,1350000.00,1732460.00,1732460.00,1000000.00,1000000.00,0,3000000.00,1500000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,463236202.89,444789232.40,509005836.91,526070182.86,685357685.16,884049139.11,677878362.43,551984641.06,0,0,670775311.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833417783.92,0,642922024.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,60061856.84,70015181.64,116386719.63,76571097.72,90060127.40,105560304.30,70717601.45,55222941.85,99085014.32,134994726.59,266607008.33,170298891.33,115227234.74,78663672.80,108266155.91,104366861.32,43477130.62,102511860.78,31927147.19,45539875.36,64103487.48,105742736.10,226854762.02,89308506.46,384623619.88,359685912.33,250659923.75,312735743.89,508762900.48,237683118.44,588253275.33,452928246.08,586490224.64,319092162.96,549156554.80,276760952.91,545165727.09,268313330.39,137311410.27,90437225.46,78794223.57,58726216.57,87920052.08,50482449.68,83557716.88,181757167.01,207142134.78,60184708.00,375262012.20,280684433.00,117169069.39,19353191.00,52619300.76,11853241.18,26998253.68,10863371.13,26698810.47,27741839.09,13122112.60,9350000.00,8502328.11,12140000.00,15039314.00,1050000.00,24300500.00,2465000.00,24950000.00,3840000.00,12639152.72,20395930.15,399722.53,0,0,0.0
7,应收账款,403174346.05,374774050.76,392619117.28,449499085.14,595297557.76,778488834.81,607160760.98,496761699.21,473766789.49,445762775.57,404168303.26,447780922.97,327263626.47,293971694.60,387783203.54,238424993.53,373310219.72,344030577.95,408500913.66,314967759.75,445027493.48,597930077.80,705436629.45,629768284.41,513904767.24,600288806.13,554952197.14,520682040.03,434284205.10,405238906.39,521474637.56,401234824.44,526130777.27,526837161.93,469410619.83,430358395.45,118936876.78,128830501.45,115292140.80,83525341.07,71821090.73,97900565.54,100289155.50,54919739.16,121378004.74,99563294.83,139567391.10,35028114.00,167931179.06,169456241.00,114977882.40,18978128.00,45521061.21,53599284.10,42162278.25,125165804.52,101536250.39,28230919.43,140782060.80,61317633.72,140467810.11,76492118.33,137193333.27,53642941.90,105390050.17,41583793.45,7280555.59,11356523.71,10203362.29,28655354.24,8187726.48,19909003.57,69956077.40,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
