,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,95944309.67,96935766.16,85449744.61,196064260.28,72349785.18,234909200.01,183692424.77,503625753.90,297200661.89,375411409.85,333471334.52,764855893.97,369533535.70,267399103.48,240101925.23,234949109.90,127800058.72,123730152.78,198456255.25,207573378.81,96980175.82,67609838.14,135072508.18,356509812.67,166662127.78,146981183.82,152020658.70,258015375.37,119930228.30,123681344.78,189304082.46,340286065.83,103580128.61,116154305.01,116459963.33,368024544.29,218329180.44,119467881.94,169706916.80,298794155.07,117683612.38,127022421.09,75620998.63,102690697.20,101532880.33,91498140.47,214372359.68,228209027.52,214240777.14,170898554.76,92369216.27,123733469.20,84398934.53,77066740.76,121251036.46,175916308.04,149041263.01,191644441.20,117350111.79,259464515.16,206463550.32,271229558.25,179717653.00,234749707.40,177198061.94,108808068.06,111900915.31,209784035.03,122163493.91,149152132.88,178158482.13,92662428.47,39142878.06,136887971.11,79549298.65,94436044.71,6176654.25,13578167.88,2206106.08,3257007.74,0.0
3,交易性金融资产,2000000.00,3200000.00,0,0,0,0,0,0,0,0,0,0,13762800.05,11074160.00,10582900.00,14251945.00,5488800.01,14095740.00,0,15028238.73,23355897.78,18699300.48,20687330.94,0,17780328.00,17821013.53,0,0,0,2438340.00,6490660.00,0,1593620.00,24665797.84,29409715.10,0,0,25273257.07,9685550.00,0,1288490.00,701600.00,571400.00,522550.00,546200.00,465052.00,586152.00,11152265.87,0,0,0,349540.00,349540.00,2349540.00,349540.00,4449540.00,4342340.00,4538440.00,2416949.60,2416949.60,2549540.00,2349540.00,349540.00,349540.00,649540.00,649540.00,649540.00,649540.00,349540.00,32941095.07,30349540.00,30349540.00,349540.00,349540.00,60349540.00,0,0,0,0,0,0.0
4,衍生金融资产,2962071.00,1051852.50,1453807.00,0,535200.00,195300.00,353220.00,0,7190734.00,5043662.40,3214800.00,0,708864.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,104269141.23,95744770.53,118009175.76,130227387.45,60707398.03,62638765.38,70816949.51,154921900.75,0,45172166.95,24125800.85,17687298.86,12815230.50,13690638.26,26886526.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,500000.00,13826000.00,55300206.00,300000.00,300000.00,1000000.00,115000344.00,50000000.00,0,0,0,0,0,0,200000.00,700000.00,0,223300.00,0,0,318600.00,535000.00,2830000.00,150000.00,3220000.00,5420000.00,6074000.00,2010000.00,559500.00,9411500.00,22149640.80,979500.00,364100.00,4237900.00,23658308.47,2600000.00,1100000.00,1200000.00,188139.00,200000.00,75000.00,2512799.03,1700000.00,0,420000.00,3526666.45,3780000.00,15100000.00,3450000.00,23387700.00,20494444.76,2911632.82,4053774.37,3749045.89,2509999.96,1861603.30,4912991.00,2564522.19,1019744.16,1564744.16,415000.00,4000175.31,6598798.00,634966.00,1180000.00,2660409.48,500225.37,903757.11,0,600000.00,693638.50,100000.00,0,0,0,0,0,0,0,0.0
7,应收账款,104269141.23,95244770.53,104183175.76,74927181.45,60407398.03,62338765.38,69816949.51,39921556.75,95365776.53,45172166.95,24125800.85,17687298.86,12815230.50,13690638.26,26886526.44,24471203.87,12336199.45,20371147.44,26429404.82,38650951.78,21723592.76,35092188.76,52650385.60,37091762.94,71146288.51,81755748.71,85729043.61,97385267.95,49879714.88,49692299.72,47208665.68,40649052.54,59842537.21,82059819.95,108478655.82,103064579.64,148963323.15,127404386.08,112565243.65,81906090.96,133369090.26,130671562.65,164830059.42,142453445.24,264922642.26,272482651.94,182065590.46,141178776.94,213670101.20,219428429.81,239442888.89,219330256.05,269280475.82,266597253.74,259827795.23,234118368.76,207648948.29,205396988.26,327942680.63,337991209.64,279401749.81,299093618.03,284249919.33,203397209.20,297396464.54,239904499.22,261757781.46,209387157.12,168472664.81,165357345.64,139866475.86,200377863.43,103191215.44,155669481.33,63172245.71,131852226.93,91486210.60,87527469.53,56074812.00,45328082.99,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
