81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),627533125.00,627533125.00,627533125.00,627533125.00,627533125.00,627533125.00,522944271.00,522944271.00,522944271.00,522944271.00,522944271.00,522944271.00,522944271.00,522944271.00,522944271.00,522929571.00,445945023.00,445809990.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,445163588.00,222581794.00,222581794.00,222581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,172581794.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,229350622.00,208500567.00,208500568.00,208500567.00,173750473.00,173750473.00,138168069.00,138168069.00,81275335.00,0,0,0,0,0.0
83,资本公积,915241632.48,1033563837.33,1033563837.33,988748537.33,988748537.33,988748537.33,1093337391.33,1064335491.33,1064335491.33,1032639691.33,1032639691.33,1032639691.33,1032639691.33,1006750588.49,1006750588.49,1006672825.49,447289524.56,447733256.88,444177390.30,444029140.30,443880890.30,443806651.35,443984726.35,444162801.35,444162801.35,443768726.35,443373801.35,442983876.35,442583951.35,442419401.35,441925751.35,441925751.35,441925751.35,664507545.35,664507545.35,664507545.35,215748480.30,215530409.37,215530409.37,215509393.82,215354982.46,215354982.46,215354982.46,215354982.46,215354982.46,215354982.46,215354982.46,215354982.46,215354982.46,215479835.27,215479835.27,215479835.27,215479835.27,213011195.35,213011195.35,213011195.35,213011195.35,166735527.29,166735527.29,166735527.29,166735527.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165697027.29,165163907.89,165163907.89,165163907.89,191513907.89,191513907.89,164362463.87,159042463.87,155992463.87,155992463.87,155213565.28,155213565.28,135073305.28,135073305.28,0,107844663.62,0,164737397.62,0,0,0,0,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,-9285409.75,986794.42,986817.08,859721.92,859721.92,-185308.83,-185308.83,-185308.83,-185308.83,-72079.89,-72079.89,-72079.89,-72079.89,367976.40,367976.40,367976.40,367976.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,68344100.57,64053795.73,64053795.73,64053795.73,64053795.73,60246711.10,60246711.10,60246711.10,60246711.10,57064104.38,57064104.38,57064104.38,57064104.38,53198176.99,53198176.99,53198176.99,53198176.99,48929978.22,48929978.22,48929978.22,48929978.22,45862239.41,45862239.41,45862239.41,45862239.41,42538212.14,42538212.14,42538212.14,42538212.14,39768748.02,39768748.02,39768748.02,39768748.02,36847262.27,36847262.27,36847262.27,36847262.27,35240915.76,35240915.76,35240915.76,35240915.76,33987029.11,33987029.11,33987029.11,33987029.11,33829947.50,33829947.50,33829947.50,33594786.07,32363134.97,32363134.97,32363134.97,32906966.65,29996812.01,29996812.01,29996812.01,29996812.01,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,103761888.91,112212036.09,112119559.94,102807955.87,135237331.16,133719341.00,132240258.64,129715087.64,84352668.95,81903836.89,70206157.97,68002656.45,65135887.91,60872257.11,0,17998831.83,0,9396161.98,0,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,306789130.58,226351990.88,221404171.00,227674239.25,216825803.00,208363991.04,204513848.41,207133959.84,197799547.70,175237910.91,178097905.23,178921382.45,171468015.27,154997958.84,148351079.33,151651875.41,146521202.26,150425689.93,132506861.44,132639801.41,127851939.42,125889564.06,113780034.52,113640119.63,109614373.93,99199527.30,92123531.17,93010259.05,89889231.33,86535027.15,80252804.48,72363083.52,69257952.63,65088117.27,57962153.82,51784728.06,49468476.23,45004021.83,46087463.53,41873502.94,40041734.06,38931104.27,36375003.98,33657593.22,31754980.02,33184729.21,30624252.71,32561372.48,26819756.24,25413228.06,22330959.67,20926606.88,19421487.51,9457215.76,4916642.77,4500271.38,2170834.08,-100372646.91,-101614666.02,-103890065.24,-105131015.87,-105696673.05,-105890578.45,-107656161.84,-108169723.18,-108606022.99,-108834524.26,-109974696.87,-110380875.46,-4531919.95,-4295259.82,-1728374.54,5370174.99,3561558.32,3503069.71,1945990.15,22088974.06,16017013.46,10100683.97,0,33783471.13,24918552.34,37313382.36,28479735.39,17444949.62,0,0,53653699.25,0,28188485.95,0,0,0,0,0.0
90,归属于母公司股东权益合计,1908622578.88,1952489543.36,1947541746.14,1908869419.23,1898020982.98,1884707055.64,1880856913.01,1854475124.44,1845140712.30,1787813897.73,1790673892.05,1791497369.27,1784044002.09,1738258971.72,1731612092.21,1734820425.29,1093321903.21,1092898915.03,1070777817.96,1070762507.93,1065826395.94,1060722042.82,1048790588.28,1048828748.39,1044803002.69,1030670053.79,1023199132.66,1023695935.54,1020174982.82,1013886764.52,1007110891.85,999221170.89,996116040.00,989024718.89,981898755.44,975721329.68,474646012.80,468357140.96,469440582.66,465205606.52,463219426.28,460854909.84,458298809.55,455581398.79,453678785.59,454951453.17,452390976.67,454328096.44,448351318.77,445837992.30,442755723.91,441351371.12,440390083.43,425047017.12,420506444.13,420090072.74,417760635.44,399475391.29,398233372.18,395957972.96,394717022.33,393112865.15,392918959.75,391153376.36,390639815.02,390203515.21,389975013.94,388834841.33,388428662.74,494277618.25,494514278.38,497081163.66,504179713.19,510288124.30,510137159.54,499268475.91,578190835.11,570600884.35,536054028.48,518108173.51,503479225.95,492165475.10,471233672.61,460196525.12,426154709.81,369696035.39,378797134.49,317665263.70,296893871.59,283597380.55,132690352.95,104396000.00,65064000.00,31138000.00,0.0
91,少数股东权益,-4330820.56,-5402829.63,-5241897.95,-6660624.86,-5347133.79,-6804330.89,-6455503.78,-6655245.29,-5140111.29,-7645191.47,-4486828.87,397878.68,1033269.48,5432415.18,7624696.86,7641851.91,8163245.94,5830124.60,6927770.64,7214795.05,10333798.07,12208755.10,13161809.63,13939003.17,-1307326.13,-7305199.38,-6008828.26,-6037726.04,-6058454.63,-5485927.66,-3665464.17,-2785034.24,-2880556.31,1625338.13,92584.06,1692838.65,1567669.36,2279250.52,2277635.00,2264159.71,1563867.77,1951190.18,1951394.95,1953956.19,1960365.33,1282609.18,1279653.44,1285020.99,1288037.62,1030990.04,1032603.58,430149.46,428978.20,279775.30,277025.92,275039.37,274500.81,310279.38,309112.29,305299.13,301198.49,292286.63,294771.07,289921.95,289205.43,234601.03,231187.97,226513.57,225096.13,280801.84,282565.88,281204.53,275043.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,1904291758.32,1947086713.73,1942299848.19,1902208794.37,1892673849.19,1877902724.75,1874401409.23,1847819879.15,1840000601.01,1780168706.26,1786187063.18,1791895247.95,1785077271.57,1743691386.90,1739236789.07,1742462277.20,1101485149.15,1098729039.63,1077705588.60,1077977302.98,1076160194.01,1072930797.92,1061952397.91,1062767751.56,1043495676.56,1023364854.41,1017190304.40,1017658209.50,1014116528.19,1008400836.86,1003445427.68,996436136.65,993235483.69,990650057.02,981991339.50,977414168.33,476213682.16,470636391.48,471718217.66,467469766.23,464783294.05,462806100.02,460250204.50,457535354.98,455639150.92,456234062.35,453670630.11,455613117.43,449639356.39,446868982.34,443788327.49,441781520.58,440819061.63,425326792.42,420783470.05,420365112.11,418035136.25,399785670.67,398542484.47,396263272.09,395018220.82,393405151.78,393213730.82,391443298.31,390929020.45,390438116.24,390206201.91,389061354.90,388653758.87,494558420.09,494796844.26,497362368.19,504454756.25,510288124.30,510137159.54,499268475.91,578190835.11,570600884.35,536054028.48,518108173.51,503479225.95,492165475.10,471233672.61,460196525.12,426154709.81,369696035.39,378797134.49,317665263.70,296893871.59,283597380.55,0,0,0,0,0.0
93,负债和所有者权益(或股东权益)总计,8892656755.31,7350556220.40,7494165903.50,7137798689.30,7065103912.66,6446074726.02,5705982924.72,5584680106.81,4812637948.05,4424060083.61,4279075527.62,4377660448.38,4170269340.96,3634013623.20,3441547260.93,3514056314.62,3529944128.13,3210030674.69,3242052460.09,2981610693.60,3011427146.94,2621496350.08,2631463034.40,2350165273.08,2495866302.03,2088232811.96,1875052880.93,1786082860.94,1840555855.74,1677110054.82,1718650175.96,1512447772.78,1518061762.30,1436460659.38,1403815649.50,1377478470.47,932093902.69,782841769.88,780848535.15,755268916.57,758495173.03,742987106.28,836789987.38,717786441.48,671500145.43,737963906.14,776913767.63,725786021.95,703915115.59,660628675.54,654835144.67,609349837.01,656428886.74,623232893.90,622851762.02,615681684.67,620397161.19,576983826.57,581137198.00,583971733.77,566166783.54,565402965.24,572939167.55,595934994.85,566197503.40,553332022.48,558996388.17,595055478.80,551334947.78,632891477.24,651767839.47,718146832.47,747818045.00,637016144.73,647774754.92,640779959.65,695262358.36,702147302.56,627369800.64,654708998.14,637800067.09,672040829.40,668871906.81,666652498.22,608358273.37,622640593.79,554748773.59,525601426.80,478733916.17,454125659.05,0,285110000.00,195810000.00,165686000.00,0.0
