,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1935817641.58,2503374405.47,2224429799.22,3137106546.95,2981472418.12,2015367714.71,1569786364.89,1498903782.20,1194056413.68,1258499259.41,877896757.60,1329557763.26,844812586.49,1247610741.32,745983413.08,1080341996.73,883722810.12,965220251.13,1124219273.00,1115766154.29,818284485.10,828869650.34,1217256132.26,954654683.53,1096382615.90,846911635.86,1023952698.02,1039176874.71,907670086.83,961613331.36,1166176290.94,1526410365.63,1094568825.69,1179349138.56,1005179942.60,1603682894.61,456437230.19,406370536.41,441676302.99,556258018.93,505881640.36,499978422.95,368721736.70,403556497.44,358470953.36,398625488.63,370394251.82,255045268.98,383383984.46,534471246.69,705512523.27,619161269.54,589096583.38,634741626.95,564073050.68,565517562.62,291787733.16,455739761.08,556303051.77,390642418.95,517210235.98,470535722.13,513433263.46,607132302.90,572278623.50,595520304.06,640178251.70,690500373.85,796142874.21,187696570.55,129000426.48,111335638.13,120263184.89,0.0
3,交易性金融资产,286693675.35,216854416.58,21493600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55917324.20,46927324.20,43468063.12,84964036.84,22950000.00,65000000.00,78600000.00,26018318.90,68000000.00,17000000.00,45000000.00,0,34060000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20035750.00,20000000.00,20000000.00,90075168.00,90075168.00,10000000.00,10016333.33,10000000.00,10016333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,11197557742.70,11438118350.47,11672987716.83,11273961977.96,10555834927.90,10549228390.70,10584382494.11,10067617355.05,0,9071905612.98,0,7086053530.31,0,6407287234.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2036229696.41,2428928296.75,2533018817.61,3002423667.26,1904757318.04,2127165145.18,2539382037.01,3319911520.03,2472545386.44,2939575093.31,2576010690.31,2209652890.09,1325451191.73,1366967487.51,1481097424.52,1791683910.10,938163648.67,1260275850.58,1206805453.37,1316410090.61,733264720.84,959752816.56,870564613.55,1079013354.68,792866553.23,691602430.05,673083591.19,826884291.70,713116371.04,670674463.29,695074872.62,726500713.05,582275796.20,561425549.82,515254467.06,283767616.58,239116834.34,302194523.01,250127788.22,194720825.17,182024385.39,192149975.24,194633919.31,144465977.56,229404279.12,243563490.93,356332201.48,247710228.71,237840306.43,296197748.41,342370421.11,292874785.54,113406262.45,150433014.49,170067120.66,124034038.11,219960463.09,242342179.57,54656707.17,149081013.77,118864559.44,8116306.69,64576040.38,49530144.72,66406812.33,43802358.57,100000.00,13463664.35,1594052.00,1560400.00,7446839.90,0,0,0.0
7,应收账款,9161328046.29,9009190053.72,9139968899.22,8271538310.70,8651077609.86,8422063245.52,8045000457.10,6747705835.02,6627173286.87,6132330519.67,5644591535.64,4876400640.22,5321022590.09,5040319747.29,5292650803.10,4643277247.09,5466951832.32,4803977762.93,4612770426.66,3558680816.92,3574764171.83,3043037945.89,2939514992.99,2051677626.65,2375676874.84,2047992547.91,1846310846.74,1312900606.21,1432282878.90,1138695227.49,1099647834.96,807510953.27,914568949.62,755661663.78,719225252.90,564403934.13,629228936.63,613403137.69,559008008.18,535861809.06,552131787.83,486035774.56,547770641.10,519137464.59,512792109.54,444086686.52,443031627.43,383589515.42,368899297.48,369964292.87,390445482.50,290214916.72,331548820.54,300478919.84,343354311.55,270049567.75,285090307.89,224885939.21,276121490.24,220144797.64,205003708.03,292831289.29,204347814.08,234710144.77,155414839.31,119336286.69,152598892.42,62347786.79,73527147.16,73511160.70,78563131.83,80403217.11,72720132.28,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
