,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000930,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,30131109.01,32602822.76,43206964.44,84772471.95,349921461.83,366228790.62,396046836.81,92974044.13,41857348.59,45220206.54,45778127.51,31550712.09,350971030.31,359927977.93,361403746.32,449957820.02,510261020.01,380718468.12,453209451.29,574305055.64,1006380008.08,835855693.65,583721263.53,696937154.61,887714912.17,828812804.59,936249643.69,674967714.37,559504769.72,567500455.36,595937936.15,372541549.70,661646602.11,660905515.58,540762723.18,452453071.86,433970464.46,563633139.66,322866686.81,330857208.62,406942579.31,222903050.07,186878309.93,212303858.59,206902209.10,122824484.10,158503894.23,164415031.68,177013235.74,207691092.42,165144205.49,172140496.99,232821226.61,291546173.46,336465309.25,308479910.64,381871395.34,386203274.10,416163085.55,425629411.46,412267170.75,408970044.30,358346065.93,375600384.24,410861547.35,339762257.08,311306139.59,285560344.45,229737337.88,205288651.24,252104095.92,217259606.65,304285000.00,259932184.81,342496662.69,51053481.85,8994622.07,14253892.11,6387032.74,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1300137.93,2079255.35,1923906.07,1042138.49,2299342.81,2001914.56,2261527.73,2033921.32,7917140.40,5337148.00,0,7558579.89,0,4825457.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326294.38,326294.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.00,4000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1300137.93,2079255.35,0,1042138.49,2299342.81,2001914.56,2261527.73,2033921.32,7917140.40,5337148.00,3717585.87,7558579.89,5873108.86,4825457.39,6498060.39,7075041.04,28703030.11,6304128.27,2612846.31,992042.36,5328036.38,20409092.85,8099218.90,6125621.51,38148045.29,27398529.19,25572389.72,19409573.84,8830813.07,7899075.56,35623121.37,7792873.10,9683643.74,11622174.60,5042122.51,4800074.14,8775971.77,11034893.14,22447353.70,8077214.42,14311324.58,8160938.98,7649508.41,9909072.83,50020601.80,6552200.40,13633347.79,8869617.03,16658134.37,33810423.80,32981112.14,23059263.86,24146778.06,28665252.91,27240279.16,22432287.15,37155374.25,36184104.16,43856857.06,17321954.44,9702636.17,6190713.17,6615203.88,7964114.39,19660496.90,6524213.65,5146542.19,4171409.71,2987749.09,3679812.24,4369768.71,3714485.21,5581000.00,5504203.04,7099083.90,6554683.74,866754.68,8138846.89,7739204.92,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
