,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1003059183.80,1006579466.72,978819501.79,1257576013.83,1341478084.91,855864000.85,741941097.47,916385610.04,1161186457.93,1154937446.43,860720181.13,837722078.41,913308782.70,765503954.17,901926937.41,741157350.02,837060645.55,491355496.03,695521963.01,665424602.46,801352980.86,606255409.60,1028458195.01,681297136.19,705755861.32,530619393.42,508885325.97,527662911.03,636077794.14,470315561.81,597196000.52,554993519.34,906299540.11,789477026.14,1030668674.70,800530109.79,899440456.10,854353198.24,629979060.49,550382896.41,584941715.51,654846506.69,527316060.85,364130067.65,336505922.02,364990031.58,433064902.56,286823950.24,397320775.72,290150601.37,194330808.74,308848823.05,220736391.65,199698461.82,175156286.95,243663898.72,215988874.56,274834395.57,265749405.10,240895010.94,303523507.83,137932592.20,154809578.01,122372219.47,165600407.77,117040674.95,159335694.06,180474707.84,145922288.82,180013047.25,208557888.23,160253181.72,221940334.04,94909786.65,249668955.48,394133409.85,203997712.49,142582937.20,115311470.34,298415655.41,391435240.97,67906049.75,95331923.22,30038933.85,0.0
3,交易性金融资产,0,0,0,0,0,250000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250408.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46271923.43,19583862.55,8776916.00,9429636.33,0,101604520.02,98957000.00,123839158.40,124425541.52,329495451.01,305326249.16,295552958.18,286934427.70,476572944.54,366090538.60,325514938.69,368790885.33,106746081.41,72252310.51,62637336.54,20112122.43,174518550.64,375962823.51,225000000.00,160000000.00,125285748.00,66000000.00,108000000.00,50000000.00,5670000.00,5501470.00,2070.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2345057774.64,2413983141.97,2355363207.73,2161519367.01,2238610923.51,2284121563.55,2234941003.64,1737596101.06,1928401315.16,0,1620317623.13,0,1625952125.31,0,1704248391.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,59305571.51,37782459.65,30744190.13,49113499.87,73646967.67,59329045.33,94900518.95,99774328.26,60165799.34,72617272.44,75139223.49,68923601.83,44657420.06,87532314.29,113181241.57,122419837.48,135951050.71,78910461.80,139619486.73,113150919.36,62941356.64,67995415.35,86847350.48,125113836.26,82470904.21,34409581.08,54666416.89,95349699.99,37158454.10,30199313.03,59619266.39,76670198.09,50347509.97,36478995.84,24041556.30,32585176.94,46033141.11,18195741.20,18442723.78,19555072.48,12935977.45,0,0,0,22318.70,22318.70,22318.70,0,22318.70,22318.70,22318.70,22638.70,22318.70,22318.70,0,0,56770.00,0,0,165219.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657501.70,0,9748671.93,0.0
7,应收账款,2345057774.64,2354677570.46,2317580748.08,2130775176.88,2189497423.64,2210474595.88,2175611958.31,1642695582.11,1828626986.90,1614521095.29,1547700350.69,1524417456.13,1557028523.48,1632862010.45,1616716077.59,1457744898.04,1367488926.44,1453359651.59,1386583572.88,1220014818.92,1262720922.78,1300839497.55,1376760034.62,1078726921.77,1121466002.86,1096053437.57,934832914.53,897650242.59,924841142.50,939436816.14,837257433.08,774237466.90,815310082.52,883595893.75,750389553.97,632934541.25,676614199.12,532465536.01,475548559.77,332019381.07,406333280.48,382669881.21,327793075.06,360053731.02,346730555.50,344464396.51,323561851.89,311294684.85,324135412.70,311128505.09,280974515.02,227400616.03,270897374.25,207584567.53,249779285.63,219623301.09,230667756.09,230947771.36,197094920.40,148737891.16,192242377.16,151190156.74,134871257.23,184305526.98,149983012.60,187848487.38,186557659.08,199256730.63,213748496.27,206997363.62,213283123.24,216619416.07,222250405.26,260622791.95,186606797.75,169638050.59,117840682.19,155808604.77,122512013.27,67614908.23,52357080.52,61700090.97,51628421.51,71914783.69,0.0
8,应收款项融资,113154892.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
