,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1041440873.52,1381567631.22,1358115050.90,1332225788.12,1075222073.80,1358570847.50,817886308.03,913291264.15,754744282.21,639604357.96,598799725.12,331857286.66,555506798.91,631232515.33,778576814.57,595440004.34,27491029.01,10680919.62,43141900.43,118350045.92,90309670.27,68440379.05,86080177.03,23386598.79,77588465.08,96634076.26,67988256.15,94927977.85,127505433.29,122256975.39,119298891.41,119627171.89,118403340.41,115269407.77,150354946.73,81787364.09,124679782.25,134666086.69,135489041.92,165718574.17,67701795.31,117936169.73,50904127.79,69041023.61,65870438.65,55728064.49,55700090.56,33917588.91,70484751.59,123638745.43,102261022.18,37587935.80,66627418.48,34585590.26,96405319.73,92113635.77,54997883.36,118171315.27,119296983.36,159846488.55,162142516.06,54228746.04,75348357.13,77990463.26,115330608.97,73254043.43,102812617.67,70468732.69,97110139.95,91898180.67,128284083.73,99708638.22,125985607.51,78387019.78,83118332.09,63518147.06,111719948.43,73146441.99,69491816.70,45409678.16,78046559.52,0,37073226.08,0,45149788.49,0,14807000.00,0,32299933.95,0,0.0
3,交易性金融资产,200000000.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,0,700000.00,400000.00,0,100010.00,0,0,0,0,0,0,0,0,0,0,27941087.38,5000000.00,0,0,0,0,0,2796555.77,0,1031460.60,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,55185283.06,48016258.89,83126877.68,120766824.02,114825604.90,46571272.96,48936703.95,78799514.72,106023778.68,0,39560035.67,0,84698376.51,0,24295755.60,0,11512432.54,8794588.08,11706386.59,7823883.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,0,0,0,110000.00,0,0,80000.00,0,0,0,210000.00,650000.00,500000.00,500000.00,250000.00,0,0,20000.00,7470000.00,495000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000.00,0,0,0,0,300000.00,0,0,0,223200.00,0,0,0,0,0,0.0
7,应收账款,55185283.06,48016258.89,83126877.68,120766824.02,114825604.90,46571272.96,48936703.95,78799514.72,106023778.68,64527144.10,39560035.67,44176373.82,84698376.51,50335655.91,24295755.60,15833243.53,11512432.54,8794588.08,11706386.59,7823883.21,12168130.89,9324578.50,6682789.47,8680044.85,11180633.55,8432137.62,11467865.41,9805731.54,11132424.19,16670597.98,13916225.61,6407884.13,7454411.79,10947089.45,6643496.22,5359397.42,5234186.59,3811112.73,1782496.16,2667192.10,6227297.92,4970916.49,2245785.78,1796866.84,5804502.59,11942611.16,8466442.77,33006194.26,12653574.13,29589927.94,35715229.05,44771300.29,28651826.63,33925264.57,32989720.16,27155434.49,29557645.58,46134496.59,34356857.38,39095389.24,34225560.05,36597171.75,31860029.66,30229376.08,30775106.39,39336799.57,28897922.60,28944226.37,26291281.49,37073606.04,32650300.97,37747692.71,32489223.36,40231424.03,37581881.59,46415604.47,15916741.25,31456638.84,28619062.92,22011504.62,10726753.42,0,7872817.36,0,5080979.46,0,0,0,6310377.36,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,372990434.47,312948198.59,282909879.71,307388307.39,297095530.11,383742415.06,341521497.62,349356187.53,250459233.50,304469348.10,189270128.87,191135535.93,208237725.30,247211406.00,273528864.61,254669435.80,15394899.83,19763154.75,16541936.24,37006894.10,12020710.72,16270663.71,17732626.99,16717981.01,13002635.74,8055738.99,10255513.14,10718331.50,4979347.47,7927818.17,20956197.15,8852653.42,8299063.50,49778785.10,18409385.32,107556076.30,4081107.53,7402240.03,5088170.68,5480913.18,29829280.00,66909343.54,29920427.67,34867762.88,50019295.36,39330509.33,37593907.65,21035574.96,36835468.54,62157225.40,51753200.26,29787739.38,107072328.07,44767979.09,35647996.48,43433133.32,45502808.86,49117129.39,48859659.19,49961586.47,45404720.11,34363130.54,33166979.90,33039502.65,43485748.42,43169634.78,33586359.73,19719225.89,12500740.22,21621196.06,14316513.31,13880162.64,13667703.97,23154515.61,24045639.26,45776050.82,36262358.93,24687991.55,58866264.97,9729578.00,6819142.66,0,11854679.06,0,7181269.30,0,0,0,69811.24,0,0.0
