,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,571412323.56,590565169.09,617182612.98,631869665.87,607487286.09,579085430.38,654221096.80,626272414.45,595185724.37,566771696.87,649650634.50,607545242.60,621424880.37,575062174.42,629219517.73,651783561.44,584095706.17,657786505.09,589938055.52,541861956.41,568616013.12,569134240.74,498042752.18,496109914.97,490158389.38,483087477.07,469523820.88,423109178.54,413295175.29,365259874.44,401652059.95,387043214.54,343031959.89,327600624.94,411652177.38,407804022.67,444024713.33,414183459.16,499507482.20,428413239.45,268944266.25,271894584.43,284649010.43,360431918.89,330416139.33,260123250.71,313118043.28,215015003.06,182552998.46,163113884.81,254623363.25,289816005.30,259404753.29,230988474.72,248332553.32,309792508.89,251301363.14,191401911.79,173619799.08,243178890.62,156829054.04,182273536.44,138240496.18,148100778.88,0,135102292.16,111454645.00,105655906.60,0,203515972.94,91979750.34,182177564.88,175447800.00,217587494.66,103146255.47,257313236.97,207925244.28,280112550.30,367340102.56,17302477.00,19605012.00,22195827.00,0.0
3,交易性金融资产,189374741.40,140062603.46,204354644.91,197506487.85,203125790.60,178762209.94,211661441.52,223751706.32,259084500.76,266116713.65,272011369.03,276089491.51,238874726.71,252783466.20,216989207.50,204075601.50,209664738.00,146856523.00,228507835.59,365199412.33,280218141.00,170903238.51,162687470.26,134626663.26,146198676.29,115365106.57,160664764.00,149138344.50,161694610.25,139493844.25,126234443.00,131648298.25,133035842.50,131628908.25,139815645.50,159197852.26,98088500.00,97240860.61,471133.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58658083.46,58658083.46,58658083.46,56524155.75,56524155.75,44954145.70,44954145.70,44954145.70,44954145.70,58046803.84,58046803.84,0,58046803.84,97227851.70,97347851.72,0,17958998.60,134964228.48,125014228.48,0,29797432.84,199220879.11,95220879.11,59998860.60,24299751.96,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,19921370.24,27297012.49,34975141.64,34657569.82,28678689.08,25970160.19,27435980.94,22508497.77,22674059.42,18338245.84,0,33586381.64,0,20578530.90,0,39662693.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,1911980.00,4216700.00,1904720.00,0,0,513483.49,513483.49,200000.00,0,900000.00,4500000.00,2400000.00,0,1370386.40,3500000.00,4890000.00,4220000.00,950000.00,2220000.00,4455435.45,2636929.90,4720931.85,4486700.00,1107000.00,1270000.00,3450507.78,7980041.11,2600000.00,3700000.00,13428298.37,7183668.62,5200000.00,6742888.82,11309768.14,8912487.04,10369708.90,8648447.56,13771445.85,9119831.18,6448541.05,6129678.40,11267070.65,5911729.00,3001500.00,3055000.00,3745497.00,1075000.00,914528.75,1300000.00,885000.00,3272200.00,0,1550000.00,450000.00,1080100.00,0,100000.00,70000.00,570000.00,0,0,410000.00,0,1500000.00,0,1191988.00,0,336000.00,0,0.0
7,应收账款,19921370.24,27297012.49,34975141.64,34657569.82,28678689.08,25970160.19,27435980.94,22508497.77,22674059.42,18338245.84,33345558.46,33586381.64,29957174.00,18666550.90,37737589.47,37757973.92,23140590.51,10427131.02,19717925.48,39832623.20,26490986.06,20409657.51,29920648.02,36360119.90,27802021.94,11329923.20,22263311.21,29684228.70,36886395.55,29253803.87,23512374.73,33285301.44,26132423.65,23089161.28,39743698.09,53833374.49,39869860.88,25290504.05,28333538.79,34885737.26,19714666.46,32081896.16,24929749.74,38921260.65,38509706.24,45703880.67,59119990.23,89299233.86,54211885.89,26828024.17,31477601.41,31314622.28,39480154.34,26146653.30,27861380.51,31785822.28,29847650.72,35806877.24,26014400.11,16422388.75,28286308.50,15118261.81,13846440.19,21800354.96,0,16498414.39,21969864.00,24181107.39,0,20683936.79,47661276.48,41333956.45,43146800.00,40849678.70,159812020.46,172427259.10,176354498.15,221373889.06,127578547.58,82897199.00,24658393.00,1006898.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
