,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,72146826.65,150994772.71,122911776.16,183581700.32,108416493.34,165075694.28,200071742.25,123900531.24,119127225.09,149712437.79,116616927.24,226002625.45,267516734.16,171798934.83,218871340.63,181341133.52,147265572.72,199762305.83,159043617.68,149852229.86,119375524.63,156613815.12,191964047.94,260169613.91,235578462.85,267797742.96,307272449.12,104123369.37,94001205.04,99121611.47,86785955.51,86224397.73,99253951.64,62714912.35,28692589.93,54862182.98,42127136.24,35288363.93,74078098.88,34443513.51,44938177.24,45101689.10,20140456.52,40285996.11,26787423.02,10489701.57,7708871.65,20890793.04,3854079.78,21613541.23,31940664.05,41111637.88,16375561.11,6243552.82,4280960.16,13361211.60,3791916.65,3825372.76,36618014.11,61657968.98,30513752.74,54334710.20,75526063.05,72886162.29,35988199.88,44755401.51,15609204.15,9721556.97,4056034.87,2218935.74,0,10402812.88,2590676.99,12519159.55,7270116.93,5777332.66,3993522.92,17405280.12,47699106.70,40925100.29,0,129692340.95,9305936.86,8754689.27,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535000.00,2840000.00,2985000.00,11258600.00,18677020.00,18979800.00,22125392.85,20521000.00,8933310.03,18099190.00,19349860.00,24451590.00,30054000.00,25951500.00,20430200.00,8098090.89,1815736.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301547.12,1301547.12,29981547.12,0,0,0,0,20000000.00,0,6744769.85,1000000.00,5510000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,317977440.91,416803738.36,386981002.40,347291249.48,392712894.04,457671671.32,455890425.32,422407797.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334625660.26,0,0,0,187701759.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,87544171.04,67563766.60,68082913.45,60012440.29,53928834.86,84089095.99,58079395.87,100767970.61,92010670.75,78706539.47,84493462.74,69273327.75,49073878.00,59874409.65,78592554.98,73910704.18,52294392.80,58220930.85,64413134.06,28045876.20,74730643.18,73055659.77,100171206.03,73828375.72,95398563.80,84935343.42,41611026.73,23089935.26,57811517.26,60372921.41,25860217.22,39410298.64,50440031.32,70440951.04,29568662.86,26827817.25,68714706.52,75302094.66,20969054.24,55934361.08,43658472.27,41893519.38,57203616.79,69016180.66,66309143.50,47254765.05,46766844.47,50730360.59,31176255.99,29539877.79,14175481.85,40459754.40,19388063.68,20205019.45,16197532.00,23157806.59,25243335.44,13204040.00,20375200.00,43631373.34,22573932.13,19534801.00,19156757.21,45180442.83,20466285.90,23177690.00,11227832.00,30212963.32,11335400.00,770000.00,0,380000.00,1277670.20,26327724.35,9079535.46,18800000.00,45290000.00,5080576.00,4789489.38,1356500.00,0,11130000.00,16280000.00,3000000.00,0.0
7,应收账款,230433269.87,349239971.76,318898088.95,287278809.19,338784059.18,373582575.33,397811029.45,321639827.19,291278611.19,390347174.97,410336976.38,289156571.75,283405257.70,282747897.26,211122186.20,247303057.64,286989935.02,327892113.61,282094983.37,252319741.12,269680885.78,361436058.87,285868817.16,260797284.54,185392778.30,197625592.67,174807453.82,164611823.90,160988261.00,170537506.11,188434104.09,149707403.25,172227315.01,171228585.46,207094715.82,140211345.64,145256399.50,158113474.63,172937626.97,98609677.41,128001960.31,131534804.16,120246581.47,104333526.10,136962015.87,135494075.31,124346221.92,91845840.24,112773777.65,120298931.11,111816224.52,84931026.31,91893669.56,98534131.18,179804392.43,155706475.87,170684856.33,182625638.88,165911800.27,149921633.35,151934930.09,143737333.90,147610774.03,132472537.79,141283265.59,139853936.54,143647822.48,116467285.74,173747618.41,187415464.78,178997800.00,163656163.88,248749238.12,198618083.97,298059719.92,295267299.97,298539109.72,300877270.28,286774822.07,234600965.15,0,192166858.13,173224050.46,151862603.17,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
