,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,106002225.48,94454867.30,93129684.72,104730970.35,120418379.18,186539778.10,185071154.38,278281684.16,225152922.38,272686479.19,299718770.31,323302942.73,477482269.45,202610452.51,173543432.87,288428492.92,239113962.81,249203981.66,266688176.43,226855629.50,203381466.44,210908059.69,219121753.46,235747546.76,202732002.67,212352741.72,220141847.35,234429309.56,236480764.15,256726926.41,278672943.34,272135266.86,272436836.36,298661219.56,39374847.81,59753667.51,31550560.85,12072258.84,21215454.93,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,151020604.83,156450520.74,176338399.26,164095134.48,137989345.16,133952507.80,126760305.38,159344208.78,0,120913037.07,0,107658042.03,0,57938725.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,150000.00,220000.00,1134441.00,3000000.00,100000.00,100000.00,2200000.00,5000000.00,4700000.00,1620000.00,3280000.00,17097803.36,133687.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,150870604.83,156230520.74,175203958.26,161095134.48,137889345.16,133852507.80,124560305.38,154344208.78,134015459.20,119293037.07,96182140.78,90560238.67,76668611.45,57938725.09,53467748.78,49186381.25,43659572.62,31142775.18,28608737.60,33428029.13,32919452.42,29676114.14,28970381.08,28998997.65,32031982.32,29729154.34,31570332.90,29588124.64,34901564.00,37071322.74,35225632.70,32869530.18,32658014.91,29834156.17,27096369.67,23369955.39,15397246.70,7506419.76,5090546.52,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,5135761.19,2747623.43,3027599.71,2032715.79,1942210.45,1455346.16,1129546.97,1204792.65,2850538.30,2320495.89,1453441.36,267087.99,848512.52,3637722.18,12306422.92,13269613.45,6206022.69,742688.26,2177020.50,1069193.93,3123984.43,2795375.83,3035149.60,2523158.81,18552361.72,9459607.34,10784294.37,3459991.43,6513736.76,12674271.09,8199841.95,15274137.94,15709735.66,18222826.52,20116415.78,13854733.23,1633.37,12149.54,0,0.0
10,其他应收款(合计),20963468.44,18808771.40,19512617.01,17957103.06,69560850.42,21304716.34,11405038.90,12318142.86,0,22113718.72,0,5914721.44,0,4392066.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
