,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,302615025.53,67561844.62,89614021.55,181247454.57,264058897.03,98118625.47,97092187.55,115438426.68,106161851.07,276343075.84,210629667.41,199705824.81,220310204.13,200982835.78,119656389.50,232734911.64,403138164.91,364805898.01,415580893.58,327855026.34,306652513.72,414562766.57,340962592.56,427590397.09,432799160.18,305057710.92,218153571.37,275321716.53,395707517.79,461803418.85,478986267.87,411288077.70,458309384.12,483312758.06,312473702.02,225051045.56,181535199.60,202069523.47,316671620.83,434187063.16,443916416.49,594899290.17,475680470.83,355141596.03,385521497.12,500422812.83,369588721.62,510835229.52,652788632.19,602819898.49,602930935.05,899805969.23,1247653047.51,1085668385.88,1164841414.59,1417660016.17,1286709490.75,1104009092.49,1133951362.85,1076191566.41,1833989056.39,1120535239.14,1111199729.69,1309557790.58,1391306474.60,1082435877.79,606857700.51,570590507.14,821148304.50,752103347.30,747464812.74,772885349.01,546253638.32,318730608.06,234567230.76,662390784.47,29407339.49,17866410.42,7897451.61,0.0
3,交易性金融资产,226882719.18,397000000.00,365900000.00,241000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40757150.68,60399013.70,50377534.25,50860000.00,80000000.00,70000000.00,40000000.00,0,0,0,0,0,0,0,0,0,0,62420.00,119180.00,270260.00,0,0,0,0,0,0,0,0,0,0,9876200.00,6707140.00,46400000.00,48550000.00,36050000.00,28400000.00,27750000.00,24550000.00,36630000.00,35954000.00,38049000.00,39874000.00,47430000.00,43415000.00,42869453.12,47645277.52,49546915.02,51895559.28,47502040.92,51172117.20,45811321.08,47371980.60,20000000.00,24000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,65436527.14,84744634.79,58125823.62,79500088.27,92625117.74,43889571.00,38949428.12,58329906.05,85545170.98,0,80875271.34,0,205523214.04,0,138873655.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,419825.00,1601884.00,7163884.00,1661884.00,250000.00,400000.00,300000.00,100000.00,86109.00,30000.00,0,300000.00,10267942.83,2351898.90,0,0,50000.00,150000.00,100000.00,200000.00,325880.00,1000000.00,1279400.00,1470310.00,3701143.32,15101618.50,8043349.63,15054644.26,2370964.64,6933035.00,689856.80,4655225.73,1660190.00,7554110.00,120000.00,0,1454970.00,1595305.00,450000.00,1998879.96,1077300.00,17467111.00,21812080.82,13045783.14,34593084.00,41066327.47,24607865.87,15756286.00,44288415.90,39473990.10,43842410.97,28469777.50,121530268.08,107470121.54,65297219.81,149693748.07,166140778.93,257508969.38,137533569.22,72272428.00,300589290.66,178460906.29,108959940.00,326911266.12,452342125.62,450928206.54,895209757.61,855119607.40,824779945.76,202414647.00,174188471.00,91814633.00,49150429.57,14413450.00,10141020.00,21698730.00,9630000.00,3590050.00,700000.00,0.0
7,应收账款,65016702.14,83142750.79,50961939.62,77838204.27,92375117.74,43489571.00,38649428.12,58229906.05,85459061.98,89480661.51,80875271.34,100085920.89,195255271.21,125084077.26,138873655.48,116987189.19,79757897.83,85902010.92,62834816.66,88759441.28,112860559.16,67778936.45,115148830.86,71639148.47,44778273.50,45647745.21,35766195.03,30296339.81,17905664.29,23365780.34,28593358.05,29374420.61,22527760.83,17302792.59,23379150.75,34731450.65,34022199.16,33511177.62,24690304.92,31371187.70,28703894.32,21643204.17,21723349.26,34535175.40,46944248.96,68010855.53,211703543.52,425813063.42,404346172.73,625863730.94,490567507.00,389946893.20,361111078.52,525870005.07,303220478.76,570184121.08,743247141.34,368538582.08,557623874.62,293119473.71,392948948.67,357260433.60,170283216.37,263044152.05,203764500.86,110507820.48,42590852.21,44123873.50,81139543.74,115728104.11,52390546.44,106847009.14,103034649.21,162595206.67,95747308.57,154978098.33,116481057.99,94258075.81,58368701.91,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
