,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3806657013.14,5393611350.34,6023871622.77,4862679277.32,17901853069.65,10594708050.24,8212835581.13,7655177422.61,6020743578.65,7627201639.23,8373624672.99,9654584311.37,9770161535.26,3527137614.20,6066419595.77,8354909133.76,5740229950.97,5206254027.37,3734162854.98,5203869876.15,3266865588.80,3551286564.68,3695620833.47,3922532603.15,3355000743.62,2350457799.95,1333938926.42,2140915510.56,1666747447.18,1504869618.18,1386624644.93,1193425396.14,919577873.13,1066712684.77,1061776434.22,2043208011.72,1923945773.12,2110174731.36,1433052126.25,1299687485.45,717637182.17,184527599.51,203890261.99,127233858.86,491952987.11,98070376.96,149471578.91,381520237.64,187815027.70,72564217.41,51737799.19,91275709.89,109772617.04,42934052.85,120374928.35,110615792.37,78961079.19,65292828.97,96381157.36,119260640.31,112978504.68,91720359.86,99898519.89,68606420.66,35168760.45,44011191.46,0,185598430.44,227205472.52,268569845.72,263638329.40,230190409.03,363954184.56,315393446.37,204878557.74,152074767.32,52530952.33,47173485.12,56456860.51,18954176.87,0,11724284.58,0,25568248.00,0,23716047.00,0,87682502.04,0,16259327.00,0.0
3,交易性金融资产,15407225926.37,14312304440.53,16124580907.77,7145076277.61,7266597360.15,7913720070.31,6839923391.35,7331287472.01,6006137661.26,4497725507.94,4400407122.03,4352573570.07,0,19976000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,2166600.00,2487040.00,401640.00,400000.00,0,0,169030.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135999922.96,135999922.96,0,0,0,0,0,0,0,5512156.40,0,6871026.00,0,10335119.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1299127673.54,1402355473.46,1635830116.47,1780707664.29,3497048471.10,809096061.27,1576747718.95,4493582748.64,0,3877823279.30,0,2507910590.72,0,1446196178.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,8062817.00,0,0,0,2779337973.56,0,0,65500000.00,0,0,0,0,0,0,276060.00,576060.00,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1291064856.54,1402355473.46,1635830116.47,1780707664.29,717710497.54,809096061.27,1576747718.95,4428082748.64,3996928245.74,3877823279.30,4002383665.04,2507910590.72,1384415594.07,1446196178.63,1504737882.17,1223059347.80,789726664.27,806476431.53,805231612.90,853757630.08,743290585.55,888434974.99,865248336.56,941513174.06,315783867.86,191524908.83,242038636.61,51920651.18,89350989.14,115938325.22,116952121.43,138161449.93,245682856.22,192341614.33,265949759.13,280198400.24,111248514.71,133185848.61,126357498.05,193015436.33,121784949.03,276298746.60,205507187.10,143428266.02,109506647.78,142574980.39,59296134.28,12794583.14,10773846.67,20495233.27,5712572.51,6569234.09,9490378.73,10111586.21,8752170.04,12542420.84,15514571.98,20979866.78,19719635.09,25692307.83,30453826.10,41704316.54,34437515.62,36289367.66,30436887.05,30932712.85,0,22752536.96,36609897.93,43697445.05,19356750.79,29123121.78,27491485.62,31839196.53,37978680.27,27654905.61,33780395.47,36889682.68,30683259.87,37396280.89,0,30538264.30,0,15668355.00,0,11324975.00,0,6523273.25,0,5705863.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
