,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4014249066.93,4593284695.79,3562998271.39,4185584874.14,4125638054.70,4623420784.13,1848259912.12,1770879886.03,2881323485.55,2808456391.70,2213704337.85,2451255991.90,1696893611.87,1657916288.99,1559124626.73,1279686180.97,1315804422.92,764478074.20,825722530.44,1366835896.06,938698545.98,970422683.33,1022595221.53,1311479412.44,1107544761.19,1047288962.55,1127519654.20,1134423930.29,1287317047.90,1080835844.59,1014544748.22,1242548082.97,1110508725.21,1582638568.44,1290330085.27,963301386.49,790669030.56,591475718.12,885214496.50,1215970276.12,1076110130.03,1878445529.52,1168893253.72,1115021818.23,968486113.96,863828900.98,764004842.03,675580464.10,769579452.01,815892643.82,982864580.99,784116767.55,780432419.77,708403916.54,887488831.62,664195005.89,554682707.43,597053761.78,778578021.12,721330368.75,824169498.54,654722759.87,308025576.79,210499300.02,112170300.37,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000.00,0,0,0,0,130928.00,0,142633.00,168659.00,147171.00,85451.00,77837.00,121364.20,200591.00,323549.00,312375.30,206814.71,7304249.83,8709487.18,712662.70,692800.00,692800.00,1286904.00,83212.00,85683.00,102117.00,111220.00,131965.40,135168.50,137550.00,221235.00,316261.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,8451139905.87,8758802719.79,8731036302.60,10204513975.03,9055124327.48,8433628172.91,8213875698.32,10444830645.62,0,7277685749.58,6858091978.46,7737355842.39,0,7432235649.92,0,0,0,0,0,0,0,0,0,0,0,0,0,4018203785.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,23108020.02,15837376.79,52484204.62,52157250.18,134615673.04,122705951.50,113261323.54,90826233.87,84285396.88,71740542.56,92477847.47,159449023.18,194291262.94,147813774.80,276953937.99,173129956.63,359389903.66,262805457.58,317543503.51,232221899.64,130294943.27,167936985.91,40903502.81,35482400.00,102031925.53,102663925.53,92211525.53,62154466.33,28441600.00,18700000.00,24215500.00,220881438.80,195952150.91,112047525.35,120975934.55,92228115.10,37350339.97,12707692.52,12631181.22,6346733.10,9365308.52,11728716.60,62200641.51,65253206.58,20144203.36,31078230.86,12610275.70,33822115.72,10960313.30,3900526.00,9599969.34,52409600.00,7160875.91,41988236.50,42840000.00,1130122.52,29310000.00,1100000.00,1000000.00,10000000.00,58000000.00,0,0,93548.00,0,0.0
7,应收账款,8428031885.85,8742965343.00,8678552097.98,10152356724.85,8920508654.44,8310922221.41,8100614374.78,10354004411.75,7483139651.65,7205945207.02,6765614130.99,7577906819.21,7162906545.06,7284421875.12,6353952776.27,6894909052.06,5206839990.74,5120297098.33,4803978077.87,5177781576.37,4677584827.73,4703521800.77,4217015665.03,4148902330.77,3613317521.04,3693520518.91,3533822118.64,3956049319.32,3265000848.50,3070845106.78,2409734515.69,2968427793.35,1837628044.26,2435350495.65,2557429251.13,2749383930.49,2386779892.43,2514127561.32,2939829691.85,3048258703.01,2830902306.04,2642110025.84,2758969080.09,2889113190.61,2620994132.46,2774640522.58,2949617388.94,2878483483.98,2253952909.61,2393391622.33,2360381216.93,2313057035.02,1614010577.77,1682817975.83,1652486125.92,1821166066.22,1084310158.10,926304212.76,852061544.76,892941772.64,667255359.36,691139587.74,574619689.63,347540312.38,322147068.01,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
