,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4337248665.47,3354848167.84,2758233476.72,3704160190.53,4218153658.97,2808256265.57,3276700311.03,2896172547.20,3535853787.93,2555362100.01,3008146818.96,3046091863.02,2610300060.33,2084360693.79,2612443681.61,3824336839.22,3722352063.02,1945952436.08,2254279713.97,2042998023.85,3260800087.97,2009909663.88,2510988388.52,3297163139.65,4106387455.65,169791624.32,296978671.01,239374411.48,572649882.52,136646230.35,177577391.90,155636189.53,151444619.79,94057555.20,123827995.71,121225643.51,131902948.64,41862942.81,169125300.58,88452064.40,137066718.11,74666842.48,141747111.22,175416073.01,139328592.04,45347627.90,20654677.68,131627837.32,291018842.12,98565467.98,143742328.92,197166990.70,477891789.40,15132236.63,68940203.07,240283979.38,525521697.08,128543974.93,277222032.45,345018799.55,589882756.94,231740884.66,340747456.84,422958956.21,532602632.53,375768603.47,182193353.83,163864870.18,209409076.41,169952661.22,169724433.82,191992942.45,262015644.70,291575710.89,363490750.72,38353512.81,15930958.30,28850000.00,29410000.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1925275838.59,1488003859.22,1767117469.05,1560068619.61,2479778821.24,1254539749.21,1685300939.60,2027586623.97,1988704102.80,0,0,0,1917472708.77,0,0,0,3533999720.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,305346113.12,428831509.58,300634586.28,341542660.29,460136380.69,295538371.00,547521319.00,286373754.84,264796805.24,183320260.00,162673974.00,160287063.12,134131291.32,112240800.00,117454744.06,102906621.67,120807406.36,87565090.92,58597128.23,84601144.52,54417842.40,90741396.99,76282499.96,47949119.38,70131066.59,95050000.00,39600000.00,173700000.00,119591060.00,29327441.10,17527441.10,19605000.00,52515292.83,1132788.00,816520.20,647680.60,926648.40,600000.00,0,200500000.00,200000000.00,505500000.00,200000000.00,380000000.00,500000000.00,100000000.00,100000000.00,0,0,217900000.00,200000000.00,11662000.00,32125423.20,10500000.00,0,0,70000000.00,152000000.00,150000000.00,134000000.00,134000000.00,150500000.00,150000000.00,3420000.00,3420000.00,0,1800000.00,5000000.00,5000000.00,0,8000000.00,8000000.00,8000000.00,0,0,0,0,0,0,0.0
7,应收账款,1619929725.47,1059172349.64,1466482882.77,1218525959.32,2019642440.55,959001378.21,1137779620.60,1741212869.13,1723907297.56,970701968.05,985760054.24,953392276.35,1783341417.45,885532645.35,1108092575.27,2438334543.72,3413192313.86,2872085690.52,3438145584.54,1349973154.59,1428400253.11,814238144.66,835092937.72,777067175.54,1239948071.62,464844541.71,367708734.65,562140306.17,726152811.66,464345323.35,538034608.06,350589132.31,642916337.33,377289521.37,192438788.51,227920640.71,647006167.89,891108714.83,531770012.99,304702822.19,544215217.25,521959452.74,624562570.63,452149514.80,438632356.06,632758718.84,133026399.85,218546124.23,119322072.94,628650229.97,327090603.90,340033176.87,387736884.26,615501788.34,258226257.14,162910534.17,187045896.41,325015497.81,160670466.25,105454379.44,144098446.66,181087982.26,149434001.94,124835907.74,128982779.12,168080175.49,108749912.50,119954757.50,143744488.57,108884487.53,121063275.21,134271402.00,128404662.15,63637627.67,67514597.89,26678794.02,45441330.31,10725352.17,7102498.33,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
