,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,166816322.69,165844349.87,328782612.50,303478460.02,235907501.92,252651080.31,412314934.62,392106416.17,336663708.36,500905741.13,493650998.13,428933396.07,216321408.41,205626059.67,210003925.87,141591829.88,114691130.03,97987379.38,116413652.74,110562412.74,149068781.34,119234252.75,257218690.25,85315566.94,106418143.44,90111123.62,111257384.06,88088881.30,93356983.75,33063710.46,76751298.89,88438064.30,86604372.60,114463520.53,76122467.65,57476564.54,66408651.84,82578173.69,76089330.78,74233055.49,47885663.55,53669919.16,59268035.94,58577937.48,80348468.67,94725816.16,35572691.30,31448138.50,49529322.56,81010237.00,75643566.28,39514589.79,44315808.15,57466825.62,85040557.41,104434056.98,77950943.57,104523745.32,152884884.34,329962965.70,284165094.01,334480236.83,27520308.50,17200198.28,11694137.90,0.0
3,交易性金融资产,0,0,0,0,0,0,7675657.00,7890360.31,9053070.00,9777629.00,8433398.00,9508194.00,8940490.00,8191256.00,7846199.00,8824360.00,10033800.00,13609010.00,10803000.00,6146800.00,8764603.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,617640289.06,575367886.44,593674162.36,600387991.93,704347547.94,710881477.25,633478103.85,581758860.25,0,538525877.08,0,493036993.64,0,460266041.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,118757549.06,122038824.92,144028348.65,188526762.74,250496091.24,235592464.26,166117606.43,148846714.47,139869053.54,140990154.90,122302608.06,122866455.93,125071479.00,116224900.47,114901174.49,167387294.00,131293458.18,114314213.00,93317124.77,130341205.72,144537065.10,109934581.87,108227835.75,142153975.93,136793209.32,159224689.22,100113733.12,115015064.39,108578984.01,90923989.95,99729022.05,104587102.68,131494950.98,91214686.05,98165161.24,93150793.14,114402151.05,119895010.83,80243183.26,64387454.40,45884663.41,40781722.89,30959451.93,32548475.21,37387106.71,44108826.80,30213793.60,17880164.60,43026618.44,38390963.74,37824164.69,47268800.27,25956927.87,36466621.62,28365449.18,54726537.64,68926606.38,67848517.50,53201106.30,69144935.32,65690091.95,52474231.08,13789590.37,8681037.00,7232000.00,0.0
7,应收账款,498882740.00,453329061.52,449645813.71,411861229.19,453851456.70,475289012.99,467360497.42,432912145.78,415682628.84,397535722.18,355913435.30,370170537.71,329170055.67,344041140.80,348175544.50,321633531.98,299747610.72,325748517.27,318981845.48,300674321.89,264378690.04,276232374.42,268623953.21,259532599.82,252933261.66,253917491.76,242113759.44,222009384.66,216039378.96,240186920.83,231915098.39,217567157.58,210650255.91,243242825.65,229934380.57,198423983.03,190283246.62,205919083.10,196683673.44,164273188.11,156276984.29,152695863.41,128717643.14,104891655.34,127791219.98,168908119.88,166694808.26,155498737.73,158398143.33,170120968.08,151060134.72,118658312.91,118550479.81,117871077.48,128145934.72,104888373.96,114517738.73,97918974.70,107646895.91,85833784.93,80327241.79,69613997.43,62859914.67,54594928.59,45079792.33,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
