,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000331,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2345905767.79,1732371826.38,2175124225.36,1885297747.60,1883418968.48,1654735246.61,1858268836.40,2130606946.79,1270121817.51,1501758776.61,1335819900.05,1643413486.18,1541812678.93,1988900781.97,2179234923.77,1990405247.12,1987060200.18,1646609725.21,1493725448.28,1403969888.18,2067065931.13,965587462.84,1559774873.14,1351215716.68,2016363115.24,1992553300.73,1914244969.75,1606728185.88,1525162038.38,1010072915.85,915401113.79,982841293.21,990610143.31,933444871.15,963446440.56,1434481833.76,1143263152.00,746801925.41,926121889.71,707680154.07,624141214.41,422054021.48,447393220.97,616103117.61,411683359.01,274570817.76,307345243.26,366092423.96,390072592.04,307350859.01,276558832.39,216148497.78,241463402.73,232861758.35,284674611.28,214048311.14,187501194.42,181507799.87,152279863.14,180362714.19,185162713.01,211205298.68,173371637.31,197799615.50,131705251.01,118671820.53,141287996.77,74590246.14,69029324.25,62765293.33,95479143.10,129985316.27,132699473.18,114359787.19,57966240.77,49327760.13,71486852.50,70981791.30,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181865.70,136488.60,155068.20,145421.10,174719.70,174362.40,219024.90,162571.50,1521064.22,1648378.52,1646395.20,1422712.63,1590023.12,1673430.18,1502824.83,1593814.35,39657469.51,80026800.00,0,0,11735000.00,66900000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,8809554.05,25478877.89,81775180.28,7871933.84,13141826.61,12073773.29,11621951.90,12994672.90,0,10260996.75,0,15166677.88,0,18642997.80,0,0,0,0,0,0,0,0,0,11532866.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,400000.00,71730000.00,0,0,150000.00,100000.00,0,1223200.00,1473200.00,508800.00,608800.00,693456.94,2346956.94,300000.00,1077000.00,300000.00,5347106.50,300000.00,190000.00,200000.00,1400000.00,0,0,0,0.00,100000.00,900000.00,1575000.00,1600000.00,2050000.00,850000.00,400000.00,200000.00,600000.00,528000.00,100000.00,591000.00,391000.00,0,196663.27,311663.27,811663.27,200000.00,110000.00,310000.00,150000.00,50000.00,777300.00,306900.00,990000.00,0,824586.00,430000.00,650000.00,860000.00,900000.00,2564612.00,2160956.00,0,113600.00,251558.00,1738798.00,1782950.00,537000.00,1376792.00,711362.00,0,0,0,0,0,0,0,0,900000.00,0,776000.00,0.0
7,应收账款,8809554.05,25078877.89,10045180.28,7871933.84,13141826.61,11923773.29,11521951.90,12994672.90,12184006.24,8787796.75,7914718.12,14557877.88,24120510.89,16296040.86,16021668.74,16290357.96,7927948.47,13831783.64,22366221.06,12807876.83,35007756.70,4691540.79,14948274.82,11532866.83,18709003.98,1346398.67,1073073.66,2335562.95,53335654.28,21384196.26,1377804.28,1867809.23,12396643.05,10632550.67,8808979.33,4814413.07,2977616.79,1403156.72,1116094.42,3632512.50,3229024.70,1823704.15,3175467.28,9967496.62,8306625.94,7343843.39,3733772.18,5374102.82,7580490.21,6505988.27,8718919.93,7957641.50,6890238.21,14568845.09,9421858.53,6851572.10,6433149.42,6689269.35,9925031.00,10152709.95,9719804.08,5960662.03,1841781.93,3558632.64,3030197.23,5685801.01,5601335.50,2594522.31,4529577.61,7378877.36,1239814.69,1307062.06,2844856.31,7823815.72,4517648.13,1535357.48,5473885.80,5401440.05,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
