,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,现金及存放中央银行款项,424888000000.00,395053000000.00,388589000000.00,443723000000.00,438348000000.00,428359000000.00,467266000000.00,486531000000.00,463572000000.00,501390000000.00,457304000000.00,517230000000.00,464525000000.00,490935000000.00,450048000000.00,481157000000.00,492380000000.00,505979000000.00,491813000000.00,506067000000.00,489574000000.00,507149000000.00,461539000000.00,476342000000.00,481631000000.00,467515000000.00,426391000000.00,427563000000.00,419430002000.00,395913033000.00,390891442000.00,366957099000.00,348288834364.70,357648740000.00,323460627543.89,293248759729.06,256772153535.21,261615816296.17,205848774076.57,205118946908.00,193464332139.31,184030400663.53,157346378119.31,162601258153.27,174603520755.92,161578889982.05,136002502661.16,141423925576.30,134633062869.60,107772380798.97,89630530432.86,106736263564.89,64914381896.90,68549226883.71,54929842478.10,72462099772.03,78305906254.67,64502538580.48,45919150879.35,71591662021.69,48233660811.94,52379129801.84,45754366155.15,38943491661.59,28648704598.30,29867077505.85,20342274083.17,34191598247.52,24039918851.95,17872730731.81,15899269000.00,21448074000.00,20788318234.11,15198000037.89,20395910166.99,14676905113.20,16843796520.64,11315096000.00,14876580000.00,18737224000.00,7778037000.00,0.0
3,存放同业款项,98326000000.00,101496000000.00,105532000000.00,94284000000.00,116570000000.00,77012000000.00,105770000000.00,96348000000.00,116999000000.00,126380000000.00,160304000000.00,234223000000.00,135901000000.00,122001000000.00,133134000000.00,111388000000.00,135134000000.00,147359000000.00,119365000000.00,142287000000.00,141211000000.00,131033000000.00,138545000000.00,233302000000.00,143168000000.00,149204000000.00,196015000000.00,311293000000.00,354982481000.00,351323828000.00,352018656000.00,267876482000.00,145893648031.50,195034133000.00,116150762451.83,69539713328.40,78631190838.28,75983587657.77,113628730940.97,143554115969.37,115749111888.77,102975064472.32,118207136765.61,54129304996.14,7369038281.72,5644018492.31,8725767716.87,3810842469.00,5965378345.65,5738945562.41,4816441449.29,5011940798.97,5614942625.75,6264605458.60,6646064719.92,5103236645.02,12680402865.25,9933890068.82,7728750156.64,4640353970.93,8229942274.36,9484883147.47,9100625899.28,5627937839.92,6374465690.89,6349456694.09,5848736991.83,2968051363.22,3224514582.43,4115049173.66,2548025000.00,1878606000.00,2091443162.21,3403586420.50,1033780145.28,1738230393.36,1662233736.87,1188471000.00,1281909000.00,1966415000.00,3794130000.00,0.0
4,拆出资金,187975000000.00,166923000000.00,148957000000.00,142251000000.00,105530000000.00,105138000000.00,111719000000.00,80839000000.00,123085000000.00,78410000000.00,69144000000.00,118892000000.00,196836000000.00,136450000000.00,142483000000.00,137806000000.00,202528000000.00,34862000000.00,27743000000.00,21969000000.00,32281000000.00,31050000000.00,36095000000.00,26828000000.00,26876000000.00,43488000000.00,55836000000.00,85420000000.00,105883924000.00,112107557000.00,121226000000.00,111415298000.00,61479341351.46,27485988000.00,18273452385.94,31253464600.64,22634274880.00,23332228960.00,16622342080.00,24122346650.00,25009849490.00,26181040525.00,28072190710.29,23643909463.45,24235666588.45,28120154538.45,21354668958.45,17662822658.45,13597666848.45,14723059622.45,14706340488.45,16497441722.45,10486198958.45,8920370008.45,8127041768.45,9197099398.45,7176775532.45,8781999389.45,8169534413.66,8648585067.52,8901393362.92,7179338634.02,6726237376.68,7863320229.79,17034844516.72,17163405912.39,8942626201.19,11512827980.00,12049418290.52,15152278926.82,10187461000.00,12044237000.00,9500140240.00,9883261852.88,10654498327.89,7734162024.14,5915125446.57,4797315000.00,4918151000.00,7837616000.00,2542788000.00,0.0
5,贵金属,32004000000.00,24182000000.00,15026000000.00,10475000000.00,8303000000.00,8023000000.00,6817000000.00,10261000000.00,7336000000.00,7094000000.00,9617000000.00,9548000000.00,11414000000.00,15781000000.00,21135000000.00,28724000000.00,37160000000.00,40086000000.00,32245000000.00,11707000000.00,2926000000.00,5049000000.00,3222000000.00,3348000000.00,3960000000.00,1755000000.00,4936000000.00,6673000000.00,5724226000.00,3281630000.00,901164000.00,683246000.00,697815690.00,5347000.00,62612526.57,2090435.97,617781800.00,167849293.90,0,213211960.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632660.82,1632660.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,交易性金融资产,459239000000.00,441990000000.00,434339000000.00,395668000000.00,367430000000.00,349591000000.00,361167000000.00,162866000000.00,213743000000.00,268850000000.00,285284000000.00,177203000000.00,170053000000.00,158786000000.00,111606000000.00,63746000000.00,47304000000.00,56137000000.00,52434000000.00,32841000000.00,30435000000.00,36118000000.00,26598000000.00,28627000000.00,31425000000.00,24379000000.00,25244000000.00,18441000000.00,7801003000.00,8338175000.00,8375568000.00,5866841000.00,4882269430.00,4656899000.00,1489916500.00,0,0,0,0,0,0,0,1331155.81,0,28875990.00,28848000.00,2989021020.00,3816223715.65,10252796854.87,15944346301.38,21309015520.93,49018174167.95,54842387786.01,101083663046.95,66899141837.46,48929031281.97,26349529203.95,24540911179.96,18784864350.00,8170907800.00,13200350845.88,7504432734.70,6857398841.55,7922966196.55,13482419119.89,11122300467.48,10419131029.21,9299759695.93,7135401820.13,6347071621.74,6838084000.00,6476754000.00,6382567570.54,6513591098.91,4711451950.16,3907398523.89,5926451117.67,5377322000.00,4511097000.00,3365013000.00,7817800000.00,0.0
7,衍生金融工具资产,72515000000.00,39552000000.00,40246000000.00,43274000000.00,49011000000.00,35354000000.00,47475000000.00,28264000000.00,22018000000.00,9097000000.00,9470000000.00,16233000000.00,17838000000.00,11729000000.00,10899000000.00,10610000000.00,8224000000.00,5981000000.00,4287000000.00,2612000000.00,2676000000.00,2296000000.00,2741000000.00,1946000000.00,1528000000.00,1705000000.00,1485000000.00,907000000.00,806904000.00,646065000.00,370596000.00,548787000.00,1062608266.97,528350000.00,785407383.83,1033348694.64,1563329310.57,1024505426.18,429427707.18,607339761.62,846568406.09,949787839.94,2056076483.18,2287773566.47,1833726958.84,1962488055.26,713642621.07,347574500.13,141872709.48,168576676.03,57488161.10,41654872.47,32149143.09,29963052.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,买入返售金融资产,3183000000.00,1678000000.00,500000000.00,11573000000.00,10118000000.00,2485000000.00,100000000.00,13974000000.00,1041000000.00,16762000000.00,389000000.00,3001000000.00,765000000.00,6524000000.00,20403000000.00,110218000000.00,119499000000.00,104308000000.00,188594000000.00,196188000000.00,223287000000.00,372297000000.00,359818000000.00,295953000000.00,311296000000.00,279027000000.00,394369000000.00,267089000000.00,311920395000.00,303110389000.00,193705063000.00,281509782000.00,379023937429.16,355516517000.00,350063587830.08,391932144049.13,300854920279.65,152323632132.64,102997746603.88,53057496677.71,124647938676.52,151381799319.13,116317222408.38,171471733373.43,98114221485.30,50243951723.60,78531155222.76,80992091129.62,34730052186.05,21539732130.17,7092216300.00,13786123798.02,21712498973.53,13493600000.00,15509085884.00,20331876451.42,8992700000.00,5848857800.00,6236176287.78,10760444300.00,7479106255.30,0,9937127067.00,14061143799.13,54000000.00,10002900000.00,7720000000.00,12579702582.90,4205000000.00,2170500000.00,2994500000.00,4410000000.00,3580000000.00,6122000000.00,3140000000.00,2442000000.00,0,200000000.00,0,0,3095979000.00,0.0
