,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,66646559.20,26110430.68,36592091.43,20766927.63,20412663.11,13897436.20,41084831.60,36394513.46,5768365.73,4244373.93,2522642.58,7456429.59,20442337.31,6089083.89,7454181.36,977391.57,704659.69,580528.51,674170.31,1309508.63,1908541.88,2553135.45,255533.78,307927.12,2304155.67,768439.09,775121.20,400294.33,3206119.67,3250501.10,4387506.98,5861157.14,8955942.71,10318950.49,26251664.43,11730275.13,14245612.10,14504305.62,19135438.16,17013655.43,1064770.36,8520000.94,7171193.44,9087445.50,10567760.45,12164330.89,13070755.64,13245585.34,6617943.04,2519091.05,1227768.88,7581922.97,4078619.78,8601823.18,12499618.31,2000626.53,1638813.87,1154066.97,1640279.64,1370355.22,7761904.49,16690134.14,19276374.18,17404097.66,130532193.78,18139437.23,36000186.12,33542596.06,33226700.88,44290322.59,23280424.55,46935404.49,23365921.93,42735476.92,131754530.03,153207648.78,11501723.90,18622245.37,13319118.85,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10074000.00,0,0,0,0,800000.00,800000.00,739200.00,739200.00,761600.00,761600.00,800000.00,800000.00,0,200000.00,17000000.00,17500000.00,18250000.00,18250000.00,36500000.00,36500000.00,36500000.00,68500000.00,50000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,35405244.28,62111840.44,34817422.88,25008065.38,7870984.79,33166798.86,3228945.67,2160922.99,1306250.00,0,0,2679564.24,3590968.88,0,0,4054817.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,18000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181992.50,400000.00,4250000.00,10296425.13,8149360.00,2058000.00,200000.00,310000.00,3538545.30,225300.00,100000.00,135000.00,78000.00,447102.00,594600.00,696240.00,0,415624.71,0,387860.00,1160000.00,931727.53,235900.00,1718760.00,213940.00,0,0,0,0,0,0,570000.00,990000.00,597316.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,17405244.28,62111840.44,34817422.88,25008065.38,7870984.79,33166798.86,3228945.67,2160922.99,1306250.00,2203239.24,3509489.24,2679564.24,3590968.88,4010007.83,4010007.83,4054817.83,3533648.98,1762432.31,17443.17,17443.17,1309767.27,23498.49,23498.49,53438.21,68684.82,98061.16,70054.35,126457.59,187083.67,3238632.85,6025275.29,7150946.59,6316551.64,16681911.66,10734617.12,5295321.28,6456798.40,13093936.86,14700564.39,16182646.11,16696622.88,12292955.11,9334225.87,7465833.63,4137078.69,4003588.42,6730407.48,8399137.87,6334181.66,5957968.85,9596785.02,13675925.65,6852436.24,7179039.02,6303231.89,6694567.96,7069668.23,13869538.28,13450337.85,10103674.79,7924957.84,404738950.09,381194831.18,223695925.48,123363425.01,90480360.70,41664482.85,8692163.92,6792531.04,8940110.76,9987788.66,9251408.55,9293253.12,13704023.06,12577892.56,6826282.93,6938746.55,6252387.21,2416956.73,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,12003268.76,20675422.31,6847774.81,4795629.92,5217116.63,5314813.51,67905.97,9944800.47,35837.27,837.65,12094.00,21434.85,5692.30,344000.00,0,0,0,0,0,0,0,12106202.42,12106202.42,12106202.42,12106202.42,12106202.42,12106202.42,12106202.42,12106202.42,13074541.82,13103439.26,7694402.65,7134300.43,1781682.81,1800112.75,4285795.00,3996281.91,1961969.15,1652965.05,669871.16,373648.01,670798.47,630865.04,172930.07,455457.15,640925.50,776029.62,1741577.68,887082.34,1078189.59,4662050.09,8842118.69,12743693.68,5770702.70,900814.79,2637823.06,1212271.42,929813.26,838779.82,5070836.33,5903448.83,157868467.87,161040378.74,130067471.29,86641522.44,92360625.54,89294772.26,49607112.72,42060662.52,8222762.02,6057442.02,6637442.02,7165248.04,7784738.54,13708654.77,7393592.47,6519596.71,2637407.28,4773821.52,0.0
