,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2844057211.52,2722833713.66,1948202392.95,1523063021.14,1464422903.56,1689476353.12,1785179951.20,1870091364.77,1465962310.12,1525160364.39,1013829580.64,1022669738.10,1017386768.57,766333300.62,728371160.46,959444721.64,828558098.34,952023257.17,875130407.72,910057968.76,827445662.05,578155871.29,723096338.14,272514063.58,694135640.85,420749052.44,468016191.53,531192118.91,287041162.87,462809704.00,365959498.50,669218546.86,958130871.73,1201496598.36,1470456084.56,896501357.42,1407228538.79,1209372671.78,1196401004.91,977244214.36,87035447.52,227390647.70,203228251.53,154814688.05,48173704.01,101969284.58,116688487.16,230240976.23,355389609.01,1373848.16,2204325.31,5493147.43,752365.09,527065.44,355004.99,1169124.94,1004000.80,3342121.81,4338008.96,3898504.27,7627685.98,4298061.17,3625187.36,9757180.01,7946346.76,6920622.60,13847277.09,26404834.69,38349265.24,47420807.87,77082048.89,144478998.79,150789319.87,174497571.08,81282613.58,239493944.24,164326037.36,3037910.62,5918751.77,26385643.90,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175480.00,0,0,0,60000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,17432494.60,18023560.99,18186009.05,17853293.07,379595802.64,339829023.33,303692861.20,258463831.58,0,28372737.43,0,102844461.51,0,225965913.57,0,0,0,0,0,388907797.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,671069.57,100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620000.00,0,0,0,0,3500000.00,0,0,0,0,100000.00,650000.00,550000.00,0,0,50000.00,1000000.00,0,0,0,0,0,200000.00,0,0,0,0,9710000.00,12082000.00,0,0,0,0,0,0,0.0
7,应收账款,17432494.60,18023560.99,18186009.05,17853293.07,379595802.64,339829023.33,303692861.20,258463831.58,291888139.49,28372737.43,41403916.69,102844461.51,55374731.11,225965913.57,268695137.07,295036900.24,254521849.14,377526070.29,359571693.58,388907797.83,83895413.39,74007471.19,89619830.71,62273015.71,87010958.85,89115754.60,58924565.60,40685504.10,42226534.00,39557996.50,18407450.60,4732201.00,14514785.00,32164224.00,58928514.00,95725192.00,54695326.00,54519896.00,29072127.00,32779769.00,37609641.00,58893862.00,30919748.90,27761276.90,25234838.00,8346783.00,3123972.00,8814700.10,13567962.00,117854680.87,146682937.47,151661868.95,214198264.72,214017690.77,210697663.15,202579822.86,272722094.13,257302772.03,244191094.14,249195120.35,305958247.64,305764170.22,293718605.77,246131707.16,332272982.35,324602643.81,286706659.79,257985686.57,314315377.48,310862463.26,252298690.15,177979437.22,207538843.96,145396590.15,289393943.58,198330417.95,236338416.51,196327078.91,121915984.51,98428570.91,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
