,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1543385116.58,1338854286.12,1191573999.39,1070775473.94,1445223139.54,1245996397.37,1385561928.69,1264061983.16,1124534926.89,1278702176.98,1219597961.13,1458009061.11,875979124.60,611522844.03,789998133.40,551750256.94,459655256.69,612480142.68,723687520.32,1017221495.34,918062546.44,350979100.48,468293805.83,679066325.32,548085762.12,620864896.14,697655246.46,390509819.48,371629545.07,307406799.25,309683886.42,369547096.44,130621974.65,212615257.29,185755432.14,181784098.42,214745445.59,264092664.49,188681466.45,204202120.87,268275085.03,250330919.80,219763226.77,203985814.52,112675503.32,96362327.77,133448579.32,115402500.19,138110204.25,123251618.47,117809793.58,132293677.99,183078410.23,96620821.06,127317813.59,85421536.67,73963420.83,247577963.12,267221345.43,227884970.78,320189351.21,453001415.01,249088698.60,196261527.47,222718465.79,78853125.46,149538927.78,189419430.50,342425520.67,504186264.15,502365900.00,347716943.62,329393069.48,107649275.16,52708477.67,27066552.10,15938458.72,20410972.56,40250867.06,11284381.34,0,38048724.23,13680936.00,12453530.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,500000.00,200000.00,174640.00,976440.00,500000.00,900000.00,900000.00,900000.00,1700000.00,600000.00,600000.00,2400000.00,2149726.00,1885556.00,29824312.12,29690462.12,41999986.92,71999395.53,0,0,66558625.65,68511840.37,71787879.07,52580152.25,3400000.00,10000000.00,57455427.80,45200000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,161274886.66,194763727.74,100358534.87,206924068.74,114083795.73,107136551.80,97029609.27,102141892.31,0,89741525.23,0,78079044.08,0,71621322.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0.00,0,5970000.00,9970000.00,5370000.00,1570000.00,200000.00,0,0,0,0,0,0,0,0,0,16887878.38,45441894.10,81680465.00,76671318.64,125856749.94,88528898.00,179045369.20,132662900.70,129439721.89,188226500.00,244274252.12,3800000.00,9412400.00,32035659.76,31805121.50,16040400.00,8400000.00,4746167.50,3500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00,0,0,72500.00,302300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,161274886.66,194763727.74,100358534.87,200954068.74,104113795.73,101766551.80,95459609.27,101941892.31,63467689.87,89741525.23,88980510.68,78079044.08,73911633.54,71621322.64,58187006.55,211966997.88,104218715.38,98917576.10,122308190.05,71107226.42,95775080.51,130246430.10,138789798.92,74988292.29,173664979.75,191766753.20,284239438.53,189239832.73,360250146.63,196555192.43,172773901.67,208174107.06,141127389.01,91000392.27,42629029.25,49122229.89,38050114.15,35904816.35,42231982.50,36258343.22,49939538.99,21067629.41,27218643.06,22814862.14,18333438.36,19432475.42,32799367.63,15528279.28,15988742.06,13759311.19,15419668.62,17701402.08,20724227.38,12661809.71,13540261.89,11691140.08,18181575.34,15326593.60,23761037.02,15882817.58,14615230.01,16125999.92,17498477.29,2532087.63,21120518.11,11476016.15,19268578.30,25964172.45,26470909.68,35082551.79,32191800.00,7220516.20,12288603.24,4346678.05,45582849.98,224664245.78,47223522.97,30928199.40,53118215.14,43274184.20,0,38523288.59,27746699.00,3395543.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
