,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,343627324.75,302552996.94,310009976.15,368521488.36,499159771.64,376594268.76,160468496.49,192038206.58,634564255.61,363530083.23,664485153.57,633335534.86,484335633.95,802545896.56,741162392.19,768458821.39,1134678076.30,958684922.40,1052048874.85,1263749737.44,1343045422.92,859420080.77,890493447.51,784528201.31,1273922392.54,936633729.12,1022761242.99,1199720905.15,1584736235.46,1104530957.65,1072471062.11,1027214305.38,1055589247.53,1166763144.09,1192922617.57,1252531259.61,1055794696.34,647006341.56,560693954.99,700465018.06,658460361.70,364419650.18,396867056.70,402089430.84,405149191.81,351388272.66,162344542.15,207360113.74,148861797.13,268098598.75,155655148.74,116639715.03,187245877.74,195822674.10,149699392.01,129289862.03,61505231.10,295199015.99,132504076.64,213038559.60,177445007.21,252560467.35,332447772.33,358927680.09,61404293.86,73194486.15,81092787.85,44743717.69,77917839.50,0.0
3,交易性金融资产,31042832.00,12418938.36,18395126.28,20517724.82,16342851.20,18781324.43,25360598.52,26065513.52,26797645.52,24215602.32,25422472.12,30294208.86,30594261.84,17996211.70,214150.40,1468868.00,707875.00,632618.54,883595.90,999015.90,37961.64,10889849.20,9656139.40,9887049.20,0,18558707.47,4450481.75,6646595.90,487200.00,10319982.00,6474138.00,5489524.44,17512683.10,20110277.71,25666565.62,15677156.56,1998094.06,9595225.00,3974284.00,5820100.50,1065202.00,28752335.00,29280707.03,4932300.19,10359585.00,4625192.00,4587389.00,813045.64,813045.64,0,0,817110.00,817110.00,0,0,273000.00,273000.00,0,0,1045778.00,1045778.00,29575932.00,336300.00,336300.00,336300.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,195796075.22,166394588.63,220589713.26,208957021.11,190706386.11,174357605.83,142626822.24,212613681.60,191602506.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,200000.00,0,0,0,967800.00,867800.00,550000.00,550000.00,900000.00,300000.00,100000.00,200000.00,35000.00,455000.00,420000.00,300000.00,680000.00,2280000.00,2510000.00,9310000.00,1543431.02,2000000.00,22826136.00,23576136.00,4478450.00,1550000.00,5550000.00,4750000.00,440000.00,410000.00,1060000.00,650000.00,981950.00,850000.00,717600.00,5391454.00,4344225.00,1797966.00,2234600.00,462306.00,0,0,3404128.93,3756050.00,0,0,539190.00,154145.00,1081120.00,173615.00,0,1220000.00,1720000.00,151187.62,151187.62,800000.00,120000.00,0,0,770000.00,1512676.00,2400000.00,0,0,0,0,185747.71,0,0.0
7,应收账款,195796075.22,166194588.63,220589713.26,208957021.11,190706386.11,173389805.83,141759022.24,212063681.60,191052506.33,159350273.54,192096439.66,192932082.98,205223792.86,128849302.99,151894083.11,269155554.48,289071522.65,231374843.68,248162299.00,257711146.16,289101057.05,196885654.15,262604968.40,387901931.69,453240574.75,161898572.99,191886389.13,246722628.29,287092233.89,200249745.52,211996408.84,322453682.96,381150767.21,151670033.23,151008912.33,259373595.54,288051758.61,211823399.87,221418552.35,245921639.58,279589475.21,177461513.51,194079402.54,238485468.15,291499227.95,171844981.58,191512171.77,236769253.54,254735401.15,155466128.02,181949547.02,190049407.71,214742766.96,131819512.02,140995332.05,170338850.33,197987542.97,183523176.29,202694780.07,261465827.46,276934062.81,185087233.19,217416789.67,142013750.69,139275936.42,119301548.41,153715713.51,114613309.23,143576127.46,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,104297286.85,134990919.01,94761109.64,131608920.37,98590844.73,122930648.25,106406345.93,88810986.96,86015669.77,96064464.29,72888201.00,55771347.68,46729208.97,66471324.30,49832782.35,18074612.68,26059255.40,99505089.20,83698008.00,115796349.91,86420884.04,134331115.50,127109392.60,125573245.81,168362573.95,195722030.70,112472338.57,222124213.43,144395682.31,311099538.58,200689397.86,276467757.37,207238706.66,311697830.15,207853144.33,182886742.52,207966914.43,227210357.14,185511993.22,160424120.91,200532658.25,197888933.11,127574214.38,205615676.44,208257207.21,259714920.58,101909781.51,133235163.21,114933286.65,207768024.58,70497483.23,94204742.73,110074962.58,141610032.70,78081985.18,85948242.74,70365475.88,168668242.52,135977796.25,64099558.85,106182028.79,88256619.75,70965081.58,48290351.12,38509478.98,26764884.45,11038941.82,3968671.53,9993450.47,0.0
10,其他应收款(合计),28149453.78,15497366.97,17428268.72,19780100.39,20010560.25,24571272.67,22565140.79,25166653.44,19626153.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,604187.50,662609.01,185726.06,141957.22,548219.18,1013939.38,1557260.27,1841436.64,7877262.87,7489563.35,6749114.08,11917734.72,10914838.92,9607424.66,6725886.23,6112150.22,5317192.40,7239382.44,5355169.01,4152298.45,2407714.47,1037020.63,822433.20,1609463.46,1036137.69,1547536.30,2018043.38,1323541.67,5629283.33,4054926.39,1853186.11,1328583.33,903333.33,2193052.78,2276387.50,1443943.06,2737500.00,2778875.00,2183577.81,1441272.81,1359422.00,1410927.44,1142058.10,409907.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125000.00,4125000.00,4125000.00,4125000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46100.55,46100.55,46100.55,46100.55,46100.55,46100.55,46100.55,0,0.0
13,其他应收款,28149453.78,0,16765659.71,0,19868603.03,24571272.67,21551201.41,23609393.17,17784716.83,35183945.67,31220668.86,35705636.61,33447632.19,37486079.99,39831507.04,40870577.74,48746650.90,58770645.92,49040550.56,54127444.72,58267866.23,40194020.18,39409720.32,25508004.06,52152919.93,191356234.96,75436782.34,69473160.71,82863620.92,129977056.99,117809410.94,135274993.56,97531435.36,52622279.95,69171384.65,49835428.42,65285945.28,77601638.34,67905660.31,85884506.69,74152033.17,105420965.35,84115253.89,93836738.58,78675328.00,101870059.46,83371469.67,99130291.38,81594404.68,96859122.11,100053397.15,92282257.55,86376825.63,125231776.29,128657606.61,112268021.89,112657952.67,58912248.59,56340352.55,79568978.63,53752872.89,115421882.01,60833886.85,23318619.36,21245820.91,19831416.71,25858436.06,24274701.14,26495085.59,0.0
