,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,740193979.47,702348497.21,703291643.90,494142017.65,666406583.73,607306322.45,563901760.32,492087262.12,428376370.08,288738335.39,273014592.48,247460330.64,305544364.15,254597871.35,225461192.09,213402606.92,263506722.55,232004976.81,233758449.10,248910987.07,317142116.41,270316745.34,287308540.03,285251726.71,380818419.99,316554248.69,139463546.41,189338448.29,201436533.89,153902442.84,151082477.25,135556459.91,158592535.90,175137898.28,105607960.65,138070609.97,164993730.57,134148044.17,45853288.91,110288824.34,99105269.68,72877524.80,82460916.44,59873166.05,110195700.15,146572568.07,114493449.27,124797699.08,315046293.06,353599171.79,298444491.73,152350296.96,113648029.16,123677381.53,152087440.52,205166284.19,386394841.55,349506621.75,312184722.81,278783398.48,396468350.71,733877779.54,310101922.23,293598236.56,178257612.91,165010250.18,188464062.68,231794322.77,251720380.67,269966485.00,241949219.50,247568751.40,85227028.36,107506775.29,124183077.82,136812634.15,113733264.83,52462138.14,27387230.89,33124393.15,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,0,10000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,27582580.23,26120647.68,12942694.30,4613435.75,36059458.06,39572471.16,28188939.71,20537140.30,0,57985826.13,0,4004534.16,0,14360661.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,205670.65,205670.65,0,0,304750.00,0,0,0,0,0,100000.00,100000.00,400000.00,1420425.55,5804448.49,4504435.94,1275531.94,1475531.94,550000.00,550000.00,500000.00,0,0,0,500000.00,0.00,1200000.00,1200000.00,0,0,0,500000.00,3023540.00,6291658.63,3750000.00,2000000.00,1300000.00,0,165010.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,2030000.00,30000.00,430000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,27376909.58,25914977.03,12942694.30,4613435.75,35754708.06,39572471.16,28188939.71,20537140.30,28503052.83,57985826.13,16946222.90,3904534.16,18596454.19,12940236.04,10248538.82,13566715.08,24843964.86,11699203.99,10898207.20,7839445.85,13091826.24,17176823.31,5839429.33,2679113.04,11496111.89,8360840.07,8160935.95,2764090.15,9906300.79,9453083.58,18957531.44,7675570.58,9545445.49,6891300.13,8902726.67,9381238.88,18487652.88,22443345.78,11037549.02,6060507.98,6754522.11,4533902.83,6407104.55,3239863.40,12157973.77,9862963.98,16738106.87,8238862.90,32829453.34,25938275.54,30715006.82,13197946.22,27147935.43,22577258.72,23361331.71,8755609.62,27870614.14,18252178.39,22322822.88,24120061.27,25792571.20,42210175.37,29545877.45,29664262.35,32352393.44,24914415.51,26368328.55,24420171.38,26199315.71,27510063.01,28517503.99,28170453.02,31078353.79,26053847.63,38173733.36,29346078.16,34307469.72,33581394.94,30101698.64,26968433.33,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,39674346.34,3361369.28,1658779.13,143982622.62,3881422.78,999496.45,1608018.64,585355.63,2834606.10,14390013.61,1414101.45,1530494.57,2371811.17,2535021.94,2971703.95,3022722.63,2859474.49,6824180.54,6189349.05,5577944.11,23236993.88,24010055.88,25386234.41,21564175.18,32908210.26,46367105.23,40574152.93,37310902.03,35142705.07,34966740.91,33895479.04,27292568.82,34511383.93,48425391.56,52988927.92,51255572.88,49620913.62,43315866.96,52296858.27,30477761.49,35312711.45,47527435.86,39074012.98,8069370.79,24861369.88,26907729.58,20664657.14,11674436.85,42109278.14,37362327.10,43725972.48,37624683.27,46142990.13,39245622.91,31715361.90,28858986.44,169688922.27,161657282.29,160848351.40,111400621.31,88589100.91,120710619.82,96713542.86,40204949.04,60226677.99,64648318.25,52985541.77,40088921.11,23151695.17,21753739.36,21131967.61,10451671.63,12317524.87,3595768.31,7100439.34,6659140.65,9074248.82,6286949.85,5351117.49,5863905.69,0,0.0
10,其他应收款(合计),15077494.08,13144469.80,12375372.99,14016648.15,21514799.94,21487528.89,26035278.04,20273723.01,0,24048303.02,0,27464751.69,0,32190237.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133650.00,133650.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773460.00,0,0,0,0,0,0,0,0,0,0,0,0,840000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
