,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,381789140.55,629854886.44,260213895.41,254662995.99,265771636.78,396156176.79,400937485.87,153842349.57,258429896.93,316707207.81,147406624.76,242092612.13,300354146.16,218474662.97,267853069.57,203473832.05,205749354.39,267820968.05,266913627.96,255040265.63,306294167.84,322662472.82,361688321.01,371370250.03,479310895.56,188633347.14,252064293.06,197149822.21,329882452.23,349369716.46,243066569.85,241156716.19,406502382.71,153925099.46,202656896.26,125779888.77,226154458.86,334788074.91,190343416.35,134936985.36,208347057.22,148620076.18,158914580.06,123008021.68,234611507.91,119671563.88,170293421.47,105364825.63,191361934.92,192191241.92,180938435.44,55399563.43,79779737.39,62951906.63,83478489.81,0,180992079.14,129287192.48,270603560.25,0,337699066.61,230521002.09,157946315.97,154137784.68,163760734.50,259475418.74,222732310.21,110415460.13,165171967.44,86715034.86,130896605.90,116482178.60,106482556.57,135469127.96,78353021.91,43177419.28,250268534.43,241716723.92,5797483.00,32684889.00,11090708.00,0.0
3,交易性金融资产,0,0,11620.00,0,36039511.20,41981175.04,38783428.53,40639452.09,24347993.67,14780605.98,14850608.85,26121554.60,0,11137000.00,0,15736062.26,0,30345000.00,28586040.00,20345631.00,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190000.00,9190000.00,0,14744694.06,14441142.19,43858554.00,73702172.42,29987235.05,30500000.00,30500000.00,30000000.00,0,0,0,0,0,30155651.91,225342682.60,199959896.59,29881404.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,244573371.03,229456642.73,186222878.96,204729601.05,164712589.26,101314908.82,158524543.93,97521851.95,65567806.01,0,90385521.86,0,43533680.28,0,77435747.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,71853349.06,90650462.99,65651410.74,49628574.47,31672209.51,30263952.86,48799739.66,21981517.43,27115536.75,9516475.85,19958269.60,14964193.43,9844379.29,1310687.76,8005361.73,3287991.79,17981029.32,13617466.30,18969590.70,13165550.46,13121379.05,7173433.76,17580764.68,17185157.65,27413379.45,9667058.78,6119756.86,17073167.96,15528464.38,10962967.82,15100263.84,8806699.26,7432600.20,14589500.71,24876587.33,9202851.00,22918641.95,9036478.45,6609683.00,5740598.38,10976684.27,5820102.08,4354544.64,7500397.32,7135850.75,3639618.20,5936510.70,3375610.70,2168418.25,1355900.00,2128250.00,1882039.80,1626600.00,6334030.40,5973774.30,0,6850000.00,4670598.00,4947259.76,0,7022437.00,2130000.00,1200000.00,6922142.30,9454041.04,5058200.00,2373665.00,3380000.00,4022515.40,1290743.64,2500000.00,0,0,108687.15,1100000.00,50000.00,0,0,0,1820000.00,0,0.0
7,应收账款,172720021.97,138806179.74,120571468.22,155101026.58,133040379.75,71050955.96,109724804.27,75540334.52,38452269.26,48705351.56,70427252.26,47899959.66,33689300.99,56113598.24,69430385.45,70729654.85,56758439.96,61075300.97,49953129.98,52092769.39,29755444.19,364894172.57,278134452.78,259834642.92,375779236.56,306716855.50,307734255.04,234643732.91,267629101.69,307632843.09,377301559.96,309974999.52,137911414.72,485294930.98,343625380.38,377835300.64,211232950.45,196345623.41,325226531.00,246418525.29,149609154.97,172106274.37,130023118.26,140121554.11,78543886.85,201803352.60,190978991.35,294712069.54,138493339.37,216884441.95,277907441.60,353334887.23,242483166.07,324593686.95,373072313.99,0,283616169.82,282120657.30,317382065.44,0,394143552.86,534596639.62,671755082.64,450464995.52,409924802.67,278233356.40,255551120.88,185950608.80,166825539.95,158411316.56,174193707.60,184312776.71,171361183.25,122902069.95,115373212.25,111602538.87,79988402.29,87402232.75,72726100.00,59357356.00,44781469.00,0.0
8,应收款项融资,31963348.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
