,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5199153536.03,4777781347.49,5247296996.47,6530675640.92,2092864122.94,3340621748.65,1337449541.89,1289843692.31,1666594499.12,1477994471.40,1556581835.10,1354260303.78,1069083924.04,988786429.37,1010819333.68,1121747652.91,1100499525.53,2400447290.22,1501516387.99,1811346137.89,1682457596.02,1875953363.85,2005045703.19,1861873047.21,1345995182.85,1392123669.15,984070757.49,1370174818.57,672676774.05,609491596.95,458159439.85,361552650.98,382302028.44,582537644.37,890572819.14,199165179.02,287230225.49,459853002.49,385581057.64,528785409.30,399853564.35,267391943.84,884616923.84,1082744363.22,578399985.63,283127400.82,239496137.19,319759809.97,570284686.32,30714828.36,27916273.48,84357738.24,62320279.33,35455588.73,35368055.55,5499410.66,44515707.18,15836166.24,47706265.93,962479.94,14219566.27,1716893.11,13519191.48,27467698.76,32552939.49,46130035.52,0,24659440.89,16370076.39,15098784.30,12055240.50,16694715.87,22043108.99,17586222.06,19449839.90,11572432.54,15853210.91,12208612.55,14011599.53,10228578.18,12069647.09,0,7975048.54,0,8203911.91,0,10604890.00,0,13725615.91,20427016.99,7977402.91,0.0
3,交易性金融资产,684735837.96,617888284.38,260894200.00,704800.00,0,0,0,0,20900.00,0,0,0,0,90000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9255607.50,11208930.40,0,24073.50,763548.00,10008556.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388535.18,2388535.18,0,0,0,0,0,0,6040592.47,6040592.47,0,13979967.39,0,21634343.45,0,31093450.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2960480553.67,5109067804.79,5641432043.44,5457076516.67,4276781137.68,2860930202.10,2938585183.68,2218988359.80,2277878651.51,0,2240276828.08,0,1497506722.61,0,1328716171.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,2353241558.25,3092657270.08,2792336227.12,1974005753.74,1333972327.48,1499577622.33,988610866.48,1117966913.26,782123098.95,1014738152.03,502434838.73,568876992.28,590646158.94,458037469.76,429602827.19,649538997.88,528791082.47,493058658.74,399686523.77,407065552.44,315164177.39,297396936.19,539906574.53,416578982.80,245441878.66,472965022.48,294975962.84,421285306.38,504843517.20,277059458.38,232592586.75,500399390.97,486381633.64,365028625.23,255197638.58,258182415.40,283502797.93,333433199.29,126172775.83,46887002.30,41486275.54,131742555.98,33660726.26,64099805.91,45942462.70,32423586.37,64939326.14,53301793.74,8841916.72,6440632.48,900000.00,3030000.00,3352133.58,13126210.63,42489693.65,10123303.42,26149952.60,14872577.07,49125867.48,32828940.32,44095932.68,47064846.15,24450097.65,59460729.96,26913051.68,15889690.97,0,10000.00,0,130000.00,0,0,0,0,0,0,0,0,36331.22,28598.76,0,221396.26,0,359909.75,0,0,0,0,0,0,0.0
7,应收账款,2960480553.67,2755826246.54,2548774773.36,2664740289.55,2302775383.94,1526957874.62,1439007561.35,1230377493.32,1159911738.25,1170436038.64,1225538676.05,1004941848.12,928629730.33,938532595.80,870678701.77,867070388.11,833335676.49,809421766.05,844170339.85,879829393.31,786566239.76,928254330.70,910467227.40,831660991.40,866826610.00,1035206158.51,944669059.54,835918501.09,804540080.00,771688666.71,877321539.92,787710334.59,711225649.97,737661804.28,813967695.81,750670974.76,640753922.73,586762842.19,650716488.31,574947532.79,511082135.48,501599762.19,479772143.57,418019487.31,415497229.12,494467619.40,576159556.50,506612976.21,539293295.57,43538114.70,69422171.81,46418671.65,26271461.05,57888787.58,72977088.19,40351262.79,47009632.99,14640038.71,33503580.15,64809547.96,38954086.03,26861172.42,64296172.31,54194858.02,29951637.91,14440314.10,45912581.18,69333480.10,41211325.84,68918277.47,44074865.50,68792827.95,39682467.55,68198713.81,36926460.15,71403852.30,71296795.24,75042945.01,82222003.35,81598494.84,80498505.27,0,79154661.51,0,88935163.90,0,0,0,13510809.01,9293771.88,8525953.44,0.0
8,应收款项融资,2520320888.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,136407959.62,214031836.73,222785820.86,213130609.42,177420721.10,364890863.79,236619978.93,212999948.28,145730434.17,197836920.91,169143750.69,152007471.14,123893151.02,149277555.22,107021686.50,138372003.15,66620487.60,156453171.03,131945268.08,141852843.28,146451031.98,140009863.46,171635342.81,225282234.59,97141842.62,204748090.86,169162058.73,125438309.79,126389044.12,436391772.61,360085952.14,343016873.98,319237482.46,425488842.96,273160524.45,313821997.50,170224627.37,209438799.97,203201083.43,178005538.26,141743972.82,204562755.44,207211532.51,254356242.48,281544910.22,185863286.07,249786093.88,193200015.13,118807644.43,21813197.72,11351546.53,23359536.59,11250691.49,23567129.54,48947542.42,40644489.64,23099913.73,69016881.93,32762626.94,54958454.72,28101146.99,46275826.63,24087855.32,21996638.66,13666570.52,581211.02,4541073.54,14198016.15,12659903.95,8278916.22,6768073.18,2249280.97,2611932.34,2765767.12,2349117.09,2405509.70,2242326.59,3090492.20,2807746.04,2145602.06,3163696.20,0,3580704.58,0,14323388.67,0,0,0,0,0,0,0.0
