,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5702155704.67,4774996145.88,4758733999.44,3936320500.96,5099127756.46,4486532754.54,4841430855.24,5111058938.52,5462038083.20,3752230427.37,4010337678.55,1635840619.18,1677340622.61,1328215912.01,1521132299.39,1384575317.15,1474431626.46,998505890.16,1018317976.33,953884302.03,756631512.33,879294274.13,851619579.95,875115215.99,871202380.24,794388108.54,684328485.47,725715309.30,694417801.10,507041158.66,840973970.88,600815816.15,582449068.55,478891563.16,1148140096.41,1023991733.53,1180508332.07,893508874.89,870535855.85,896250982.28,762334833.14,375235988.61,377187263.62,361470647.25,274473366.17,344621391.76,240128097.25,207103599.01,327738485.37,204665208.38,210498689.76,177019571.33,214899652.44,179132380.69,184015574.62,135706977.77,209691848.53,150762146.22,168200861.29,119622325.31,177503300.02,205073416.17,199962374.31,272877898.40,322393614.54,245693453.37,338230954.30,312920494.28,312512436.14,36135036.25,28718935.91,58708227.44,53416555.36,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173000.00,183500.00,216000.00,216000.00,216000.00,0,39905575.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,10924144258.52,12125224576.28,10991945382.56,10991027769.41,10430093021.57,10608749352.40,10254947753.86,9965858483.83,9700847234.07,0,9569771201.82,0,3195393764.13,0,2756648701.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,646322855.08,611895311.30,786720694.15,594539419.43,590079884.82,489293906.84,467919298.10,613776858.21,601575610.24,691587989.75,523955378.35,599997743.91,288378465.99,312953836.45,305140938.09,393510656.58,306795018.89,206433174.61,267408529.20,179980874.63,216193767.72,183861836.23,156608010.21,142916532.32,112232970.48,101062090.85,82381952.37,107950079.12,121597668.84,110565317.52,63534858.35,77328565.01,62362914.23,49040832.98,10271997.58,21634108.01,44259683.03,19068415.45,42758555.08,37761043.26,14737373.63,12840857.73,14080725.14,16677383.12,12403303.34,18597673.79,20732532.43,8196347.57,11828111.89,7222674.25,23026278.05,6334685.89,2300493.53,1739218.09,425000.00,435000.00,1870000.00,480000.00,2564449.03,733952.00,238000.00,0,0,0,0,0,55496.00,45496.00,0,0,0,951813.76,0.0
7,应收账款,10924144258.52,11478901721.20,10380050071.26,10204307075.26,9835553602.14,10018669467.58,9765653847.02,9497939185.73,9087070375.86,9808240650.42,8878183212.07,2563443046.94,2595396020.22,2759111580.25,2443694865.35,2391374058.85,2226156461.89,2319581113.55,2311229652.73,2125890120.76,2296472982.68,2175828516.98,2082734008.08,1882454540.92,1978722440.83,1978918794.61,1758837834.41,1636942779.58,1603233749.23,1659924546.32,1452809312.22,1494406977.78,1339074740.92,1255209137.01,1102525768.27,1136059407.81,936873540.99,1019545810.48,993727651.21,882385325.27,856790323.91,985498341.72,861679438.77,796040162.36,719788274.69,718224583.52,725286608.17,717716035.54,654562388.98,655461190.46,580321392.66,543506121.78,455836257.11,498063024.82,429271879.72,449705913.87,382485261.84,431591484.10,356740165.12,370692716.91,335678186.76,344145503.31,310870826.02,312670294.57,286989622.03,280631171.39,218378012.46,241118201.17,226472990.04,206586007.56,172992853.10,123096178.32,140779837.21,0.0
8,应收款项融资,1147114392.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
