,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,639530903.77,753373609.17,245670907.04,350146198.66,177721733.25,142201880.45,188780472.00,188947123.77,167434786.06,464156324.97,210291582.37,329493335.43,205204500.39,279881574.24,181189875.50,206059942.08,103624646.68,119187723.76,134833762.34,197829103.94,150507032.64,210429474.88,229239712.70,274338651.18,263148894.37,277022143.25,176297893.39,162967080.90,238582135.78,331649870.67,282893424.19,358177869.99,472073928.43,578275745.76,329550027.15,196449620.71,235103865.92,267159862.52,193702291.11,251180992.12,258531360.92,195608234.12,261165047.12,286884316.64,338985967.82,305185304.33,420939471.66,161674042.68,155293462.51,107423303.47,169405308.59,129960369.68,168886259.84,352825571.13,215290209.35,259450279.36,125418098.63,225695826.58,355866548.35,280493032.36,220595135.47,267162574.54,239873296.87,262455322.59,142217702.96,164192119.38,198880185.88,278254148.99,235534004.23,263387875.01,278658361.01,286524970.60,225927336.70,312548025.60,18457926.90,57901465.33,43999474.24,20922941.26,0.0
3,交易性金融资产,0,0,0,0,0,0,292698.07,283795.56,0,0,0,0,0,0,0,0,0,0,0,0,409434.80,0,0,0,0,0,0,0,251925.54,251925.54,845123.39,1266418.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241776.00,241776.00,356120.00,356120.00,386354.00,386354.00,311496.87,5199552.87,36815345.20,36815345.20,46659927.60,46659927.60,22590048.80,22590048.80,19222811.20,19222811.20,40000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,708000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,754545369.10,490241375.25,807897236.33,579435275.30,503207217.63,453943329.59,463652183.05,465415367.80,0,551585391.46,0,472104574.47,0,298530522.15,0,0,0,0,0,0,0,169406796.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,166892104.82,2680000.00,47980155.33,27701789.19,19270774.80,27992602.42,29545140.65,49381323.81,36933712.32,52637703.27,40639922.33,32417733.45,14893938.35,59906910.75,66356025.85,53189815.31,25722377.75,17653673.64,30170861.15,26843172.89,23114510.95,16330120.80,21511060.71,36427363.18,14176659.79,3839597.07,16954438.47,35378672.50,44283609.76,25437877.63,26988423.93,52323787.53,28170087.06,42508687.13,16342620.35,22641917.47,53520533.74,36925915.45,30922247.38,11831405.72,25514648.15,26668409.75,33217061.47,7018180.00,29822431.08,62645153.16,36565830.42,17793925.57,32956119.29,86110425.26,30228202.40,63372181.73,70198995.51,64973117.15,42694608.44,33720301.33,37069753.34,35536594.00,23877327.14,54599579.65,43176414.73,51804512.70,18966724.30,2613000.00,19300175.13,20825592.90,11165234.40,13926234.14,15813135.09,9729266.80,600000.00,360000.00,849053.68,31160215.58,2302555.07,4093641.40,4489335.77,5861537.16,0.0
7,应收账款,587653264.28,487561375.25,759917081.00,551733486.11,483936442.83,425950727.17,434107042.40,416034043.99,472940878.32,498947688.19,618624455.70,439686841.02,401842825.22,238623611.40,199988020.29,106821234.05,191282318.00,308250421.08,218776999.53,182019067.36,109024731.12,153076675.44,152427716.88,124015787.18,166147460.86,85759194.29,131445238.71,133770452.05,113422199.94,134931145.67,210221183.63,149298371.40,106848056.51,185612656.19,172485187.34,48831344.75,95249029.60,120442780.46,170842924.04,75395061.79,150431754.79,136466941.56,126315176.32,87598070.38,99853079.34,150317295.21,178208566.62,57727728.91,94881610.31,121087848.70,152129852.91,67626970.07,90770868.47,98658958.33,138099128.20,74346364.35,110827492.85,71468219.56,104908326.52,41256308.81,81829006.95,78386350.00,84940483.68,41761140.90,80464625.18,87631479.02,110326030.77,56729915.84,79270619.37,80420485.07,84148846.35,26236581.97,57572356.12,27483224.86,62073687.44,34542123.69,26582830.56,21893329.49,0.0
8,应收款项融资,33123797.08,84569134.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,143141457.01,219564089.98,139531334.12,20448811.24,14289134.87,9754752.15,9272627.74,20312448.17,43590642.40,44756106.17,26088050.48,39333946.35,40797433.17,50628937.34,1046198322.29,51476822.28,38220649.47,20707197.68,23117293.54,8030307.68,60980735.52,37897133.96,42859006.44,25816047.55,36721273.00,34478368.16,40331388.92,43979635.00,76335536.57,83280663.79,82073455.98,68902660.76,61351223.46,57854773.67,84152680.51,71900016.77,94392186.19,69393562.62,76910794.36,80645901.83,83715846.50,149883217.37,167495185.38,133545644.88,152463872.83,142238297.24,155237498.64,86376402.49,105423025.72,66790750.97,58705028.16,59098627.23,70787831.77,36410780.63,79214440.98,31229193.39,72757488.44,53448638.73,93092355.20,82438974.28,114054892.05,67790781.55,73075439.27,59513652.83,52458051.42,32832055.70,46318556.55,22898989.49,22325716.64,34236443.25,10301483.19,11177328.80,8380182.56,6811009.43,6233310.93,11036879.12,6309105.84,11439012.45,0.0
10,其他应收款(合计),3033965.10,4475182.81,2984817.92,1117116.41,2296445.35,12285397.30,8454160.08,12673034.59,0,21026947.34,0,24935488.36,0,51942132.60,0,0,0,0,0,0,0,4418470.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
