,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,969950457.57,770967747.06,696217891.45,495354638.10,709359052.42,467996032.07,280535682.13,194566141.78,193418512.40,224884986.22,263370314.46,304034745.01,302478026.37,337777051.52,389863447.75,442010051.62,386076839.88,233985361.61,263920047.65,240279096.00,278552645.83,364033400.13,361814325.22,490047609.45,699527379.50,577372902.79,679039377.34,740670958.18,831147066.41,910166994.58,914075582.24,928742697.45,925032505.60,1090990291.67,242497982.42,178133254.83,126103802.64,153927415.76,124410754.34,176928325.87,181206163.80,227992095.44,263673634.39,247696991.57,262534875.71,274131080.13,290244750.10,301552295.97,34846095.00,60300089.22,55787627.68,22770254.24,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,40955337.29,36772658.02,54183852.59,41416241.06,39763704.36,36652894.44,30322589.39,43168947.34,40568323.08,54301886.02,0,47088248.99,0,49419857.26,0,50215236.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,7200000.00,7873400.00,5551800.00,5358500.00,5525000.00,862500.00,3857600.00,11318200.00,2978400.00,6867702.00,17608688.25,10396000.00,7513622.50,17541600.00,2708000.00,0,2918147.49,6024912.30,0,0,4339757.02,0,2067000.00,1129196.80,2535460.80,5360608.85,50000.00,0,2953782.80,0,0,0,0,0,0,0,0,0,0,3400000.00,0,0,0,0,0,0,0,808454.90,336962.00,0,0.0
7,应收账款,40955337.29,36772658.02,46983852.59,33542841.06,34211904.36,31294394.44,24797589.39,42306447.34,36710723.08,42983686.02,45529931.00,40220546.99,35506275.94,39023857.26,37110508.25,32673636.44,39237847.88,51482024.94,38485415.55,41514593.23,37881270.00,38339517.69,40939261.71,36359815.43,29226698.66,32310215.35,34338459.26,32610077.20,38171535.54,32690587.95,39147440.62,46669162.48,45666087.76,36938703.70,37347140.62,36590201.87,30429279.71,32254993.06,39103854.50,28480453.33,18702272.21,22840768.70,21778715.22,21609132.34,16507485.10,21458540.50,26682348.35,21421418.48,15633919.53,18641822.05,13743456.32,8712802.72,0.0
8,应收款项融资,9928650.00,3806950.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
