,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,233411875.65,244206010.01,223812079.82,472546819.10,251226302.98,466393811.43,332467771.35,479091054.05,326469988.71,533064722.32,317375528.32,354261188.60,374024069.17,460389364.86,466206079.28,633820425.53,571194881.09,597025831.19,756620295.68,865304674.29,95829820.03,140586589.68,136713917.88,243758388.75,182016281.72,245157336.48,26221845.54,52343940.00,100843519.07,45866707.71,31720764.18,55429793.83,39291548.74,54722793.20,79863425.43,50729612.84,43785565.61,57725734.70,73231415.15,72486348.40,13234294.50,8140644.04,18595674.69,8263677.37,3465641.99,19312305.99,21394595.46,10820425.40,9462067.34,10858326.31,7972499.76,4035155.35,0,33562936.48,0,63297464.51,24182937.93,15829051.68,11211813.85,21011430.67,15130345.95,4573175.52,32943065.56,14845712.11,0,29072528.98,0,19148752.99,70214022.80,85307610.17,88873054.29,123075620.80,78996776.81,109457461.98,118920852.47,192694506.66,25993570.20,49420265.75,56072912.87,75461841.49,0,14607591.07,4945745.80,18823516.42,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603064.40,0,0,0,394130.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.00,20000.00,20000.00,20000.00,20000.00,20000.00,20000.00,20000.00,20000.00,0,0,0,0,12001855.77,0,0,0,76000000.00,26000000.00,60000000.00,60000000.00,13370560.00,3270560.00,14005037.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,706431170.49,750010801.31,858771571.06,831298415.60,697635429.18,634879510.02,590087399.73,715843053.99,0,172198097.53,0,164063280.81,0,164801828.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,1413915.38,0.00,0,0,0,800000.00,500000.00,328820.10,0,0,5000000.00,800000.00,0,1700000.00,10700000.00,0,500000.00,49250000.00,50550000.00,864371.00,3724371.00,0,6520000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297255.00,0,0,0,0,745195.00,0,0,0,0,0,0,700000.00,700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,706431170.49,748596885.93,858771571.06,831298415.60,697635429.18,634879510.02,589287399.73,715343053.99,204114225.98,172198097.53,131689601.02,159063280.81,191099890.94,164801828.73,139890879.34,196981422.77,141742318.77,188089720.05,128365808.93,153374820.59,63393032.41,47886976.63,93754308.81,65260331.28,39576700.26,24526164.55,49635100.00,53563978.55,43812076.37,48322398.64,61678036.36,62325758.06,44394074.84,27558121.65,47691772.89,28758244.12,19518851.72,13320480.75,31123338.98,23703450.34,24637662.72,21967018.59,25803048.67,24038766.50,23094703.40,20189612.62,26328243.58,45305411.05,51719275.53,43121921.63,42545637.84,37046052.80,0,73720868.79,0,35635839.54,58482821.76,70071681.76,27922517.27,52976167.37,5481251.85,6278327.01,5506907.36,5362320.19,0,6853884.19,0,7256386.76,14304659.59,11506245.24,13141850.00,13957373.87,13935693.54,20452355.45,67106066.20,62886981.59,71088199.31,61053520.09,64192094.80,51625023.87,0,60411616.07,68811410.89,52409802.83,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
