,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,154657417.71,172109282.42,179287643.28,140181716.62,147849324.98,155515602.13,189735812.69,374264734.28,488493008.52,604569330.21,249644559.93,227701553.84,201031246.46,243243102.08,150286905.60,197044956.00,163928243.79,219317442.45,144393971.71,203075629.90,179749181.90,139207165.38,155768813.68,248561146.54,247480373.42,94087266.27,72460688.64,114852261.09,82167329.88,74716972.16,72857501.87,92002262.40,63231604.02,79967333.32,104722300.74,156403308.14,101650481.16,104773857.95,135233513.94,197824688.55,124681435.05,120629411.23,113913426.87,95386626.07,66985465.64,86543188.42,96413410.94,188656765.08,118354412.28,115508224.54,115127804.70,128500709.38,80577282.95,152980052.71,163805262.63,214376891.67,175442405.85,220227538.20,188633982.19,260749279.90,231063786.33,227335142.02,294244510.28,83525486.09,55637741.63,38739600.80,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000.00,20879216.02,20822412.50,20084728.00,20987531.98,20987531.98,21000000.00,11000000.00,1000000.00,1000000.00,974153.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,863994316.29,833158893.01,726580906.38,817394510.15,828449636.47,778540071.90,744583038.62,879478412.67,0,974250958.08,0,1053120285.36,0,1036286487.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,46049184.26,47627377.86,29741157.59,55762167.90,31389176.75,17715344.00,28779258.17,8663356.17,11347900.28,17673021.00,33366357.92,40749277.92,11549066.77,26295763.01,17466060.26,33914527.98,13911122.10,10166633.76,12165754.38,22746372.06,30415891.11,24702066.57,14140878.00,16585461.48,6029000.00,3391754.00,4030357.80,1048588.51,7270138.42,5392617.44,5158423.92,7337810.76,2811000.00,6100339.58,2163241.16,4253370.59,2480587.02,4680101.51,8481813.19,5548275.00,4654248.00,8035855.00,10252467.73,5271304.78,18072702.77,7854967.53,16684968.38,24752537.31,17900000.00,24242125.41,2000000.00,3388298.33,12510921.60,0,0,0,0,0,1089000.00,2765200.00,0,0,690000.00,0,0,0,0.0
7,应收账款,817945132.03,785531515.15,696839748.79,761632342.25,797060459.72,760824727.90,715803780.45,870815056.50,749877257.59,956577937.08,906563164.56,1012371007.44,1048949521.75,1009990724.76,851861221.64,872425657.03,734854174.31,684862694.66,636696961.63,649209139.06,650320417.65,679040638.88,651788773.45,611742785.97,607182906.28,588002702.46,560680537.71,578046871.95,519967769.07,504025567.36,472807201.52,492974028.21,444542333.16,447026948.56,441234141.39,473165589.32,343824945.23,324177269.78,302427914.09,291095824.17,329512532.03,327439909.52,353047582.40,349207614.27,284934640.99,261044300.50,232259069.49,233759123.54,263363918.91,274965359.28,251921373.21,242571989.67,243448607.32,228423904.35,189758361.15,164162524.27,179561675.55,178274494.18,143698465.35,144297606.14,77299645.88,107718510.04,70279931.89,67066196.38,71090219.14,54058677.69,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
