,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2494390641.90,2546423749.36,2906844165.94,3043439387.52,2661549025.06,3703876508.00,3426000792.50,3175760571.84,2951302521.18,2553582548.77,2693667245.47,752310844.57,989574759.05,426865723.80,604179659.11,1254149216.80,839870741.05,782411273.05,747119622.23,950065365.18,894812635.88,1009987653.74,819601550.01,751916107.50,1236600969.67,1041632266.51,719715062.87,803465573.07,1122403157.39,832880363.86,912826376.20,1063105994.43,937316239.81,1249103047.72,1261801638.87,1123562774.36,949841020.96,937071007.67,884787519.91,1076816734.16,919808637.57,727114259.75,539081141.17,422275197.14,337029732.41,292337939.32,423600284.67,267887116.54,277376448.70,227429445.07,186887533.32,206863961.48,230290096.93,209615112.79,209325359.43,310626401.68,368846838.37,527214964.11,578081286.05,572413838.63,573892271.34,305973035.46,306896764.52,225620990.54,305201715.39,157122425.78,304375626.44,218919251.41,275146332.11,278630942.13,158873939.37,166039520.70,266888573.81,255751027.34,256084326.90,197996702.55,81458897.27,95252519.92,104011765.07,252349172.37,228244144.53,85446971.35,137638762.84,89482990.27,61180021.63,0.0
3,交易性金融资产,2669168806.84,4370187260.52,4002112582.00,4330099531.03,417700991.60,189246162.28,311043940.60,853478512.71,886343861.49,1293920549.68,786286394.01,352793883.57,45706011.36,5284394.31,5186396.27,8785277.57,8504645.30,5995747.46,6746974.45,5725638.76,5479522.09,8018656.43,15429101.77,28467151.59,44788251.42,225441040.27,198015225.37,183456944.09,72363062.04,125698284.39,119930625.09,110732008.59,150103924.41,114951621.47,113651921.98,147248128.47,174917540.36,126767952.04,124408003.54,118939826.47,16360255.00,265080.00,0,19410.00,28430.00,57620.00,96115.00,671605.33,876440.00,1034175.00,797840.00,6433212.00,183808333.33,209392164.14,203464499.98,63339716.65,75290287.31,238332245.53,218659666.67,129618381.44,90196078.66,100672800.00,75770000.00,80086000.00,80000.00,10784253.66,11862287.29,37340054.23,35874862.10,45427359.51,33284386.01,30947206.71,30931066.71,118790205.87,102095324.55,101534247.56,60000000.00,45000000.00,68000000.00,0,0,955673.46,3160485.00,0,0,0.0
4,衍生金融资产,0,0,0,0,3311357.86,0,0,2831366.66,2831366.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,289502145.52,262877675.40,428665272.35,209412338.03,309259304.67,270130711.80,270824779.54,252762715.67,326982194.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,2672484.59,1790000.00,16703030.16,41432947.30,63025691.79,11771929.91,12202184.28,17596852.70,11855282.92,14843491.08,74186840.43,46177217.95,2348815.79,16997200.07,23064932.33,43896301.93,25921594.82,32829357.35,35011445.98,54823294.47,24524759.50,18386396.08,21778596.08,117672068.05,121169563.39,38610974.59,9316780.00,27550000.00,55157148.00,44127380.00,65028368.86,42603641.22,23041281.53,27110902.07,49851332.65,50825403.70,27799868.56,9020645.86,5761512.64,875000.00,200000.00,1390000.00,3220000.00,6544500.00,24677410.54,12210000.00,11530000.00,26895000.00,22856290.05,29063829.98,10359528.32,16809528.32,7860362.59,9299250.80,7877699.00,10878392.16,36825788.61,34395456.19,40264760.86,54307967.62,52074785.71,68616836.00,55653000.00,53219400.00,43340000.00,48500000.00,50404000.00,44695000.00,24955851.00,18550000.00,11072590.80,12954590.80,13940000.00,47003000.00,5535000.00,7800000.00,500000.00,0,0,120000.00,0,0,0,0,0.0
7,应收账款,289502145.52,260205190.81,426875272.35,192709307.87,267826357.37,207105020.01,259052849.63,240560531.39,309385341.65,292359396.13,258877392.15,244317277.17,390455626.10,318248461.84,355557643.92,572859130.90,803860155.53,725261942.02,724610949.10,587431627.60,886281171.81,796853519.15,655404249.05,565231190.87,637624658.15,618999390.40,698363155.95,327654166.90,551578319.30,382568376.98,367147310.82,278123695.80,387618884.27,342685179.62,299137355.46,212009709.10,302615612.79,285388057.50,303227663.70,229819728.36,213725670.36,192565666.08,193984516.93,131461860.41,251323280.49,244511760.86,233754283.32,179656435.13,226262305.83,217717952.40,241408296.51,185119811.63,273349844.55,284080895.38,235163439.91,194191076.08,174951853.57,190781472.07,218725494.01,157367455.95,219207425.33,294685076.78,236583978.49,178822782.09,226183623.85,209191115.96,188704943.74,157995659.58,173519252.03,134812920.93,125935149.61,97753561.31,131157065.46,145401520.47,116208067.05,186167707.39,147936945.52,139912736.58,91007176.67,97290084.89,84829848.48,117541583.47,133387119.70,122835277.34,156677948.61,0.0
8,应收款项融资,3895261.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,92623448.39,74732559.13,94515512.49,78708496.79,62019778.30,99589723.29,135129599.12,100680132.28,128941427.71,100255167.32,92314163.71,52056176.56,83883774.71,117359465.57,104940364.75,171149342.43,145433703.50,284070085.68,290446987.23,338773438.32,174997119.12,807427280.11,1121868217.42,917001266.39,456232988.14,867342778.90,660784446.90,533663714.25,221769426.55,1015115728.30,543943525.88,647262293.61,715878420.33,70304193.48,137583122.47,87132608.07,226116182.85,51936019.39,65188323.38,161425017.83,130742566.46,25665396.46,22315825.66,19442531.12,13560046.10,22580201.46,19736061.42,59563316.43,34400062.30,77223981.24,73627260.49,80924351.60,26945742.04,58986527.81,38389073.21,28921657.17,43832203.23,129120710.45,90311397.49,36692915.22,76649895.22,25475719.19,42152017.36,26116697.35,24839009.15,39480674.86,30810232.44,44527197.17,39538986.21,65341054.82,51369010.72,101035740.43,22818669.38,11476683.05,11524284.95,6481669.97,46432068.56,89359394.95,4037702.49,301538.40,208000.00,1679376.15,1067652.34,9070883.20,20757975.42,0.0
10,其他应收款(合计),245566898.70,253559602.49,251119135.67,300302947.49,323765945.12,325002854.98,277637628.61,371460839.83,372965778.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
