,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,480105563.81,321106643.57,421456512.63,100305596.92,218603688.06,241877132.82,126280964.03,170631640.52,294260024.96,74403781.48,40565009.96,26316230.20,110736257.34,115496410.73,109247874.91,90068018.64,144375319.25,56969307.51,97700789.86,51371617.69,134207286.64,101960753.39,75496184.59,92403040.74,170465415.28,238610199.24,339984905.91,199447302.78,317982138.64,870619582.27,606613468.07,585578762.13,367006533.57,557263427.59,331745939.32,194771719.94,243357980.22,237892513.49,335179694.94,155611764.84,578758412.33,257897002.02,797897081.81,534763283.77,284059500.62,343955693.54,280865230.90,275691849.38,338997429.71,224884493.82,294720692.14,107136337.81,79605533.36,191421302.87,226413027.93,222641869.68,253916418.54,164484017.83,120775768.47,133588787.54,136380804.47,112671655.89,139112196.65,127917506.86,192576867.54,154493784.04,199824081.98,148603833.63,192246134.91,172201788.68,209344621.38,252518010.50,148377857.16,128547920.79,100532148.69,73580429.78,130598214.47,231318924.75,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,43620.00,43620.00,49400.00,52220.00,15720.00,0,0,0,45188.56,17813.32,15025662.00,8025662.00,558966.40,558966.40,1038966.40,1538966.40,1538966.40,1038966.40,1372819.34,8664124.95,10161001.67,6367246.58,8452994.61,8242299.25,20981146.78,7197101.60,7100452.40,36333081.06,13294301.43,10144271.35,9018660.00,1518660.00,106507735.60,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,696680908.41,624205684.28,895440701.18,831526166.50,690677241.64,735721010.49,756621915.17,670535006.87,0,379420923.16,0,671111505.26,0,367898321.91,0,764904559.22,0,0,0,636523457.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,81210822.84,143927980.00,141791446.00,60376687.93,39079341.45,93507443.65,115994995.78,60705432.29,49198417.39,78891949.70,190241315.55,79896068.14,77163726.57,83356311.62,40470955.78,47999628.24,10971497.30,132689405.81,114480345.98,73838344.00,39307780.38,89066540.95,148640000.00,72597767.66,61383005.26,88133616.08,43025656.29,30858169.91,28120384.42,69867262.72,197253566.40,115384841.40,113650000.00,129712890.00,237592890.00,126700000.00,238500000.00,320000000.00,279000000.00,93049216.10,99800000.00,140708594.00,318773697.14,341613521.33,337874770.45,274803058.31,428700953.51,296690144.21,132015000.00,207600200.00,101317772.05,245459830.80,170529566.80,85570000.00,115140000.00,92851800.00,118231081.93,70023081.31,10438995.84,8869682.02,68887318.73,93360025.34,133355110.62,16096000.00,76020834.36,63283114.68,47252007.86,125968346.00,45652688.33,26251869.00,53970869.00,20020000.00,9872000.00,11023000.00,0,0,0,0,0.0
7,应收账款,615470085.57,480277704.28,753649255.18,771149478.57,651597900.19,642213566.84,640626919.39,609829574.58,350422441.55,300528973.46,435878735.13,591215437.12,715820114.42,284542010.29,419216590.96,716904930.98,542169493.27,321060620.12,635862907.31,562685113.62,416286716.30,722901120.38,587654300.53,863169925.02,623386269.05,512138625.45,696061228.44,916593726.61,580606693.09,561796913.49,894273941.38,747332522.54,716342860.28,800435053.94,907553478.86,915198807.33,567478410.72,555213113.53,876629883.34,729844557.66,715889565.53,452025087.94,689498733.05,610356975.39,347839732.28,623016260.20,799245964.98,733979178.91,631015727.28,643017574.60,683880793.54,420611952.62,523716453.86,608070135.23,605763249.29,521985238.91,523544129.39,525452164.98,287990184.75,225379826.26,126427356.60,170929089.79,133157053.12,154372490.33,227556957.14,224316035.93,254700593.50,108582450.86,94372625.25,62143860.53,106634383.67,61758115.60,174194857.81,59718642.72,93020301.75,112225299.15,91462081.46,62499461.93,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,322655837.88,107009686.58,95852906.04,88302609.46,300005441.01,240395396.11,225342719.59,51600699.01,295357364.81,158827027.17,207027388.55,41211754.98,127735031.49,4043947.82,1859327.01,846008.50,4276720.16,4012574.60,10148283.00,13682088.17,105308639.15,142463424.68,397772100.89,167021673.68,343677038.83,162837348.59,260007751.07,299279392.65,384182833.49,348744689.52,441262188.73,364744524.41,1087914549.54,1105779944.99,951752035.21,973048980.42,975927702.40,1082871759.11,894837132.59,723368522.87,1474326155.78,1157182857.16,594859628.29,378834567.67,1096552805.86,926048831.07,422750920.25,339366889.28,311863299.24,370713696.96,450678332.14,98453675.52,298514269.09,157668076.59,135174079.30,128329571.94,92479785.36,100974376.73,61940807.83,8488993.24,50423936.29,23918834.04,7048721.00,3051853.04,3365428.00,2907928.00,2285568.00,1368021.71,536768.00,1087428.00,957428.00,15112106.90,431000.00,651000.00,6924676.59,0,0,0,0.0
10,其他应收款(合计),13144542.54,15436356.39,15767274.64,61667651.62,56381103.21,29519719.18,16792034.07,15883817.00,0,21049904.37,0,19900713.54,0,25047779.40,0,47958810.86,0,0,0,77355551.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
