,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19960331,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1243255908.07,2165332303.23,1080758617.75,1556095971.52,1017165450.01,1659583148.54,901402002.59,1624475003.59,703678287.71,1279388453.94,704540031.73,801041180.31,522027109.09,528653323.51,555162562.10,649043917.00,733499355.48,769115076.34,537560421.54,524622936.80,425957594.85,812507133.75,489361392.92,632068095.66,534692958.53,754003968.37,580772017.01,598741632.38,529556455.74,818958742.59,444104581.53,745409278.21,312849223.28,640544933.30,340589505.79,304570382.54,82871868.15,245108655.25,167051636.72,245566676.54,68304376.02,170027780.02,129727063.64,276881980.47,137365069.13,291592125.04,126978978.03,138810853.81,78649768.95,177074202.51,150716279.73,220661259.86,96917707.75,152592916.27,85982179.36,155275453.44,52790037.21,78471203.78,93609247.68,97247845.39,55284212.97,126523299.17,38564704.78,106001171.19,30955253.56,44236628.83,0,87425296.88,29768944.81,101840603.23,36071529.86,41184643.48,0,4760661.90,5056083.72,6495579.18,34377505.54,27600519.88,24235338.75,28611564.49,19288706.42,16383918.39,0,22574842.47,0,0,0,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265847.85,236078.43,230539.93,248886.20,255463.16,234001.49,262732.44,269309.41,234001.49,251655.45,247501.57,237116.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12506.28,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,6145719749.74,5342258255.80,5372200353.79,3902321867.22,4691419304.80,4156828690.87,4690284385.07,3772499839.17,0,4010023011.02,0,3453899174.23,0,3479899182.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,167464572.68,87269697.42,70353415.78,53174335.14,73966446.97,80900749.22,92024158.96,38394976.02,67606162.89,34427196.20,290900689.30,206892949.75,170847071.17,228080627.94,249891232.40,239389638.08,227220287.41,208371599.78,264063306.40,211372220.29,185730967.37,263427779.83,216036367.80,177219372.01,200258189.26,267230589.63,207592906.43,249174067.66,169076221.91,255924885.04,207514180.92,139032860.86,237394368.47,304166134.29,162129489.65,123102858.24,104664059.34,127882853.08,77498807.97,104860126.39,88046288.84,88387091.37,69657258.35,30293138.99,92208022.59,108105778.15,91902346.83,81033538.08,27836068.03,47303879.19,22640609.07,22734879.07,8851939.37,10904882.47,1161157.00,1048000.00,332293.10,400000.00,265920.01,0,100000.00,390327.31,0,0,20000.00,0,0,223000.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,5978255177.06,5254988558.38,5301846938.01,3849147532.08,4617452857.83,4075927941.65,4598260226.11,3734104863.15,4579361076.82,3975595814.82,4240821091.65,3247006224.48,3817797991.19,3251818554.67,3509150540.90,2707280761.71,3401219773.03,2932223039.85,3253254872.23,2388004804.99,3182922479.94,2580770987.42,2784460484.31,2183972950.87,2782471329.76,2274894396.71,2470571680.76,1743097418.95,2293946922.83,1803497238.53,2113886247.47,1485758775.57,1897825078.14,1400795321.29,1643170823.28,1013366239.95,1350662750.46,1014848724.58,1114731964.37,773224793.61,940921380.49,750695629.22,808697379.47,650106054.34,790844149.22,632224158.87,777296662.68,578296165.47,638460275.69,511137742.25,581004635.21,474654971.90,530604863.69,449178586.45,534675137.01,480443254.15,498244087.05,422741708.10,456745207.75,418945002.93,416056474.40,371461840.54,362672363.93,298884836.59,291449284.29,272672904.65,0,250009851.70,232554912.93,240236939.66,217285123.73,196044548.31,0,16850411.30,28511208.28,25947051.70,33332437.89,22679258.13,27240101.39,23324170.72,26214016.15,38770999.61,0,22511773.82,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,279864093.63,311750715.05,284412426.62,177039236.67,175713371.35,179547382.36,476472739.35,252604434.66,398232426.16,329335965.39,233091897.87,167170135.05,279508873.99,263727378.97,292583439.04,175706475.34,203096156.39,209961849.01,177447216.48,164869400.29,192807002.56,177620942.43,158901464.79,115248122.59,123810884.07,140913440.34,129957061.15,78765625.33,105670606.68,95590257.95,89113623.29,92290651.36,80848571.41,71300643.63,64345393.27,48891579.21,55864820.70,47731592.59,44062620.54,46033906.82,47135170.35,47972325.80,31493929.70,13047045.31,31899219.31,34014897.17,30720861.45,39765357.24,33808505.99,47688976.46,34364758.41,43613950.29,23871819.53,42589669.70,29527929.83,33889408.16,7810405.30,13673680.11,12889220.97,31650943.76,9932992.43,9724320.36,9313139.21,12920012.44,6898799.23,5755527.82,0,13583562.07,4370586.01,3618498.01,3664621.14,6429339.32,0,2735941.82,4055863.05,2832594.70,6957732.61,8061556.73,9538426.70,7943002.72,6401212.24,8771965.80,0,4486404.72,0,0,0,0,0,0.0
10,其他应收款(合计),93159256.80,108703050.43,139858828.27,120375605.05,136586402.19,158348587.57,278507847.44,222239716.81,0,104917794.77,0,75325772.77,0,65234737.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
