,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,222523625.78,226562722.27,271849430.96,309380173.30,369282779.87,419249597.42,363395380.43,508533194.02,460142974.92,511856851.50,762197304.55,515659890.69,467208819.41,353091600.64,386976427.48,330977527.08,251955768.36,231391870.58,166291588.63,159205541.99,336509992.80,42630276.53,85304642.96,132154729.37,110673912.61,103442568.96,107543114.29,124348023.60,132156917.14,225579424.46,265181785.35,409603533.87,100100377.83,125396959.16,128023687.79,12833512.07,6841591.77,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,846909022.19,1058734212.62,1141768996.03,1218610480.55,1168610005.00,1136132683.06,1100511570.37,1226855036.39,0,1415664905.82,0,1229495949.27,0,913917173.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,38326344.78,62045065.01,90272403.17,98264738.69,67518868.51,45857374.42,35007500.75,75778105.00,118680610.00,161296652.54,135225163.72,68178791.10,68409032.87,34727789.03,31105431.00,39878698.83,17466372.00,53563900.00,49690262.66,42290822.66,21844590.00,33909700.00,38556389.00,25258612.36,19730280.36,31404157.75,34978283.35,51943800.00,16788643.61,24826398.75,2280000.00,7945000.00,6900858.00,2778000.00,2950000.00,1810000.00,550000.00,0.0
7,应收账款,808582677.41,996689147.61,1051496592.86,1120345741.86,1101091136.49,1090275308.64,1065504069.62,1151076931.39,1146677205.30,1254368253.28,1270576831.19,1161317158.17,1107592858.21,879189384.88,977037955.94,801214299.19,827178371.08,779855887.98,789239780.91,398718922.48,394083964.06,195543645.28,191923098.64,189555666.48,182830343.44,187732933.41,165265564.48,162650594.12,181603449.80,167563018.99,128980918.95,108469014.27,89151803.69,75327481.23,28094851.80,31345600.34,7019052.79,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
