,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1711145753.07,1922308003.79,1443823645.52,1412662320.00,1533513243.18,325218897.16,312884477.30,316518825.53,338876957.38,322605916.69,313702782.74,329508915.73,349443572.47,373427943.50,368106444.19,394453422.24,435534743.29,400639086.21,384358078.31,395343047.28,454262866.83,382510253.92,369157938.30,377896431.69,409090672.51,366429700.23,375315683.41,384406483.74,398362480.45,382667913.24,341811644.24,358134794.98,431965561.62,357046108.48,326853750.93,325572391.01,305521660.52,256871007.30,214793801.81,220213156.83,271390163.62,250435479.92,208493352.98,211744036.81,243609766.69,217607871.57,215782747.74,145873641.75,176443929.87,120397251.00,81066595.98,82003558.34,100885912.22,49328371.58,69066856.92,74205844.91,133573604.99,66712924.88,53087455.77,52311896.93,72211913.35,72570859.79,118229776.28,107425474.20,164124113.12,158497915.40,160089344.02,96529174.48,112171006.70,120906951.56,151980542.65,212276585.90,248811333.20,281889925.15,324613294.78,34793689.01,43357911.56,23768007.50,20946483.07,0.0
3,交易性金融资产,8332899.12,6341567.90,6900831.70,6894221.88,4633539.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14250000.00,14250000.00,14250000.00,44250000.00,30000000.00,49200000.00,111200000.00,111200000.00,112000000.00,92000000.00,31999488.39,31999488.39,34935837.80,4935837.80,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1222091605.12,1952120465.39,1888410483.61,1729385317.07,1606126415.44,262171864.76,253582720.04,240687176.17,258484739.40,0,182562634.46,0,152717655.59,0,181948540.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,208635122.99,626722531.11,558517937.50,540622085.62,718782168.99,91987916.40,90526388.78,89512240.10,114323532.61,63871521.84,39924271.21,38007665.57,48111850.39,40209494.17,65003894.87,38722118.92,33807274.73,67943887.14,94440610.33,84883451.45,82893625.44,96072062.28,88630668.82,100038853.22,141482232.62,93519514.89,92388403.16,86623473.55,125248352.35,109705214.13,105543071.50,63353821.14,100979553.36,102735185.94,89664834.54,72868383.11,97861318.91,88754911.82,55784582.42,57972881.38,36907958.66,28704133.25,27133781.15,28627930.00,42185186.35,46710857.56,50561250.90,56113521.53,64538617.12,35995664.94,31583972.98,35676287.84,41882639.39,16890933.80,13365855.56,8195246.62,10822134.90,11616195.08,3379510.00,11499095.59,16750052.04,17036147.20,7055121.32,7766500.00,12173940.00,5108347.50,5376400.00,3560200.00,5260200.00,7917110.00,8117329.00,5164500.00,5696967.40,4625520.00,1343414.81,290000.00,4924530.00,0,0,0.0
7,应收账款,1013456482.13,1325397934.28,1329892546.11,1188763231.45,887344246.45,170183948.36,163056331.26,151174936.07,144161206.79,133930047.51,142638363.25,109280605.67,104605805.20,128904163.01,116944645.34,107693665.98,99004731.85,122507089.15,128911418.99,115311328.76,97712005.17,128529020.48,136676955.49,120710247.87,97424775.99,111568793.61,110956951.64,97328718.24,82149842.28,91750578.83,89488360.28,91689449.38,71311825.48,91001106.35,90272692.27,72750812.15,70677462.02,101731219.51,100400753.37,87434443.88,86010492.66,94858207.35,116175537.98,90028537.88,86942934.74,96323812.30,83572268.55,72382026.72,61481944.50,82348388.44,82726231.68,76764142.02,70098909.23,87289279.58,79602445.19,65295488.98,61507207.00,49142983.74,53819860.57,52772632.86,49041212.24,56965989.25,58106764.96,44478354.40,46744169.11,52678234.78,43091024.65,32082074.87,34835959.06,31150426.18,33884700.98,26588283.05,29821403.02,38537276.29,36316992.57,33913580.45,22410322.92,21474434.27,19505686.45,0.0
8,应收款项融资,537651934.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
