,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,734260565.62,806528696.45,1026431687.75,888535069.27,708040443.11,744066782.68,786318907.98,1132042112.96,741016047.04,605855657.94,683142136.28,831209227.65,606880095.76,810112024.94,866196058.71,1009025580.37,568406261.58,544370649.53,485966530.37,718657168.85,853368140.58,548289137.83,498642226.04,670870179.78,800856239.46,574577108.65,578120105.14,564229420.80,606780207.38,844946850.71,269158022.44,441374135.15,277815901.68,318607249.56,273779249.90,367730311.61,294539906.67,322428637.07,153138655.02,276169840.01,281647389.50,229172104.95,192639383.25,209760988.48,163373189.88,145725632.48,147337532.78,174077751.12,162802325.12,172820986.00,202851767.23,251263338.48,268420436.54,256442456.70,261881744.53,285929026.26,254814141.37,297286511.13,266167371.25,301190120.92,313179513.96,64102145.77,60333708.75,13918206.90,20587063.93,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,5800553721.02,5815272300.44,5290006726.20,5247781606.42,4573666661.50,4265581588.20,4025490145.93,3923312720.99,0,2732305141.85,0,2251584480.14,0,2029213652.71,0,0,0,0,0,0,0,1875579246.15,0,1695582847.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,138074624.52,165060004.36,216029050.44,147295341.28,39711826.00,54933261.24,78282971.48,104557605.82,67244871.74,34898644.92,26026667.76,49642644.69,21016200.00,35042490.26,31145310.71,58090564.90,42468602.88,41982797.69,45362366.49,37081143.43,34087734.15,55223901.04,76018713.34,91505870.86,60436362.69,39384428.00,36996170.00,38932336.46,29426902.69,10587400.00,28651083.01,31209681.01,23073432.80,9320000.00,4194413.60,10491273.21,15245800.00,8970000.00,5400000.00,8090790.89,8670767.37,4538900.00,6233900.00,5160000.00,3380000.00,3309500.00,2622518.00,6145000.00,2300000.00,2706024.00,3790000.00,1570000.00,2600000.00,4500000.00,4325286.16,3115286.16,4050800.00,3050800.00,4130000.00,3840124.88,1748000.00,1398000.00,2211400.00,0,0,0.0
7,应收账款,5662479096.50,5650212296.08,5073977675.76,5100486265.14,4533954835.50,4210648326.96,3947207174.45,3818755115.17,2683920983.86,2697406496.93,2169781133.68,2201941835.45,1922134435.31,1994171162.45,1848384404.65,2132548171.79,2708528152.84,2322451802.96,2144355221.67,2087304055.15,1998402395.79,1820355345.11,1629672037.87,1604076976.20,1669084818.26,1386229028.88,1286379932.65,1247038883.81,936055393.27,868204382.07,686112486.51,686167867.79,453960241.92,414264287.86,273892209.23,266620325.04,188180178.69,127919462.11,121615278.36,107471057.38,114467421.44,114303933.10,100418122.29,112865626.71,84670168.28,80574365.30,75280563.01,86739007.89,67544759.95,65080908.80,79256171.20,67418834.95,61387598.26,52726300.18,60707194.22,58310785.85,71655069.62,63029404.68,59378079.36,61297623.82,75347045.58,73881579.25,78627694.37,82180250.08,48441091.76,0.0
8,应收款项融资,178846992.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
