,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,7889624701.12,6011424572.27,4097072190.12,4908091349.42,6197272575.71,5508706465.58,4840788480.06,4997354577.91,5012638752.26,3373616902.36,3193350491.18,4021046407.66,2011709974.80,3792254520.26,839189898.67,1922590405.44,661505830.77,1814413992.83,1030198845.77,977590740.33,549424330.66,742034558.30,1137054046.65,635218795.28,637082722.50,800780133.26,849197502.33,556403706.21,699134874.15,578676312.08,446333241.08,446423627.44,385496551.36,227162663.40,261713419.21,255931890.78,222308230.97,337519018.27,273229394.42,165090278.48,302036568.16,268085090.24,117376090.56,63890864.25,35260830.52,1210672.04,1164625.27,1578244.10,196333995.99,1288129.87,1309080.90,1276936.61,1335052.43,1325362.90,1269906.51,999882.94,1378820.85,26194684.62,31543157.97,15066617.14,40488492.59,35650374.34,71468954.42,368815516.93,432838555.86,267994735.70,346686397.01,257506272.32,281977368.66,235688818.94,265625527.27,237811191.26,302437144.14,291171842.98,212034069.35,38832911.07,65471181.22,7623070.09,14905227.95,21084575.74,33998886.04,0,6546114.67,11919704.80,4678752.69,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,388068.00,442557.13,442557.13,442557.13,442557.13,442557.13,442557.13,1643931.13,1643931.13,4643931.13,4643931.13,14643931.13,1643931.13,1760521.00,1760521.00,2263310.00,2263310.00,22948126.00,0,38419.51,38419.51,10550419.51,11331451.70,20613959.70,25616210.76,0,8064217.81,2040629.29,2690343.19,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,22000451.42,84899519.18,75736271.02,74007104.26,89234533.70,16243305.78,17818058.92,1203160.06,2385606.43,0,1060038.00,0,3743600.00,0,401414.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0.00,0,0,0,0,6342252.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4452316.80,4820000.00,4789255.00,4568513.43,14832144.00,9442231.00,11857000.00,8350000.00,7506000.00,4086000.00,4990875.00,20235.00,1916835.00,279500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,22000451.42,84899519.18,75736271.02,0,0,0,11475806.54,1203160.06,2385606.43,150273.53,1060038.00,4880412.97,3743600.00,585292.93,401414.88,215787.39,0,337472.65,475279.02,657684.03,38804.40,1345146.43,183266.00,463127.76,27400.58,1277009.46,1098694.02,1264604.01,87714.00,1114249.26,1117255.76,1209878.56,418456.80,1960558.36,1093808.56,1206467.86,4603438.00,1216216.06,1119613.86,902002.56,9181547.12,6571575.66,6391930.46,6634497.36,5615611.66,0,0,0,14714925.80,0,0,0,0,0,0,0,11961948.28,81376471.52,77273160.47,80530118.84,74302252.06,174227235.33,150190836.23,133556855.85,143421791.41,114730262.88,135245116.38,77717762.20,83548547.13,73161558.57,57326423.73,35146083.12,31491494.61,18118144.85,15439399.54,25609962.49,17409195.65,13629149.33,11162837.44,11102519.07,13593037.29,0,10331661.12,5685345.02,6592991.82,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,850793620.25,100348421.56,793114716.58,2014479202.50,989179924.52,336349616.64,42815036.78,1103762163.53,19725896.71,507293270.11,28152531.42,9724052.61,7648698.68,555902252.92,39122378.74,32850152.74,932351771.85,38899173.26,60484759.31,23294435.64,20165177.23,15844286.32,14041398.21,24348547.03,423576402.35,27542984.75,13340596.88,35651669.72,12801418.40,11492216.00,9353871.21,508123.59,334355.10,21989748.10,4618255.03,8084404.83,3800841.76,36379606.13,4373622.88,8097376.00,138802190.16,95420080.37,45519542.37,149076357.61,135757467.61,0,0,0,116731324.80,0,0,0,0,0,0,0,0,5689123.70,6763611.80,11490017.01,20348933.57,12970731.50,11311794.00,46442104.43,43482166.81,58608246.72,1324404.67,1578660.58,3287861.89,61655444.25,48702696.57,29343796.25,1221738.29,1354749.74,3697742.35,10321448.38,6934859.40,739763.37,608332.70,1828080.00,2800000.00,0,2041316.18,230351.84,2705174.32,0.0
10,其他应收款(合计),4499051911.42,3464334828.21,3277281538.13,4294587008.04,4208092644.44,5244921044.34,4273506223.63,3236261745.82,883107829.69,0,1741949781.38,0,324512541.46,0,59346908.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,246983619.30,0,204564925.08,140120493.13,62639178.08,49598465.75,28930684.93,25534613.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3290968.25,3290968.25,1275036.68,1275036.68,1275036.68,4507351.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797000.00,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739788.08,0,0,0,3262102.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308800.00,308800.00,0,0,0,0,0,0,0,0.0
