,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,450222796.01,534843793.12,384579667.96,509779439.34,633260032.28,629425168.48,545927170.93,448571899.49,660226718.21,984473860.63,876552755.03,915350089.87,781935164.15,405547386.46,348492889.37,251482810.87,206432455.23,338821170.21,344136998.03,255640140.48,219785495.48,926755433.79,284690715.68,325775493.86,457848220.17,177388054.84,220286140.72,159812478.94,304605080.47,240110024.89,273809328.00,211440897.83,274071936.42,265184958.81,341209288.66,227439261.38,209379704.35,203865003.26,189230908.00,209871202.42,65640386.48,47484357.64,103043509.49,85149615.01,90697397.37,10456463.06,7657703.49,4855691.26,9240497.66,31763711.55,7864883.85,12094506.20,37104618.60,54002856.81,61779457.19,68710109.99,106927012.34,31918678.00,116475001.21,11834025.31,82030297.54,82921949.63,124859490.96,128990721.12,182410460.41,114588686.65,110527682.98,101187646.62,150037397.93,141625084.16,116013777.93,219276864.41,261502555.34,381397694.40,380960406.71,411079612.37,87267073.64,32704941.08,27666313.30,0.0
3,交易性金融资产,70000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032261.00,3032261.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041714.31,1041714.31,1100000.00,2100000.00,2500821.38,2500812.50,2500803.54,2200800.00,2200800.00,1800800.00,1800800.00,1400000.00,1400000.00,1500000.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,295237866.86,235691252.59,173911472.52,193916071.92,209241155.95,179232569.24,201508371.02,184758988.20,433284396.30,0,0,823044199.61,86445543.73,0,0,152758287.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,43118591.28,28955614.95,20304335.87,14989687.41,69320485.70,5510872.63,16134525.96,26383155.53,42313458.28,72860000.00,96068924.55,10600000.00,37097648.50,6493065.00,10602257.00,42335939.44,10969232.23,61468829.00,51405151.78,39367799.60,95058482.85,146571750.00,41923841.42,3821795.00,26350000.00,68554000.00,5298500.00,23892720.00,15204898.12,9725620.00,25020000.00,11232913.60,11909194.70,12223510.00,4453967.98,12115775.00,5363735.77,12835479.75,4045792.50,3461014.02,4731000.01,7087500.00,1968230.00,630600.00,1976000.00,200000.00,450000.00,470000.00,1680301.30,1339700.00,2400000.00,1329320.32,30093986.98,32044198.63,21641398.44,15811646.90,6022283.70,2260000.00,1570000.00,2736026.82,1481288.00,2253070.48,5676255.00,4039997.60,10283331.00,5353576.65,7597044.71,1600000.00,8734089.21,7257986.80,16968393.60,6049824.00,2330000.00,4200000.00,12471377.07,6900000.00,500000.00,500000.00,3500000.00,0.0
7,应收账款,252119275.58,206735637.64,153607136.65,178926384.51,139920670.25,173721696.61,185373845.06,158375832.67,390970938.02,377522755.64,587184723.06,812444199.61,49347895.23,300762077.17,195799296.48,110422348.09,82333009.76,548181083.67,485526940.68,771656134.85,360007999.06,86538534.07,109904881.25,184276072.01,111594403.96,174628144.56,67128924.41,129867827.45,119467690.40,19251804.68,55075731.95,74594521.04,37184177.49,74695150.79,27383301.51,73906580.65,81787540.47,92868758.84,84833808.04,78132218.48,123133665.36,72325719.81,86067694.15,41659742.78,105386588.52,30441505.92,6379901.44,16657468.59,19542089.55,5248721.22,79482.10,2390806.25,3065950.85,4638662.62,5431003.10,5261312.74,4148544.33,24070236.70,13818892.51,15017728.50,15354050.02,16564471.90,21268318.03,31090147.66,29234483.42,26050952.05,23466377.14,26282863.41,25632541.47,29978504.29,28232550.32,43391222.29,6609384.41,31745774.35,26878096.09,14296037.84,33595396.36,29611830.63,27562991.33,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
