,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,749891033.13,722546579.43,819462810.61,910290355.53,1136962447.89,1165397147.86,1104005309.51,1390875983.70,1089132429.69,1179005504.24,1317708196.23,1433562740.14,1222821411.95,1400852420.16,2352511653.32,2689673188.31,1296450983.33,1248906499.50,1155849695.61,1302361219.10,1652436599.38,1743276513.32,1384645908.04,1260699816.12,1101343672.62,1153486657.35,1298305870.76,1406306060.10,1153902591.47,1181020446.99,1188637495.10,106662568.83,104475420.73,114460862.13,178017825.24,222659002.04,173731933.86,167601157.98,133281269.16,197103756.69,197983978.39,287228216.87,191604460.76,98848767.29,105656866.67,156229091.87,160068351.75,133468965.31,143539270.94,177396191.76,170509098.42,141620454.79,186775670.75,177598727.41,227775292.91,168739536.39,236612768.55,156605862.25,137172689.22,156900245.74,270353764.05,319602789.88,426577373.39,507999711.43,393826407.89,395386386.59,385831520.42,419348104.85,403043690.34,520452847.41,95857629.00,28013593.83,13848051.63,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19626000.00,20000000.00,0,100000.00,100000.00,100000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,982513981.58,1104603594.10,1186081921.20,1130185180.79,1160393588.23,1126314919.53,1251375859.85,1282797982.96,0,1185649926.51,0,1167978945.40,0,1496957593.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,368493208.03,483537615.54,501307189.52,548610777.24,488004551.23,508223400.06,641403616.19,761371058.31,581720735.51,603244866.14,411942246.07,549290342.22,486786789.53,265623585.47,334514025.76,260031633.59,229893069.29,322447155.02,447366081.64,791078479.60,539855794.46,748038095.06,1062332868.02,1224678095.57,887489124.60,739773637.36,641385383.76,810951207.01,854357247.56,729258337.95,1268989162.48,172809480.00,155602988.34,36611500.00,62871635.38,134665984.82,75455658.62,91114305.25,84839037.52,50271908.05,16400000.00,12099590.10,15645771.28,15064213.24,19335250.00,37350000.00,64028232.00,78747410.68,55405205.00,85252816.65,94571215.25,69462365.00,11276490.19,18629150.80,69566083.00,64507849.85,7832614.57,10995480.37,32659114.00,17873452.19,29295018.00,25209165.42,30727923.62,35971240.00,20867090.50,17468784.10,16641034.55,15887435.11,13802322.50,18452435.10,23346095.40,22821681.00,6362800.00,0.0
7,应收账款,614020773.55,621065978.56,684774731.68,581574403.55,672389037.00,618091519.47,609972243.66,521426924.65,575576897.13,582405060.37,708247361.69,618688603.18,981864042.96,1231334008.35,1272522793.71,1268896574.25,1538814642.59,1387699969.19,1374626277.15,1111550862.64,1478515623.23,1334658845.57,1340763758.91,1104857186.83,1565764906.31,1644610488.38,1403790700.55,1239081478.69,1331776387.81,1802874058.02,1394005406.68,104897381.85,98035200.37,97823461.17,108827348.80,89670118.55,139286381.70,177564085.83,152633658.80,104591437.27,139577802.73,175615479.78,173789896.33,148871143.65,142298080.64,134547218.78,121779618.05,132694622.18,161249359.52,134088141.74,145576892.52,133086300.53,150067262.06,139595359.11,111769038.37,128814967.05,89267806.61,252351667.71,212486863.09,194991977.86,171269667.39,154652924.31,149780479.10,147229216.70,144306123.76,150108686.14,126763941.40,116452115.42,109959217.90,99771778.91,113851314.03,85485654.64,99972733.51,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
