,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,99431335.20,66553250.41,90897446.86,72543598.82,117553837.52,67245026.65,102872007.39,159304502.83,601818591.43,368594549.99,402768611.65,282826694.43,425330186.94,236744730.50,415242609.15,320944177.77,436754968.60,298004147.11,403027998.96,395353038.95,617298637.18,416874690.00,577100895.82,524963012.27,539092522.63,378329716.90,544958183.84,555682822.40,579262457.35,483297886.65,470549192.67,367867222.47,531728207.87,303384821.50,367893348.69,429177538.67,647860556.04,550203309.39,703233220.65,660888773.59,749555426.87,754203231.69,730593219.39,613062384.89,694023864.96,485614657.94,466016805.48,569581538.15,552059112.70,439959188.01,526481413.14,647172290.06,677889871.68,710332156.22,668045325.17,829846019.72,1027891788.95,853724529.88,1015162869.19,916612215.51,1111055547.41,1019636531.16,1131283353.28,975781119.05,1151114675.05,1232656611.46,1220492385.60,991895380.57,1185380237.07,1309309040.82,1320441578.99,1192999791.24,1333489129.94,1301811156.57,1219621536.32,687877761.13,448722292.82,285323037.75,467243699.42,272778344.87,376006982.01,0,221763834.21,0,181064830.87,59556789.24,95667209.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,358800.00,691000.00,0,0,0,1878641.27,1878641.27,1824000.00,1824000.00,1887400.00,1887400.00,1886700.00,1886700.00,511894.15,5106830.00,8101738.38,4101738.38,6652800.18,7152800.18,7621030.00,5121030.00,5121030.00,5121030.00,121000.00,121000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,240755608.80,86806562.07,83852159.67,82633141.23,86177247.13,105293094.40,99968943.42,102359026.02,113151207.87,0,0,112977596.06,134979882.37,0,144641749.81,150548733.35,115670307.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,84009521.28,7305467.61,10336182.25,6030000.00,5416114.50,8902229.75,6521052.52,250000.00,750000.00,450000.00,1532332.00,2939495.02,4543559.00,8439394.11,23929356.08,28225418.78,16976346.03,28875984.80,20506839.94,60889608.28,47011362.36,35693355.00,69699776.10,124425261.94,61988851.42,33346449.17,18897130.72,58525708.48,101366074.53,30398520.71,75835983.98,54616194.84,77742851.66,95979278.33,83729324.56,99807783.85,64374381.71,40753454.77,111076967.62,105299575.25,56862354.65,132686925.19,198216455.64,191960413.50,122315549.68,152724123.50,104870219.94,135175859.13,124034995.63,42806848.62,94079208.35,69736125.63,23879069.60,42069678.15,55829464.50,45506863.48,128744362.43,37057320.31,34183427.58,67004480.78,89969074.82,40141901.78,61014429.63,121788469.10,78251917.70,111469815.05,55330500.00,74588434.25,74462499.00,93256645.00,78866027.50,69004831.10,58456624.60,55593956.06,65224762.50,57111800.00,87514485.20,46234850.00,22573475.00,34266600.00,33570506.66,0,39020531.46,0,44883100.00,0,0,0.0
7,应收账款,156746087.52,79501094.46,73515977.42,76603141.23,80761132.63,96390864.65,93447890.90,102109026.02,112401207.87,146368581.26,112078738.44,110038101.04,130436323.37,120340567.31,120712393.73,122323314.57,98693961.45,97391172.10,97429480.81,215999395.89,56152215.70,210549624.48,180770040.83,132732674.55,85673932.96,161490294.88,140653639.98,156665631.69,127277279.99,314374903.99,290174914.34,245477949.33,266549558.38,241338236.29,282783429.09,297599097.96,304062400.00,512550040.51,537721382.25,501462073.72,443757594.32,548343363.13,587506956.36,595051729.76,477633097.35,655216614.71,635219079.82,558561028.56,515782656.55,659858251.01,636791055.20,581530160.95,460302290.39,617106966.71,593967531.01,568369921.78,465747549.79,448227391.87,379854612.38,406992189.75,394605254.18,442837254.08,349527798.75,398614815.20,311815817.90,362928310.20,353045127.96,359387159.29,277577487.27,339977339.64,377511804.80,430019196.85,427151577.52,506174341.52,484345906.28,689585735.27,788164533.08,758330256.63,851857067.86,1012996062.56,824376029.84,0,661432334.31,0,707476878.53,283062592.45,256737889.25,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
