,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2218021323.05,2095771671.65,1598016025.98,1595859710.83,1912598058.17,1930336135.03,3521882647.25,2183172776.07,2277116405.54,3173537453.06,2465405670.66,2266966625.61,2404411667.05,1423977976.27,1063160135.25,826964109.09,1094089150.34,1233718375.63,1337292023.40,2934330078.13,1410780531.53,1287417104.54,1129856423.89,1696582387.30,1216617968.54,1324632571.17,1285642793.60,3587920394.32,863607411.88,1032928913.82,746091669.41,1056912992.72,1862868600.12,1219007327.70,1718291250.60,513437093.61,1215568641.68,103065780.15,103383444.62,145270351.76,116029192.95,193812613.37,135420707.78,129557606.02,326503709.99,71505049.28,66643059.63,61857027.62,201522869.08,40625689.97,76194837.45,41470655.42,68594761.15,67609757.15,32993851.50,76392522.56,58681046.11,22110491.95,27168359.43,29834707.57,18736617.52,11174607.89,22260858.69,34450302.79,40285457.86,13402922.95,11841370.16,29742889.15,61055202.49,29667182.13,9302867.28,25290437.76,46724838.47,9343439.34,56236130.64,10412632.67,16555512.29,11532461.37,19398901.26,17294359.48,13639442.88,0,48858610.66,0,42022922.13,0,8486669.60,9335060.82,5700662.99,2745509.65,0.0
3,交易性金融资产,10000000.00,30842309.00,7130445.00,1204900.00,34329514.50,33450000.00,11395000.00,27202492.34,7908000.00,5345714.60,1387978.00,0,0,0,0,0,0,133600000.00,0,0,0,45000000.00,0,128500000.00,0,80000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58740.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,0,5510892.23,0,3009074.87,0,0,0,0,0,0.0
4,衍生金融资产,15164481.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412558700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,332242613.61,636233769.56,590601039.82,574902611.62,561670588.88,562308484.27,507542372.90,573635837.77,584764782.18,0,468178158.46,0,568808388.69,0,578499900.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,153255214.28,83238768.21,66384538.40,94412637.55,61339204.82,44626319.00,86735949.58,109191343.59,112170794.59,46481740.98,179167807.55,197919204.39,227363746.20,186271466.95,96271720.26,144184866.16,47884061.78,73651911.32,175571940.13,81435784.69,163089778.92,249643297.02,149395103.79,157885031.98,111587090.75,342591086.13,295221889.77,353160224.69,53097739.00,145750741.12,53519962.50,54719220.00,63727413.50,89594134.30,50698165.67,63481065.43,937600.00,1220000.00,1149600.00,4290000.00,1330000.00,1294207.63,1933000.00,47621330.84,1835208.00,600000.00,4322876.60,59807072.90,680000.00,300000.00,100000.00,280000.00,412790.00,0,0,943000.00,0,0,0,80000.00,700000.00,0,114400.00,110000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,332242613.61,482978555.28,507362271.61,508518073.22,467257951.33,500969279.45,462916053.90,486899888.19,475573438.59,375552072.42,421696417.48,401990615.45,370889184.30,366316519.23,392228433.07,412632537.02,324620299.93,427118330.58,380617668.53,441579592.69,384090179.14,473940918.99,340072799.41,333765873.59,199204239.81,369382405.88,324134819.09,322992274.67,296388532.90,413544961.62,267140930.58,356308374.62,245099721.97,360307610.46,346927119.29,256094735.19,201804038.30,191484820.17,245031528.37,213546480.39,154714072.82,168014095.35,140412994.14,159144254.12,133816989.71,124143228.19,124932553.70,160032103.19,118735775.71,162266463.86,149120446.21,145642194.22,103866716.75,74490141.26,113562559.22,123016267.28,92797419.58,100508732.49,114568587.54,93072350.77,102290350.23,104898985.59,113050023.10,47623830.77,65862516.85,1107825.57,1016271.93,1107721.40,1138818.30,2117022.71,1747356.42,1311323.19,1116472.18,1545431.17,989512.53,1209083.96,1080039.57,1019932.56,1110402.41,1441760.01,1420176.69,0,1312868.72,0,1431745.58,0,1282095.86,2737267.39,2294318.23,1320360.52,0.0
8,应收款项融资,158278664.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
