40,开发支出,0,0,0,0,5043438.37,3459671.10,3269965.54,1641767.58,7025403.99,5517641.56,3928178.70,2000000.00,6901302.86,5031343.84,3195006.14,2000000.00,2199811.77,914817.02,0,0,5224896.45,5224896.45,5859240.63,5859240.63,7268422.15,6541829.06,4586238.43,4555879.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41,商誉,987120328.61,971260006.86,958433844.20,967070134.99,1683207282.06,1658806589.29,1638845228.52,1669330082.48,1827939594.15,1834141167.51,1848119530.59,1835647837.48,2153414555.46,1485315542.18,759306117.25,761989309.05,341808857.06,328399688.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,长期待摊费用,27586959.95,24731348.02,26708103.78,24129864.40,12376459.90,12680912.83,11924969.19,12832635.89,20789962.27,21977621.37,14314732.37,14542217.86,15540323.87,10669584.27,8934216.86,9056192.92,2966149.46,2940355.18,322293.21,368862.52,15209279.10,13875179.33,10978526.72,11199941.56,11390891.56,10539841.35,10872699.30,11589992.58,9474724.13,11779296.15,17065240.95,13205950.95,859702.25,972977.18,884029.85,907496.33,1136227.39,2478422.30,2105732.72,1997395.45,2741076.46,2706915.87,2777520.63,2511510.64,2762771.52,2942382.99,2318625.21,1974941.02,2835958.93,3262886.22,3593368.26,3515603.00,33788796.75,35862803.10,37746657.02,40511760.00,44066980.36,45789759.27,49073635.02,46815498.70,54707092.46,55774206.22,57841730.81,59919403.33,57943742.82,59918418.96,61651512.44,63725803.90,66091317.56,67209801.15,54312794.72,71089065.63,49246126.60,51758029.59,2352212.19,2706378.40,2485744.64,1973584.50,3430404.48,0,0,0,0,0,0,0,0,0,455874.19,455874.19,0,0,0,0,0,0.0
43,递延所得税资产,103440946.62,102893716.84,99199113.28,99987645.40,99330673.09,96919053.46,94474144.70,95140363.56,72810308.53,69721454.56,51845681.83,49800441.68,49023544.71,40390438.98,23438390.73,21524477.55,17817168.08,18068942.92,17769230.40,16948919.00,14084455.02,12982556.77,13825537.77,12736460.20,9149213.07,12230415.83,10077085.85,11120176.77,10807383.70,11446516.23,11357152.67,11337600.38,7627506.81,8531219.03,8195432.98,8348205.33,4510965.91,4345588.35,4301591.13,3857474.01,7658201.20,7098939.88,6961888.17,6956848.76,8898601.11,8958329.62,7637586.08,8021257.17,5231273.14,5200417.04,4585664.14,5010772.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,其他非流动资产,3942761.00,3880365.60,3819089.40,3870572.60,2041914.30,1980562.20,1572150.60,1966435.80,6034935.67,6073438.32,2202321.40,2216478.50,1480140.00,1497215.58,517031704.00,104882910.00,1873065.60,1799585.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517547.86,0,19972.20,0,0,0,0,0,0,4802519.11,10947114.33,11231381.92,18209997.10,17402367.14,0,4000000.00,0,706933.59,0,0,0,0,0,0,0,0.0
45,非流动资产合计,2885748547.65,2859855971.69,2847965412.75,2885032497.85,3774557517.34,3737669218.22,3712436261.89,4621858400.09,4991274764.25,4992958452.99,4989380996.14,4835027625.18,4732981721.32,4028197839.40,2716014531.40,2299493637.06,1474294451.16,1453649142.62,1023245828.02,1023826672.20,1152520451.60,1191492776.52,1142966768.33,1153510775.49,1127179761.73,1097774027.72,1095349455.16,1091045069.01,1093608454.49,1061397954.12,964693382.58,971056955.78,962084191.19,957319151.42,914781970.99,888504434.90,924154456.54,944504930.62,933112098.79,915099176.43,1028101985.60,1033892409.93,1030273906.61,1016091252.73,1023655350.23,1027795090.67,1064799174.71,1040775187.13,1009038835.69,1038774892.56,1046597048.57,1018001797.85,1030346218.72,1031060231.02,1097582585.22,1096025313.59,1118083307.76,1102573651.51,1108822558.96,883491996.03,893272207.52,876151734.90,874323023.21,877515027.19,922015528.22,933193041.92,1005369098.22,1019052140.38,1053793210.79,1056669771.68,968425523.64,963213380.99,731460006.05,626051544.69,473489166.23,352736134.95,306177933.92,248063597.56,259678452.10,209101682.23,237533113.27,189845328.57,153913986.48,132740077.37,127972213.33,111711000.00,89655937.55,75681549.04,74859943.50,50162399.80,30286348.04,37186335.22,36497847.46,34551073.81,35486502.96,0.0
46,资产总计,5539560489.55,5552277809.16,5526640430.98,5602026739.84,7374233453.65,7149162311.80,7785193117.15,9250357345.92,9920041351.68,9946963228.08,9888632128.38,10565211777.14,9068625058.71,7523803587.32,6116676025.19,6406213868.19,4818881016.74,4784273199.01,5359295164.88,4216166519.39,2198662173.65,2201377100.15,2145593234.49,2166940052.96,2138298756.03,2163401031.77,2165415257.10,2165087505.11,2145365380.96,2162362144.28,2059660108.09,2152169257.37,1945296691.97,1898515745.14,1736891431.07,1723188720.84,1930708716.80,1763808265.00,1809441641.17,1886088321.01,2041232402.68,2060295591.30,2001703966.64,2063371884.67,2086144371.68,2150900433.54,2168351931.37,2151512126.62,2370865746.52,2372197338.62,2342297067.22,2302999730.14,2421228255.85,2413236586.16,2386618077.08,2422672748.40,2393702123.90,2333400768.77,2350292722.22,2145403411.89,2155958886.14,2185619240.76,2101071529.00,2158637636.99,2239786307.12,2271181578.43,2312541614.48,2327322206.95,2350512488.10,2392623005.63,2219593522.13,2159992108.88,1964761794.19,1584733754.70,1581827095.22,1545703429.30,1540644296.98,1491413600.61,1356589820.01,1220344546.89,1056431636.30,943037320.87,813639367.58,725899050.72,532495223.31,562838000.00,414226971.35,454778933.81,298086654.50,276796929.50,174474827.86,148878395.41,122309294.51,114143699.77,109490836.59,0.0
47,流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,短期借款,1091825955.44,1074336386.59,1084222665.58,1124178674.85,1167979842.22,1017830183.05,1590823110.14,2372405484.97,2101003225.09,2206290065.98,2289977957.81,2286368650.55,2031877033.37,1433764105.14,693675392.00,1030700000.00,947300000.00,999800000.00,854200000.00,560500000.00,148407447.00,112107447.00,96907447.00,74317447.00,73317447.00,63317447.00,91817447.00,101817447.00,94317447.00,137317447.00,88317447.00,158317447.00,129317447.00,127317447.00,47317447.00,44317447.00,236317447.00,224317447.00,277817447.00,411577447.00,551477447.00,543977447.00,542117447.00,579917447.00,578817447.00,581817447.00,615617447.00,594017447.00,661817447.00,660677447.00,654077447.00,626977447.00,678697447.00,689097447.00,702597447.00,685037447.00,691257447.00,644167447.00,674767447.00,573067447.00,599367447.00,607267447.00,569607447.00,590637447.00,649637447.00,627192350.00,642742350.00,681702350.00,692083350.00,739548447.00,683408447.00,689286474.75,542575474.75,697910474.75,623982027.75,559009474.75,508767027.75,493159135.07,397672027.75,350086847.75,0,268937507.75,0,179278801.75,0,117044000.00,0,78029320.00,34400000.00,51700000.00,41728000.00,40746000.00,39486000.00,39296000.00,31680000.00,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,588334611.50,610843679.64,642099454.01,726720385.80,705781367.79,676899123.65,658380457.89,791774897.20,0,812777055.11,827895940.06,980413128.85,0,742486406.59,682780713.93,585889332.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,应付票据,0,0,0,0,0,3212618.90,5968010.25,18203061.69,26209804.43,28459792.00,15101128.75,47628120.24,63557004.85,30697868.52,10528716.12,5878202.15,10463998.80,33904775.80,28342742.69,25549891.90,17600000.00,17570000.00,17700000.00,17700000.00,17700000.00,14700000.00,14700000.00,14700000.00,14700000.00,14700000.00,14700000.00,11700000.00,14700000.00,14700000.00,14700000.00,14700000.00,14700000.00,14700000.00,10700000.00,10700000.00,10700000.00,9700000.00,5000000.00,4500000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6215552.25,12848452.25,8799413.37,7600000.00,6150000.00,3650000.00,4050000.00,7520555.00,4710800.00,4343696.04,2582817.90,4782307.80,7080229.47,13031701.28,432307.80,2310424.30,2126679.20,6951438.00,0,0,2300115.64,45022.97,53178.77,0,496929.29,1200000.00,3258218.92,2288218.92,2466134.65,3155326.65,750253.60,0,4370750.29,0,11247950.83,0,0,0,6462356.42,2950759.42,5515613.16,0,0,0,0,0,0.0
52,应付账款,588334611.50,610843679.64,0,726720385.80,0,673686504.75,652412447.64,773571835.51,747003779.03,784317263.11,812794811.31,932785008.61,774071516.60,711788538.07,672251997.81,580011130.80,477688703.82,446968381.20,447967744.34,458783717.66,326239948.14,343745508.32,287041176.84,342244945.06,363276398.90,374997907.79,385496371.35,370763719.33,405931407.08,412967272.38,409518793.37,394979980.99,235808433.66,246788170.77,254146144.34,223547430.49,197763990.10,209953559.73,192368387.93,146417104.57,164262766.94,199175457.15,153326486.25,172540130.06,154946142.67,187139387.42,186655700.92,179597645.92,191621466.15,190683807.35,173273504.98,184736524.05,210094943.20,189097835.50,175247694.86,178180518.65,190629497.86,192657650.47,180353056.43,126956931.03,146706952.33,165968748.38,146487761.25,149958719.11,144953414.51,146887875.29,147389963.07,114057626.56,136597277.34,136044889.98,123125577.43,76303803.45,127520601.57,68434685.24,68066593.59,83661563.34,66374322.74,67818361.37,98600221.54,81359659.21,0,85314952.18,0,73745902.06,0,46002000.00,0,41047557.60,9181605.34,8039994.61,96302437.75,63712204.73,35316205.23,28356370.25,30080746.85,0.0
53,预收款项,59010542.89,49579591.58,55973734.36,50781489.59,55252036.21,60785165.56,123350843.31,320608957.14,68123269.94,57128707.45,28370699.42,47646452.06,72064299.61,45328534.03,44806624.40,39775400.89,8923465.44,9044970.09,8165110.46,5054007.01,4318222.33,3378367.68,4320251.77,3544757.48,2206885.30,5579231.65,2053116.76,2828348.02,2803913.01,1719439.84,3045335.63,2070383.32,4106102.74,1954638.07,1921015.20,2810419.23,149163285.65,6909093.24,5550485.64,6290035.66,18847220.24,21824613.29,31470744.30,29820151.97,26481887.79,28705709.29,22416157.44,27700592.32,17905948.85,14362446.22,13593227.91,22287159.91,17897509.31,19126326.22,20833701.26,29401865.18,16495761.04,16122189.07,14686130.00,7837935.63,7140522.77,8305464.12,10637741.81,14448046.88,63558304.53,126419512.26,182332888.21,160122619.02,150261855.12,104040849.81,84043835.18,57314157.74,19730906.24,19293319.67,18100159.14,20668769.16,33597815.92,31471755.64,44255441.71,50908192.85,0,45554146.80,0,31606585.69,0,0,0,7203090.60,2913113.68,1885461.14,2437677.14,0,0,0,0,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,233432073.05,212900522.65,211512010.91,211289969.00,167851076.01,156320828.74,163037976.11,170696005.22,136378839.15,132640647.09,162309105.54,152394217.88,109522063.89,94751727.62,22096347.14,39560268.85,26275648.41,24346158.48,10753268.87,14957140.45,8555368.37,7752841.38,5859005.86,5316813.14,8198001.27,7578329.17,5090175.66,5040256.29,7080452.82,5995541.75,3953718.65,5421282.86,3603957.91,4806244.30,4527084.68,2572357.68,4707808.03,1734785.44,3062287.92,2698222.79,7017973.44,5277970.23,3434271.51,5251564.47,33815054.84,35942406.33,41280359.32,38837037.54,27230043.85,32253604.72,32317205.81,39164493.40,12538925.29,11896610.49,9877450.55,7775527.57,10677687.35,9447358.56,9169341.15,7113025.34,7076040.79,6750931.15,6513486.08,6787180.88,6847855.84,7647873.92,7202029.90,7999645.31,7728744.11,7293307.27,3740925.65,4236184.66,3371126.28,3047973.15,1604012.65,1294842.89,2002983.50,1075399.37,757019.89,696325.89,0,946387.60,0,904034.11,0,0,0,217973.69,-1475798.24,-450929.10,0,0,0,0,0,0.0
56,应交税费,67998272.88,67068091.96,71515922.23,52001646.32,57357390.24,54314682.33,52847163.18,52979484.80,99685431.81,91849913.77,103819127.84,101616299.60,137096937.40,75980845.00,72719283.34,88359703.39,57673876.22,57115318.56,142019590.96,148704664.92,-2594905.14,10793659.85,7658666.62,10052562.40,11221360.88,9439895.55,2611118.81,6155917.59,7429843.20,9348396.99,3301015.26,-3079663.48,180032.42,4392214.12,4064863.07,-4034271.23,8108122.63,3463353.52,1302101.31,7643704.17,5078289.63,3074777.15,2601199.02,1779678.84,7986613.01,10471001.71,8217054.53,10144456.90,8497161.06,7769402.08,3608016.61,3119543.56,1864572.23,760304.19,2357761.10,6893023.99,4970858.47,5471753.71,4074821.48,4852983.15,4086003.17,1747470.51,2593837.32,5771750.46,1923765.72,-2838287.97,-5278797.28,1963258.12,908547.34,763578.12,81631.83,5198066.00,2520907.02,3246208.97,3755405.73,4212004.04,8258979.04,6278384.07,14283374.18,8320377.26,0,7530514.33,0,-3917247.50,0,-5335000.00,0,1163216.87,617669.59,148777.00,0,0,0,0,0,0.0
57,其他应付款(合计),1808180856.70,1781878637.24,1620001432.47,1526193547.13,1322770034.63,1278845175.55,1226912436.19,1156032404.51,0,931500654.26,688787253.39,1247980986.76,0,608605554.89,541941300.89,672325665.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,应付利息,75365839.16,53515374.44,37504648.30,16785242.03,52124257.62,38796779.04,37602126.65,20335719.63,77296553.40,52306606.74,37553244.93,28078299.84,33325229.74,19091688.68,11186384.27,705484.94,163759.38,316043.40,292556.45,162000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803384.62,807858.90,0,0,0,0,2196978.71,8199671.55,1742018.57,1742018.57,1742018.57,1742018.57,33453831.04,1742018.57,1742018.57,1742018.57,2430135.19,11513724.93,1742018.57,1742018.57,2036997.26,1743628.99,3014028.29,877490.22,877490.22,877490.22,877490.22,961790.22,1139570.22,1139570.22,2639859.72,3283505.26,1632615.42,1632615.42,452788.58,702118.58,754908.68,769871.47,1545063.71,1452572.07,3706565.95,2792683.22,745977.74,0,2608478.61,4226089.07,5464402.75,0,5771750.46,2123849.90,8619931.49,1134619.85,3446683.50,2048577.56,4046442.06,4375075.86,1059382.09,1059382.09,2963743.32,5102909.06,6165443.91,10675762.76,12124189.99,4250019.11,4115473.55,4250019.09,0,16364020.46,0,15145478.56,0,0,0,0,0,0,0,0,0,0,0,0.0
60,其他应付款,0,1728363262.80,0,1509408305.10,0,1240048396.51,1189310309.54,1135696684.88,1029998433.14,879194047.52,651234008.46,1219902686.92,1257447920.79,589513866.21,529951532.00,670812321.37,125268783.60,117695034.89,119428629.36,195683947.90,82679217.50,101137612.60,106670421.71,117008629.44,103432423.93,161680159.46,130347396.68,155767204.71,154118948.00,167834328.89,147659520.34,203220918.11,242047639.98,201025026.37,158658669.71,181203227.75,94687144.91,88790997.14,105543300.20,93554506.10,104216012.79,93864941.58,94752886.04,109888989.38,136402278.40,144394327.44,129006777.87,152023344.99,111395582.19,103975416.64,103816786.28,84619166.73,81055157.36,85164680.54,66034501.94,93949908.92,77358210.01,69013744.21,81245368.19,66037346.35,49183838.77,56302098.62,28741827.86,72755582.21,35266062.42,45238354.85,24742174.23,57879066.35,19607583.23,65183563.88,16519083.37,50286981.16,6863315.74,62315092.50,45310527.08,52690481.76,56906423.45,78378954.23,88207118.43,66057982.39,0,60021234.03,0,25298145.42,0,24730000.00,0,56691561.68,4510552.86,17912470.44,0,0,0,0,0,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227282.33,1416442.77,1230778.23,623101.31,0,0,5040.51,891.31,359448.10,250891.31,264997.54,891.31,2091985.57,1725666.78,1578684.45,1456575.90,2989022.18,2057362.49,401382.22,33224.00,1574602.05,272036.00,178502.65,418667.46,8451830.93,68672.30,9403609.17,4588228.03,0,322549.38,0,0,0,0,0,100000.00,157052.10,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,1099737956.06,1099149955.07,1098568345.40,1097993127.04,0,91350000.00,91350000.00,142350000.00,51000000.00,51000000.00,51000000.00,51000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20650000.00,0,0,0,0,750000.00,750000.00,750000.00,750000.00,0,0,0,7300000.00,14780000.00,14780000.00,7000000.00,7480000.00,20000000.00,20000000.00,20000000.00,69849400.00,20300000.00,0,0,0,0,18579689.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,其他流动负债,0,0,0,0,0,0,0,0,0,0,0,0,10825474.59,11802367.57,114000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72898.98,0,0,0,83815.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9084.00,451.91,0,0,0,0,0,0,0,0,0,0,2360451.01,0,2543546.81,0,0,0.0
66,流动负债合计,4948520268.52,4895756864.73,4783893564.96,4789158839.73,3476991747.10,3336345158.88,3906701986.82,5006847233.84,4336699335.99,4283187043.66,4152160084.06,4867419735.70,4489787480.84,3012719540.84,2058133661.70,2456610371.29,1653758235.67,1689190682.42,1611169643.13,1409395369.84,587402276.91,604685108.38,527898988.37,571927173.09,581094535.85,639034989.19,665569457.30,658814911.51,688124029.68,751624445.42,672925965.44,784144073.73,631505632.28,602725759.20,487372221.26,466860239.91,708461826.61,550746726.29,597221500.22,679758510.51,862477200.26,877856996.62,833842604.34,904837531.94,947089283.43,997753784.45,1010826112.50,1009953140.09,1024920437.68,1016639794.84,994289549.52,970473619.49,1013228242.17,1004753562.31,986142233.44,1029981221.57,1000110167.77,941986923.83,971847652.49,793183486.83,825361497.18,854856716.72,784879032.87,844172383.76,915478361.22,955678151.44,1011374521.37,1034751306.63,1029369504.00,1076607047.96,919662008.16,891461577.29,727326283.58,880434752.40,788483007.03,805975073.64,749394055.68,685252799.86,660830146.97,567280581.95,470298814.70,508147978.58,392364389.07,333381719.27,184456065.58,184832000.00,148101219.98,190971918.36,53266245.82,84762656.28,142828565.90,105353574.17,77345752.04,70014357.33,65583335.08,0.0
67,非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,长期借款,362166534.56,364151521.85,348370247.84,356268932.05,414451911.65,397798943.82,426943962.34,721035257.09,756839152.86,808706153.37,883311207.48,902262366.13,848390502.87,862366189.44,435901105.36,378567667.03,22599360.55,22080800.00,0,0,3894338.00,3894338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,394338.00,3025623.18,3025623.18,3025623.18,3025623.18,6189560.02,6172364.48,6138625.24,6138625.24,6122555.60,6106617.29,6075804.84,6075804.84,6031933.18,6031933.18,6031933.18,6031933.18,6031933.18,8311933.18,15961933.18,8311933.18,31231933.18,31231933.18,31231933.18,26681933.18,25931933.18,25931933.18,25931933.18,25931933.18,37120124.50,29470124.50,20024813.92,20025662.42,17911641.23,18701641.23,14438178.92,14258178.92,19613178.92,19939880.24,36102291.76,35352753.72,55749663.85,76474663.85,45937686.95,48866500.81,0,30042000.00,0,24601689.42,0,24380000.00,0,10710000.00,9510000.00,9660000.00,2560000.00,10601979.20,11226163.18,10065643.90,9455838.60,0.0
69,应付债券,0,0,0,0,1097270875.78,1096548624.52,1095826373.26,1095104121.99,1592718733.18,1591680271.60,1590618827.38,1589603348.44,496943200.00,496628800.00,496000000.00,496000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29167620.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,3929204.39,3943535.29,0,3951233.03,4529603.84,4458759.28,4430521.29,4669168.93,6319770.25,6317951.22,6401747.54,6082448.36,7860252.10,7840052.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,3904145.80,0,0,0,0,0,0,0,0,0,0,0,7541.11,57785.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7541.11,57785.32,0,0,0,0,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,330000.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,2090504.51,6883348.41,6761211.21,2079320.92,1290806.42,1319659.02,2900733.54,1667359.02,1896421.29,1716890.39,1635232.09,847831.08,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,812480.00,955705.07,973909.80,812480.00,827316.32,812480.00,502768.32,1642480.00,2037480.00,2037480.00,1612480.00,1877480.00,1762480.00,0,1506675.00,0,4791151.27,0,129000.00,0,1160000.00,1160000.00,1160000.00,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10056690.34,10279750.98,10056690.34,10056690.34,9989732.61,11076839.60,11344049.47,11344049.47,11490236.54,16116885.09,16815885.09,18244641.71,14051501.70,14213347.06,14778954.56,15641054.47,13026576.27,13198589.92,14326197.34,15916092.84,10911576.77,10042915.37,10941343.19,11319364.28,11682877.16,12034507.46,12408901.13,12899287.55,7859503.97,9161403.01,7711516.58,7711516.58,11442829.52,12220503.32,2763318.95,12579473.95,1893288.53,1611370.23,2341530.01,2352244.14,2352244.14,0,2352244.14,2780000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31495567.86,31495567.86,72080000.00,72080000.00,72080000.00,72080000.00,42400000.00,42400000.00,42400000.00,42400000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,234522386.23,234867871.78,237009814.21,238009383.59,251771583.50,250993492.18,251178606.50,254252729.31,309024774.06,308865709.53,301162991.08,292612227.65,239405360.03,236905335.06,166518802.06,168022681.63,173630114.29,173567048.67,169565626.10,176527553.34,0,0,0,0,0,0,3057662.58,3300231.62,2583070.98,2878372.42,3057662.58,2815093.54,2815093.54,3394361.84,3545677.49,3344335.58,3651142.30,3852484.21,5556178.92,6448252.90,6449246.55,7341380.88,4930779.61,3226768.40,2946987.49,3877400.11,5344335.00,6670022.18,57810.60,79334.44,708910.18,324875.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
