,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,196467440.86,229809076.35,306922017.36,377056373.52,285141930.31,276389029.37,267395706.18,453555044.17,344432882.42,459578940.32,476722602.94,177396219.54,101757514.34,133457507.36,207538120.37,216928850.15,80832955.40,86346048.91,136541138.78,133646169.14,163087839.58,188368816.33,163504984.57,537452316.50,139182648.20,149913746.81,156095978.84,229425340.47,297263342.53,180090046.65,160547999.37,146595632.00,168929201.36,202920542.75,201019466.06,231039783.66,211267168.45,92672065.97,134953480.87,157896771.82,106052640.63,142818463.20,137977440.38,82022321.00,81586162.84,198647585.72,125611342.53,164972522.36,179951594.92,109928248.38,177553736.91,208708167.26,264754273.73,327870822.27,451069236.88,520841577.20,591398574.74,545435680.92,554419448.33,344335211.78,277629435.28,201145359.65,301932948.78,180504208.63,229186678.02,284824017.31,224183477.22,434232338.68,570217586.65,745264467.61,582035700.00,1108753266.61,1316090013.11,788108470.16,880405456.05,395506603.06,78185469.64,202058028.06,90873889.05,54706322.84,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14955083.01,16587100.00,30265337.18,18926900.00,43246205.84,31663475.04,30531592.53,29672319.00,58015782.98,59614237.43,0,55025966.85,50675720.00,15000000.00,405041835.00,285000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1257125587.18,1179177239.54,1131022796.38,1124358109.94,1156059198.63,1032972536.96,932563301.24,1001041087.98,0,724340021.40,0,784404196.74,0,664599468.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,123456811.98,90790980.37,121612475.28,64842073.80,64953123.06,55046500.51,56360492.23,89321837.68,47652571.06,29995591.07,66710460.50,100007760.13,58828004.72,50284971.03,73974670.36,110773143.95,51718640.72,46641525.49,78240498.14,119929487.95,72280337.05,47392216.02,95644366.30,96617855.25,76205657.43,67275598.77,78121583.02,65737470.94,42962545.77,64693073.20,95041055.65,114049184.59,33425868.42,54974184.54,109311723.33,86593782.21,59885575.08,43383564.81,57137163.51,64752826.18,50297710.58,41196652.18,44783734.93,36458701.90,48952675.23,42717438.90,41753696.32,32806392.08,21821780.13,37868898.51,7938084.73,94783693.10,53092401.35,40391588.47,41756248.31,45995393.24,55524851.29,44404397.23,32149113.66,29881021.29,21795145.03,21746600.08,313440.00,6237819.35,1000000.00,0,0,0,800000.00,0,0,1500000.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,1133668775.20,1088386259.17,1009410321.10,1059516036.14,1091106075.57,977926036.45,876202809.01,911719250.30,757139536.30,694344430.33,605110148.07,684396436.61,652535499.68,614314497.17,510042886.71,532974180.77,471694584.13,412950606.94,317370679.21,389326375.83,1427026216.95,1347128038.91,1458502626.94,1534086009.77,1393707320.79,1363208748.12,1042202525.21,1467748944.53,1392252204.51,1278789469.40,1406700352.97,1559255219.02,1500487537.62,1392025080.06,1313628245.54,1401826517.68,1527570479.62,1364338534.90,1253268256.94,1350968414.21,1438493232.54,1388342979.27,1232114484.39,1328218026.13,1189743084.22,1322476526.61,1339898255.84,1450950807.71,1472243314.35,1502611301.14,1302887060.82,153005605.26,184802003.95,167066196.00,154605711.76,110606754.58,115020571.55,67729852.67,75009585.63,66631298.44,124381396.74,118111214.86,134126812.59,115575912.72,137633225.66,137225098.92,150528002.66,130643458.63,1880681846.80,1738834551.09,1446485800.00,1352056564.70,1181815262.73,1010727371.76,777610857.66,1423364722.07,1158928601.35,652961506.56,423987432.98,303736166.24,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
