,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,726168132.39,1346113544.24,1781392311.47,3446475836.29,4136635941.03,4575211811.30,4363534373.41,6255907593.12,4958484801.98,5750574849.56,6134027210.56,5812948409.95,5492790422.34,6161397866.90,7323981075.61,9030655247.76,4522861581.26,4606744472.85,3093544918.59,3282110064.20,2577261169.92,1994526482.62,1583670590.66,2331434232.87,2597533907.56,3695962464.99,5388755576.76,2166007298.57,2821627086.11,3132918524.11,2072678523.02,1946691289.32,2449686950.45,2634155034.03,4362199231.94,2878561372.54,1758587898.66,1645325716.32,1241493705.72,1195757432.59,862518610.53,1250433351.13,2378028911.29,1946278060.62,2668736294.33,1936263667.67,2115239178.13,1810521669.92,1155458439.84,1487119109.17,1176347822.48,1367539746.42,1220860168.13,900873355.74,803228827.52,754521775.41,509455104.60,724767685.71,847820715.28,747248767.29,843723759.02,819371024.54,951753644.21,949220709.20,398249302.21,410469789.31,391260711.99,422554244.40,39161053.05,55938529.64,35900658.03,28792319.33,39080285.89,55185420.77,100230191.45,141981793.44,107844433.63,90065676.90,97289956.49,136700878.76,4737781.00,885211.65,1466653.78,0.0
3,交易性金融资产,153000000.00,153000000.00,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429221.06,2352188.50,2224295.83,2224295.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9986800.00,0,0,0,0,0,0,38373000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1337111145.39,1122042653.50,1295622772.22,993549086.15,2107227234.88,1985358241.06,1901337522.27,2755175679.10,0,2298061541.62,1570987135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375546862.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,612109335.34,499419126.62,657055267.90,535235579.94,1510272146.88,1659917010.85,1330110223.90,2396109955.10,1798023453.15,1708154802.05,1053927163.44,1744784378.26,1473177635.61,1403549147.98,1028001658.73,891183882.40,1252995397.05,1772617248.01,1233177427.00,2065724866.45,735438324.00,599786163.93,1606065044.24,2092186345.39,775896398.21,819487905.48,2248234782.53,3506079897.96,1664719038.15,2018405955.51,2103308725.30,1898272669.04,1823069562.79,1156057953.46,877750268.33,3545245847.85,3474960338.19,827276708.21,2342616066.38,2458103177.77,255198714.94,549346126.29,666338936.64,1059803514.82,1849451305.85,529644128.84,977011171.44,1164477951.05,1079530120.35,869471196.34,907269859.07,915923716.56,558790879.00,1022826098.98,947822578.50,588893030.54,447520017.36,257770492.29,158054624.82,398525708.59,425335439.58,36447300.00,125179377.20,171077916.20,18612691.00,13973236.00,9986800.00,92114322.00,65119361.71,72237814.71,31365364.15,24178003.85,53358289.75,38373000.00,22352170.00,35392684.00,18644000.00,32045456.07,11319754.40,16468867.80,0,0,0,0.0
7,应收账款,725001810.05,622623526.88,638567504.32,458313506.21,596955088.00,325441230.21,571227298.37,359065724.00,506664743.22,589906739.57,517059972.45,348788983.46,521604823.38,609948873.33,1046626239.10,493796192.97,464195942.45,448470063.75,366671692.39,234643045.00,371695422.95,778608286.15,460199872.49,295967809.60,517272396.83,556058957.33,83702560.85,150376490.93,317309066.88,109613163.50,77174097.59,77094793.72,181533248.68,88205208.79,104497303.51,93760308.14,27456556.95,168405594.16,172699865.38,254277246.47,361733686.11,367605695.38,1082107444.88,43439231.89,125986150.61,135376501.51,120268263.06,29535309.19,29826621.18,51344815.13,162241921.76,18616151.70,19863483.51,79367525.31,145436889.96,64806177.64,181919527.03,229497152.14,138149878.38,98309774.37,49725512.89,95655480.54,13006675.68,34323432.10,77439387.67,60667292.98,96490641.68,21397345.89,46121721.16,37026850.56,51640922.56,25493639.98,54268781.02,71856283.96,41343964.75,34736452.89,62094141.25,61711436.46,79969158.88,89972875.32,77162527.43,35921904.20,49199854.30,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
