,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,396629924.32,701823949.58,616547005.73,621784392.50,740925460.87,623718389.91,790808279.61,780954086.27,540760045.18,828489650.18,844124400.50,1187969280.03,680999829.87,813483353.74,598569921.72,315266415.41,258666326.89,234324039.19,342785732.64,338758721.16,376042818.93,190372795.99,105250295.22,118051751.62,94939193.79,185251265.93,219433081.47,52783580.89,131454320.74,63616807.60,77702547.90,59934940.64,96243964.67,124628915.36,169498985.64,116842000.77,101131061.49,69613197.46,109698335.78,120234695.95,183319720.73,158651269.15,29875657.58,38861481.06,29419132.26,28727288.94,30844692.61,103903887.81,296062281.87,234152707.69,379127556.20,322254651.97,343520120.46,236832020.03,202921397.29,123843880.49,157958999.19,187297979.31,250963330.58,184995850.74,287382456.88,320467388.24,286016797.67,275644509.46,338751789.41,258225295.02,264619763.09,252294582.70,254068942.47,227122205.75,224678873.15,169158476.17,169758223.25,124626000.74,74511640.17,184149648.40,22671220.15,66290849.66,76685547.40,27385472.54,21260279.35,0,14610266.12,0,23064662.70,0,21599176.25,0,29891029.07,0.0
3,交易性金融资产,0,0,0,0,0,80000000.00,80000000.00,250000000.00,0,0,200000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.00,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240550.00,0,322750.00,81700.00,581700.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,14686408.75,2568288.88,1151874.19,1673514.34,2307190.53,6226531.07,10977289.12,12100499.47,14460278.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8674.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,14686408.75,2568288.88,1151874.19,1673514.34,2307190.53,6226531.07,10977289.12,12100499.47,14460278.26,11425081.75,18274156.06,25473949.59,34003896.15,47233304.16,60674454.51,43057148.62,32235500.62,50705264.72,58763151.11,45763723.86,63829184.82,35683296.53,71552388.63,38561546.20,63517019.84,61377550.53,101699417.11,94181923.63,94153331.92,21661933.89,23760250.98,26025820.81,31383517.84,42999432.78,35343465.43,20549713.16,14739834.64,13668320.44,15470785.77,20302237.37,16145468.11,29775404.51,43464852.13,33020477.65,20989049.99,13299101.09,27356965.03,62930282.00,62590920.61,69127394.79,57966940.46,55470705.61,41407176.78,37981174.93,32608767.91,32535056.47,35391327.51,17418554.96,23215142.58,27607614.27,33357828.91,37417387.41,22585713.04,49137223.38,72701103.37,70038925.11,76561631.65,75510036.31,90730328.87,117596976.39,164715150.63,151712442.44,167681903.22,144352008.70,166527156.46,294684036.24,381955773.12,376972098.71,369688183.35,413254132.78,372789233.51,0,309795790.38,0,312816647.93,0,242810677.00,88096776.77,131667967.90,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
