,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2941956848.98,2542472638.22,2049660676.06,1528250664.37,1557520329.31,1295642509.93,1150420397.51,1278249199.49,867808878.54,1327847045.45,2851026208.75,1789488523.65,1098398539.42,1324464459.36,1199531602.64,968476585.22,1357743463.50,1089785882.93,1991562526.02,1403464748.69,1281580332.24,1606270914.66,1277714097.78,1655485044.64,1320044967.86,1614993435.85,1662291863.44,2107135477.72,2808972296.59,2435438093.10,4092232751.83,910845003.15,1145786247.04,1350477603.04,1615767152.13,1332261136.37,1307837733.09,1421866615.38,1731641224.18,1173967429.96,932677338.31,776467044.97,830425125.58,742286925.73,1099845566.04,792209309.76,745660137.77,957992901.49,1003103840.59,475876654.18,475547289.25,503833267.22,303690319.96,405488187.47,122040842.50,0,211695531.30,189218552.46,227633515.43,316851854.08,310967536.08,467184401.35,51395128.19,34615499.64,46221548.65,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,0,0,199958750.00,-328500.00,14999500.00,52749150.00,-22500.00,-101250.00,234125.00,497600.00,194130.00,115578.75,0,0,650021.25,211155.00,57680.00,1263510.00,612675.00,289171.25,1742830.00,3674215.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,5367861102.74,5264886196.20,5372799603.30,5699429358.12,5505910500.29,5590690543.05,5309453068.93,5598363025.46,0,5618110606.04,0,4770207043.95,0,4091085134.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1727629047.81,1557137071.17,1471978103.58,1012167124.00,1075533396.82,1188002143.54,1247719569.38,1009711172.43,1269425564.34,1780293190.45,1695376072.04,827491388.93,877533732.90,902883535.85,832909050.41,727215834.85,986934363.18,1057252179.24,1088297144.40,886661101.67,863112242.65,923781215.12,1052924279.28,1118942692.67,1194356814.27,914921148.31,811360918.97,942012252.69,713252800.30,762102438.28,777258396.12,1096463065.47,1069949569.69,729285526.08,826600842.14,697853964.32,770882258.46,834939620.92,762909436.96,776683697.82,641065729.61,413581527.16,417782828.24,643275004.88,435117234.40,481441946.60,410348661.87,447312407.11,392181301.27,259181768.55,224362970.48,221752309.68,76948301.68,188571781.94,223901507.99,0,84774754.90,39235204.06,83130390.31,151578887.60,121427060.44,73187379.83,47309576.38,27694701.98,9871026.19,0.0
7,应收账款,3640232054.93,3707749125.03,3900821499.72,4687262234.12,4430377103.47,4402688399.51,4061733499.55,4588651853.03,4058035458.16,3837817415.59,3863410082.78,3942715655.02,3148868879.14,3188201598.32,2846134433.45,3147709230.69,2509362777.57,2669459639.89,2585674392.71,2933192081.89,2697498012.24,2697636687.03,2457044982.85,2682932282.67,2769040620.38,2457667992.47,2547308302.51,2528022919.84,2522165061.89,2640907392.49,1871805601.69,2216933487.56,2143574145.80,2487036368.85,1971999599.67,1890491344.33,1715470966.68,1788849434.68,1582670751.67,1573707126.37,1363749431.02,1123390982.60,1024375112.74,1036660212.85,1732162112.11,1297201438.40,1273446461.40,1331855201.23,1384367628.38,1192504509.24,817573837.90,796253112.38,960667312.84,843399707.79,669147822.70,0,609955470.22,574784039.61,444603458.56,434137652.52,490692074.19,376091021.03,232791331.47,153251531.84,149225671.23,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
