,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,175727378.45,186898966.71,234787798.34,192530587.97,221383605.56,280395956.67,336768275.29,319903596.79,264103406.33,256640929.21,186320633.43,141562339.69,253023785.65,167495991.28,205472879.08,163989581.65,185050057.08,211429772.81,244635208.70,278417668.81,262668983.07,252062774.99,312731026.61,350342905.17,317032977.75,363292051.28,403677996.86,364026400.24,467587781.45,492541985.79,565253505.10,547513664.12,547627176.51,603603705.04,627514433.50,75582823.43,124076103.03,90689243.81,44806353.19,65631609.69,29785979.95,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,352015395.71,411847041.82,393183164.29,413355128.80,480722741.99,464592950.49,415558137.90,421067624.73,0,497650478.07,0,353380247.91,0,458320114.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,72238703.13,111484820.14,82961252.11,86998385.41,126050549.34,104881795.07,56442921.08,110945529.92,175209996.88,162494569.68,79472921.27,121728375.81,139134952.38,147906713.78,148798291.72,147016355.13,137196550.21,110223655.54,91691619.00,98084228.17,99471041.18,137354312.14,108224961.12,118034602.73,140919628.35,142745204.29,73699256.54,77267044.62,62246338.85,36122920.30,47485859.16,114456313.27,110332366.48,37369493.23,20583690.57,43118971.54,22676847.27,30825587.28,14002859.73,6745589.75,31076811.71,0.0
7,应收账款,279776692.58,300362221.68,310221912.18,326356743.39,354672192.65,359711155.42,359115216.82,310122094.81,330329093.50,335155908.39,374439368.92,231651872.10,280929597.27,310413400.92,301653124.90,285855921.00,305117212.88,328035748.37,284145611.12,259963884.54,257275494.13,248218933.30,223346337.77,258230068.92,241224896.13,257810909.42,244706064.85,242665306.76,246067296.34,246684135.71,219675546.16,171842629.53,212565723.32,195478751.12,182524710.68,139454180.12,159807242.24,147247917.05,91541097.42,49267128.70,59746363.89,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,24877608.84,19932237.72,21571317.49,23631218.15,55318198.73,41648225.46,76433506.87,37094296.91,57426614.10,54227541.29,41527675.87,25033100.76,44667606.70,43768710.50,42913690.44,28118202.39,28049616.74,64355287.13,98745469.93,61707775.17,121645488.02,105242905.07,108075925.51,108977721.46,110344931.65,113911702.73,123200414.39,100397633.41,91825000.03,103878801.30,96752377.13,82786475.17,49434920.97,53164080.73,44124763.52,23167652.55,38180625.47,28248117.96,17535630.14,18165673.77,21261120.36,0.0
10,其他应收款(合计),14283402.90,36908983.19,34208134.68,35049422.01,46724504.48,50814434.72,53715942.48,40678662.76,0,42702004.67,0,33137016.70,0,39971513.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,36908983.19,0,35049422.01,46724504.48,50814434.72,53715942.48,40678662.76,56186730.89,42702004.67,43660286.98,33137016.70,38106622.79,39971513.32,39725969.60,32773226.00,61629047.27,38253044.54,45443251.76,46084618.10,16284074.14,13872815.40,17073260.12,18129790.38,24002959.54,25133140.65,25466111.23,22862982.22,27675487.77,21086664.45,19174859.09,19528853.63,25815739.61,24416195.57,10356160.83,10543717.09,0,11128045.95,6082774.75,6485841.76,1968236.28,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11927722.79,0,0,0,0,0.0
