,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20160930,20160630,20151231,20150630,20150331,20141231,20140630,20140331,20131231,20130630,20121231,20120630,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,90254671089.38,61401878569.15,67363704132.17,58572722986.70,43126477585.87,44797898241.29,51466810861.21,48315044888.60,41721594631.46,50825614900.00,56273513100.00,64720370256.05,57439461700.00,68768011664.79,77856033523.43,115205249090.74,65164065200.00,45892297800.00,24009558906.35,0,20392563583.87,20904278103.65,24469080628.32,24591346600.00,25214987733.75,31527444711.57,39658288811.06,40357877823.73,53926109348.15,30670472443.36,27382271658.77,49113259552.50,9067552564.38,5352912607.43,0.0
3,其中：客户资金存款,47315066799.97,39525321137.78,44618336410.39,43039449243.47,29288008293.61,31075537227.36,36869597931.16,36907294109.35,33746478376.74,40459910900.00,44331574500.00,50364125815.14,44589473900.00,57705811982.97,65575839141.85,100294626893.45,55579535700.00,36715041100.00,19747917438.70,0,16603397832.15,18249840208.42,20199295349.15,19680272900.00,22151411394.57,28021701393.20,34780118812.52,38480577716.70,47981666836.58,25351358917.98,23820255280.43,48654701779.41,8654729707.85,2569671012.12,0.0
4,结算备付金,9662040500.21,10440770433.68,8622538241.46,11848784901.77,7627666278.11,8060600742.13,7255368605.75,13734460224.94,9247161907.96,8465539800.00,9377590700.00,7887880664.65,10960283700.00,7446598940.16,8961985965.50,18815828725.49,9706050800.00,8317590600.00,3869681402.09,0,3929507318.78,4686501840.44,3171551761.23,2598900600.00,2670595508.45,1512755152.29,13441392897.85,2466138045.68,3793102500.39,3138313279.79,1558102312.18,5539572503.56,5953571232.02,658649117.44,0.0
5,其中：客户备付金,5380589645.91,7347735487.89,6386921747.11,9268410529.46,4410326370.76,4862501472.46,4882021698.35,6929452027.92,5994373289.29,5284929300.00,6445678200.00,4718536592.17,7726635600.00,4489797146.34,5089914406.97,12348568232.10,7130443200.00,6046926000.00,2885713295.18,0,2463853908.78,2933460133.02,2252576270.38,1991183700.00,2129708780.31,1316730658.23,13088992467.40,2178041161.69,3505691552.11,2904004868.43,1408480776.78,5032314026.91,5750653551.27,593889205.42,0.0
6,融出资金,27806140146.37,26593272013.89,26909724973.81,29168058923.38,25148082638.63,30754523827.65,37077997156.52,42664109341.38,47821230402.15,41853061700.00,37284832100.00,31006673072.37,27783871100.00,27890994433.53,35931132987.34,42744134227.80,36083384200.00,31941318000.00,16239319833.14,0,14624934224.77,0,0,0,1522576550.89,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,91755932945.80,80427474843.79,72616980970.46,69348218871.73,57326070563.57,54314389300.90,52202865158.22,50238821309.04,32649098564.76,34766653700.00,30503492500.00,27553122725.14,33189463200.00,30665925115.50,29989776267.90,23237984994.73,20970917200.00,18843761900.00,8906035523.15,5910000000.00,8209084656.16,6749268335.88,4965583274.93,8322821100.00,7054875820.85,4449313074.51,5106392053.72,4307555428.79,2820638941.68,1502064516.93,1880145965.32,785176055.07,0,0,0.0
8,衍生金融资产,955450490.31,998125861.57,943984045.06,697520404.93,1239583970.36,1202369542.05,1120013111.34,141760778.01,120384092.44,174672200.00,25644800.00,49107891.14,100850300.00,108616901.06,142052383.07,160576361.39,67875100.00,150581500.00,62004479.47,55000000.00,113689744.77,6597419.18,9917.81,0,0,0,0,0,0,0,0,0,0,0,0.0
