,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2945006127.97,2572757179.87,2549816738.63,2565096331.81,2699661993.34,1273853213.18,1433566966.90,1278395078.17,1648148224.85,1295016440.71,1552161221.12,1320118809.87,1403853141.06,1095663793.55,1246814951.66,1195004460.69,1396325902.42,768113281.22,944965306.00,830646618.73,1154651134.26,908824027.30,1038352808.74,1165665867.15,1456975891.65,1109725316.04,964617957.50,1478960961.83,386131482.03,323298351.07,376872501.16,397176619.20,476887290.66,438377136.39,495181751.31,537747715.45,647312859.72,487415038.45,522358729.76,591099442.87,759550792.73,560139237.32,641137668.95,477374587.47,494794315.51,417265803.01,397372287.87,563957686.55,575149399.95,131284157.82,103689261.76,151507547.63,87339460.73,47547455.84,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7064731525.69,7261648241.63,6934710730.02,6428559128.94,5997912225.68,6020865153.02,5428468777.80,4979624560.26,4703921110.54,0,4092041981.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2920101630.23,1900620145.29,1826824202.57,1871476132.55,2321483775.79,1499382700.84,1407343336.92,1572739119.18,1786039410.72,1202084566.12,1009854784.18,1438595450.46,1627602905.29,986061026.83,861778745.62,989471207.30,1038282311.52,763197902.80,631634985.30,832916296.00,866200714.30,454687121.44,438991538.74,517264269.76,569389746.84,257983827.94,260341547.67,371773082.77,419268606.48,234003882.34,226855142.15,200135049.43,287266451.15,189054635.79,187621263.80,183708754.64,209409267.48,160827715.95,171230854.17,170407333.03,181374799.26,122526143.29,68420821.03,89907386.63,109006066.27,89762068.62,39842361.52,66540079.29,76034083.06,37316447.97,28401326.13,31457957.31,21169931.72,9244245.39,0.0
7,应收账款,4144629895.46,5361028096.34,5107886527.45,4557082996.39,3676428449.89,4521482452.18,4021125440.88,3406885441.08,2917881699.82,3259905209.48,3082187197.45,2636081974.74,2146539445.90,2786280354.93,2699880657.37,2377947305.23,1865183916.26,2408296699.95,2198073165.67,1928879151.29,1622672791.62,1917829765.34,1682255969.43,1609811179.13,1375097685.83,1320492166.78,1233642114.50,1067221315.33,920849546.45,1091448748.19,999372536.84,880387262.09,689543735.52,870001224.14,824318441.82,713780721.37,583224477.52,684004724.33,581326924.32,501077863.22,443640893.28,504030239.09,468838017.92,461885170.90,387060477.68,416083637.03,389171669.21,333446285.85,179288861.53,225362464.54,203219343.47,152204534.64,104664259.67,69558790.00,0.0
8,应收款项融资,13634063.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,52667513.25,68878884.18,71862252.56,74805693.67,48091827.99,68967654.77,63465849.26,70131450.51,55143833.49,52679610.56,47668602.65,42391817.85,61978423.41,71093077.92,66869631.32,77809010.61,73148805.52,76739625.76,69971165.24,103596563.33,88026576.11,102987303.33,99688775.38,81919856.25,64168741.28,61712205.49,53934540.97,44740928.71,39072143.33,42031814.26,34943295.87,32871481.99,36630257.34,37481177.52,32590619.13,42113507.83,28050459.31,40437500.35,27197535.79,29110964.28,27137487.24,44061263.76,45482972.67,43316746.98,36579090.06,79444706.92,68139156.33,61757754.91,11363219.98,11753786.04,10073571.39,8375827.64,7521338.60,2434921.89,0.0
10,其他应收款(合计),42036091.57,50764375.50,52628109.10,41122924.44,44853783.19,84142830.36,72760132.82,71533468.62,43883192.54,0,48374721.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
